clip,offset_s,survival,mean_survival_s,n,window_s
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,4.0,0.0,0.625,8,3.0
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,6.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,8.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,mean,0.5714,,56,3.0
CMU_91_91_04_poses_120_jpos,0.0,1.0,3.0,8,3.0
CMU_91_91_04_poses_120_jpos,1.0,1.0,3.0,8,3.0
CMU_91_91_04_poses_120_jpos,2.0,1.0,3.0,8,3.0
CMU_91_91_04_poses_120_jpos,3.0,1.0,3.0,8,3.0
CMU_91_91_04_poses_120_jpos,4.0,1.0,3.0,8,3.0
CMU_91_91_04_poses_120_jpos,6.0,0.875,2.818,8,3.0
CMU_91_91_04_poses_120_jpos,8.0,1.0,3.0,8,3.0
CMU_91_91_04_poses_120_jpos,mean,0.9821,,56,3.0
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,1.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,2.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,3.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,4.0,0.0,2.358,8,3.0
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,6.0,0.875,2.713,8,3.0
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,8.0,0.0,2.762,8,3.0
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,mean,0.6964,,56,3.0
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,1.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,2.0,0.125,2.758,8,3.0
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,3.0,0.5,2.36,8,3.0
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,4.0,0.0,0.72,8,3.0
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,6.0,0.0,2.487,8,3.0
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,8.0,0.875,2.688,8,3.0
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,mean,0.5,,56,3.0
CMU_138_138_10_poses_120_jpos,0.0,0.0,0.85,8,3.0
CMU_138_138_10_poses_120_jpos,1.0,0.0,0.565,8,2.64
CMU_138_138_10_poses_120_jpos,2.0,0.0,0.832,8,1.64
CMU_138_138_10_poses_120_jpos,3.0,0.0,0.32,8,0.64
CMU_138_138_10_poses_120_jpos,4.0,1.0,0.04,8,0.04
CMU_138_138_10_poses_120_jpos,6.0,1.0,0.04,8,0.04
CMU_138_138_10_poses_120_jpos,8.0,1.0,0.04,8,0.04
CMU_138_138_10_poses_120_jpos,mean,0.4286,,56,3.0
CMU_106_106_04_poses_60_jpos,0.0,1.0,3.0,8,3.0
CMU_106_106_04_poses_60_jpos,1.0,0.875,2.985,8,3.0
CMU_106_106_04_poses_60_jpos,2.0,0.375,2.215,8,3.0
CMU_106_106_04_poses_60_jpos,3.0,0.625,2.328,8,3.0
CMU_106_106_04_poses_60_jpos,4.0,0.0,2.635,8,3.0
CMU_106_106_04_poses_60_jpos,6.0,0.25,1.263,8,3.0
CMU_106_106_04_poses_60_jpos,8.0,1.0,1.1,8,1.1
CMU_106_106_04_poses_60_jpos,mean,0.5893,,56,3.0
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.0,0.0,0.58,8,2.76
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,1.0,0.0,0.255,8,1.76
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,2.0,0.0,0.28,8,0.76
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,3.0,1.0,0.04,8,0.04
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,4.0,1.0,0.04,8,0.04
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,6.0,1.0,0.04,8,0.04
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,8.0,1.0,0.04,8,0.04
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,mean,0.5714,,56,3.0
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,0.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,1.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,2.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,3.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,4.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,6.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,8.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,mean,1.0,,56,3.0
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,0.0,1.0,2.88,8,2.88
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,1.0,1.0,1.88,8,1.88
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,2.0,1.0,0.88,8,0.88
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,3.0,1.0,0.04,8,0.04
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,4.0,1.0,0.04,8,0.04
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,6.0,1.0,0.04,8,0.04
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,8.0,1.0,0.04,8,0.04
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,mean,1.0,,56,3.0
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,0.0,1.0,3.0,8,3.0
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,1.0,1.0,3.0,8,3.0
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,2.0,1.0,3.0,8,3.0
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,3.0,1.0,3.0,8,3.0
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,4.0,1.0,3.0,8,3.0
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,6.0,1.0,2.48,8,2.48
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,8.0,1.0,0.48,8,0.48
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,mean,1.0,,56,3.0
ACCAD_s007_QkWalk1_poses_120_jpos,0.0,1.0,2.56,8,2.56
ACCAD_s007_QkWalk1_poses_120_jpos,1.0,0.75,1.387,8,1.56
ACCAD_s007_QkWalk1_poses_120_jpos,2.0,1.0,0.56,8,0.56
ACCAD_s007_QkWalk1_poses_120_jpos,3.0,1.0,0.04,8,0.04
ACCAD_s007_QkWalk1_poses_120_jpos,4.0,1.0,0.04,8,0.04
ACCAD_s007_QkWalk1_poses_120_jpos,6.0,1.0,0.04,8,0.04
ACCAD_s007_QkWalk1_poses_120_jpos,8.0,1.0,0.04,8,0.04
ACCAD_s007_QkWalk1_poses_120_jpos,mean,0.9643,,56,3.0
CMU_78_78_31_poses_120_jpos,0.0,1.0,3.0,8,3.0
CMU_78_78_31_poses_120_jpos,1.0,0.75,2.87,8,3.0
CMU_78_78_31_poses_120_jpos,2.0,0.0,0.755,8,3.0
CMU_78_78_31_poses_120_jpos,3.0,0.25,2.355,8,3.0
CMU_78_78_31_poses_120_jpos,4.0,0.25,1.477,8,2.66
CMU_78_78_31_poses_120_jpos,6.0,1.0,0.66,8,0.66
CMU_78_78_31_poses_120_jpos,8.0,1.0,0.04,8,0.04
CMU_78_78_31_poses_120_jpos,mean,0.6071,,56,3.0
CMU_76_76_03_poses_120_jpos,0.0,0.0,2.263,8,3.0
CMU_76_76_03_poses_120_jpos,1.0,0.0,1.378,8,3.0
CMU_76_76_03_poses_120_jpos,2.0,0.0,0.287,8,3.0
CMU_76_76_03_poses_120_jpos,3.0,0.0,2.12,8,3.0
CMU_76_76_03_poses_120_jpos,4.0,0.0,1.12,8,3.0
CMU_76_76_03_poses_120_jpos,6.0,1.0,3.0,8,3.0
CMU_76_76_03_poses_120_jpos,8.0,1.0,1.02,8,1.02
CMU_76_76_03_poses_120_jpos,mean,0.2857,,56,3.0
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,0.0,1.0,3.0,8,3.0
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,1.0,1.0,3.0,8,3.0
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,2.0,1.0,3.0,8,3.0
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,3.0,1.0,3.0,8,3.0
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,4.0,1.0,3.0,8,3.0
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,6.0,1.0,3.0,8,3.0
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,8.0,1.0,1.3,8,1.3
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,mean,1.0,,56,3.0
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,0.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,1.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,2.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,3.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,4.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,6.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,8.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,mean,1.0,,56,3.0
CMU_108_108_16_poses_120_jpos,0.0,0.0,1.303,8,2.92
CMU_108_108_16_poses_120_jpos,1.0,0.0,0.562,8,1.94
CMU_108_108_16_poses_120_jpos,2.0,1.0,0.94,8,0.94
CMU_108_108_16_poses_120_jpos,3.0,1.0,0.04,8,0.04
CMU_108_108_16_poses_120_jpos,4.0,1.0,0.04,8,0.04
CMU_108_108_16_poses_120_jpos,6.0,1.0,0.04,8,0.04
CMU_108_108_16_poses_120_jpos,8.0,1.0,0.04,8,0.04
CMU_108_108_16_poses_120_jpos,mean,0.7143,,56,3.0
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.0,0.0,1.502,8,3.0
SFU_0015_0015_BasicKendo001_poses_120_jpos,1.0,0.375,1.628,8,3.0
SFU_0015_0015_BasicKendo001_poses_120_jpos,2.0,1.0,3.0,8,3.0
SFU_0015_0015_BasicKendo001_poses_120_jpos,3.0,1.0,3.0,8,3.0
SFU_0015_0015_BasicKendo001_poses_120_jpos,4.0,1.0,3.0,8,3.0
SFU_0015_0015_BasicKendo001_poses_120_jpos,6.0,1.0,3.0,8,3.0
SFU_0015_0015_BasicKendo001_poses_120_jpos,8.0,1.0,3.0,8,3.0
SFU_0015_0015_BasicKendo001_poses_120_jpos,mean,0.7679,,56,3.0
DFaust_67_50020_50020_punching_poses_60_jpos,0.0,0.0,1.682,8,3.0
DFaust_67_50020_50020_punching_poses_60_jpos,1.0,0.625,1.79,8,2.36
DFaust_67_50020_50020_punching_poses_60_jpos,2.0,0.75,1.243,8,1.38
DFaust_67_50020_50020_punching_poses_60_jpos,3.0,1.0,0.38,8,0.38
DFaust_67_50020_50020_punching_poses_60_jpos,4.0,1.0,0.04,8,0.04
DFaust_67_50020_50020_punching_poses_60_jpos,6.0,1.0,0.04,8,0.04
DFaust_67_50020_50020_punching_poses_60_jpos,8.0,1.0,0.04,8,0.04
DFaust_67_50020_50020_punching_poses_60_jpos,mean,0.7679,,56,3.0
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,0.0,1.0,3.0,8,3.0
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,1.0,1.0,3.0,8,3.0
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,2.0,1.0,2.36,8,2.36
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,3.0,1.0,1.38,8,1.38
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,4.0,1.0,0.38,8,0.38
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,6.0,1.0,0.04,8,0.04
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,8.0,1.0,0.04,8,0.04
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,mean,1.0,,56,3.0
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,0.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,1.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,2.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,3.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,4.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,6.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,8.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,mean,1.0,,56,3.0
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,0.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,1.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,2.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,3.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,4.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,6.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,8.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,mean,1.0,,56,3.0
CMU_139_139_11_poses_60_jpos,0.0,1.0,3.0,8,3.0
CMU_139_139_11_poses_60_jpos,1.0,1.0,3.0,8,3.0
CMU_139_139_11_poses_60_jpos,2.0,0.875,2.81,8,3.0
CMU_139_139_11_poses_60_jpos,3.0,1.0,2.32,8,2.32
CMU_139_139_11_poses_60_jpos,4.0,1.0,1.32,8,1.32
CMU_139_139_11_poses_60_jpos,6.0,1.0,0.04,8,0.04
CMU_139_139_11_poses_60_jpos,8.0,1.0,0.04,8,0.04
CMU_139_139_11_poses_60_jpos,mean,0.9821,,56,3.0
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.0,0.0,1.74,8,3.0
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,1.0,0.0,0.812,8,3.0
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,2.0,0.0,0.162,8,3.0
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,3.0,1.0,3.0,8,3.0
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,4.0,1.0,3.0,8,3.0
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,6.0,1.0,3.0,8,3.0
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,8.0,1.0,1.68,8,1.68
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,mean,0.5714,,56,3.0
KIT_379_push_recovery_left05_poses_100_jpos,0.0,1.0,3.0,8,3.0
KIT_379_push_recovery_left05_poses_100_jpos,1.0,1.0,3.0,8,3.0
KIT_379_push_recovery_left05_poses_100_jpos,2.0,1.0,3.0,8,3.0
KIT_379_push_recovery_left05_poses_100_jpos,3.0,1.0,3.0,8,3.0
KIT_379_push_recovery_left05_poses_100_jpos,4.0,1.0,2.5,8,2.5
KIT_379_push_recovery_left05_poses_100_jpos,6.0,1.0,0.5,8,0.5
KIT_379_push_recovery_left05_poses_100_jpos,8.0,1.0,0.04,8,0.04
KIT_379_push_recovery_left05_poses_100_jpos,mean,1.0,,56,3.0
CMU_122_122_55_poses_120_jpos,0.0,1.0,3.0,8,3.0
CMU_122_122_55_poses_120_jpos,1.0,1.0,3.0,8,3.0
CMU_122_122_55_poses_120_jpos,2.0,1.0,3.0,8,3.0
CMU_122_122_55_poses_120_jpos,3.0,1.0,3.0,8,3.0
CMU_122_122_55_poses_120_jpos,4.0,1.0,2.12,8,2.12
CMU_122_122_55_poses_120_jpos,6.0,1.0,0.14,8,0.14
CMU_122_122_55_poses_120_jpos,8.0,1.0,0.04,8,0.04
CMU_122_122_55_poses_120_jpos,mean,1.0,,56,3.0
CMU_144_144_04_poses_120_jpos,0.0,1.0,3.0,8,3.0
CMU_144_144_04_poses_120_jpos,1.0,1.0,3.0,8,3.0
CMU_144_144_04_poses_120_jpos,2.0,1.0,3.0,8,3.0
CMU_144_144_04_poses_120_jpos,3.0,1.0,3.0,8,3.0
CMU_144_144_04_poses_120_jpos,4.0,1.0,3.0,8,3.0
CMU_144_144_04_poses_120_jpos,6.0,1.0,3.0,8,3.0
CMU_144_144_04_poses_120_jpos,8.0,1.0,3.0,8,3.0
CMU_144_144_04_poses_120_jpos,mean,1.0,,56,3.0
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,0.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,1.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,2.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,3.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,4.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,6.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,8.0,1.0,3.0,8,3.0
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,mean,1.0,,56,3.0
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,0.0,1.0,3.0,8,3.0
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,1.0,1.0,3.0,8,3.0
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,2.0,1.0,3.0,8,3.0
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,3.0,1.0,3.0,8,3.0
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,4.0,1.0,2.88,8,2.88
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,6.0,1.0,0.88,8,0.88
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,8.0,1.0,0.04,8,0.04
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,mean,1.0,,56,3.0
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,0.0,1.0,3.0,8,3.0
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,1.0,1.0,2.58,8,2.58
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,2.0,1.0,1.58,8,1.58
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,3.0,1.0,0.58,8,0.58
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,4.0,1.0,0.04,8,0.04
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,6.0,1.0,0.04,8,0.04
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,8.0,1.0,0.04,8,0.04
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,mean,1.0,,56,3.0
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,0.0,1.0,3.0,8,3.0
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,1.0,1.0,3.0,8,3.0
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,2.0,1.0,3.0,8,3.0
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,3.0,0.875,2.898,8,3.0
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,4.0,0.75,2.633,8,3.0
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,6.0,1.0,2.74,8,2.74
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,8.0,1.0,0.74,8,0.74
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,mean,0.9464,,56,3.0
CMU_122_122_15_poses_120_jpos,0.0,1.0,3.0,8,3.0
CMU_122_122_15_poses_120_jpos,1.0,1.0,3.0,8,3.0
CMU_122_122_15_poses_120_jpos,2.0,1.0,2.34,8,2.34
CMU_122_122_15_poses_120_jpos,3.0,1.0,1.36,8,1.36
CMU_122_122_15_poses_120_jpos,4.0,1.0,0.36,8,0.36
CMU_122_122_15_poses_120_jpos,6.0,1.0,0.04,8,0.04
CMU_122_122_15_poses_120_jpos,8.0,1.0,0.04,8,0.04
CMU_122_122_15_poses_120_jpos,mean,1.0,,56,3.0
KIT_513_kick07_poses_100_jpos,0.0,0.0,1.803,8,3.0
KIT_513_kick07_poses_100_jpos,1.0,0.0,0.777,8,3.0
KIT_513_kick07_poses_100_jpos,2.0,0.0,0.135,8,3.0
KIT_513_kick07_poses_100_jpos,3.0,1.0,3.0,8,3.0
KIT_513_kick07_poses_100_jpos,4.0,1.0,2.04,8,2.04
KIT_513_kick07_poses_100_jpos,6.0,1.0,0.04,8,0.04
KIT_513_kick07_poses_100_jpos,8.0,1.0,0.04,8,0.04
KIT_513_kick07_poses_100_jpos,mean,0.5714,,56,3.0
GRAB_s3_eyeglasses_clean_1,0.0,1.0,3.0,8,3.0
GRAB_s3_eyeglasses_clean_1,1.0,1.0,3.0,8,3.0
GRAB_s3_eyeglasses_clean_1,2.0,1.0,3.0,8,3.0
GRAB_s3_eyeglasses_clean_1,3.0,1.0,3.0,8,3.0
GRAB_s3_eyeglasses_clean_1,4.0,1.0,3.0,8,3.0
GRAB_s3_eyeglasses_clean_1,6.0,1.0,3.0,8,3.0
GRAB_s3_eyeglasses_clean_1,8.0,1.0,2.04,8,2.04
GRAB_s3_eyeglasses_clean_1,mean,1.0,,56,3.0
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,0.0,0.625,2.96,8,3.0
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,1.0,0.0,1.678,8,3.0
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,2.0,0.0,0.405,8,3.0
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,3.0,0.0,0.44,8,2.9
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,4.0,0.0,0.37,8,1.9
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,6.0,1.0,0.04,8,0.04
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,8.0,1.0,0.04,8,0.04
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,mean,0.375,,56,3.0
KIT_425_bend_left06_poses_100_jpos,0.0,1.0,3.0,8,3.0
KIT_425_bend_left06_poses_100_jpos,1.0,1.0,3.0,8,3.0
KIT_425_bend_left06_poses_100_jpos,2.0,1.0,2.28,8,2.28
KIT_425_bend_left06_poses_100_jpos,3.0,1.0,1.28,8,1.28
KIT_425_bend_left06_poses_100_jpos,4.0,1.0,0.28,8,0.28
KIT_425_bend_left06_poses_100_jpos,6.0,1.0,0.04,8,0.04
KIT_425_bend_left06_poses_100_jpos,8.0,1.0,0.04,8,0.04
KIT_425_bend_left06_poses_100_jpos,mean,1.0,,56,3.0
KIT_424_walking_fast08_poses_100_jpos,0.0,1.0,3.0,8,3.0
KIT_424_walking_fast08_poses_100_jpos,1.0,1.0,3.0,8,3.0
KIT_424_walking_fast08_poses_100_jpos,2.0,1.0,2.96,8,2.96
KIT_424_walking_fast08_poses_100_jpos,3.0,1.0,1.94,8,1.94
KIT_424_walking_fast08_poses_100_jpos,4.0,1.0,0.96,8,0.96
KIT_424_walking_fast08_poses_100_jpos,6.0,1.0,0.04,8,0.04
KIT_424_walking_fast08_poses_100_jpos,8.0,1.0,0.04,8,0.04
KIT_424_walking_fast08_poses_100_jpos,mean,1.0,,56,3.0
GRAB_s7_stapler_staple_1,0.0,1.0,3.0,8,3.0
GRAB_s7_stapler_staple_1,1.0,1.0,3.0,8,3.0
GRAB_s7_stapler_staple_1,2.0,1.0,3.0,8,3.0
GRAB_s7_stapler_staple_1,3.0,1.0,3.0,8,3.0
GRAB_s7_stapler_staple_1,4.0,1.0,3.0,8,3.0
GRAB_s7_stapler_staple_1,6.0,1.0,2.08,8,2.08
GRAB_s7_stapler_staple_1,8.0,1.0,0.08,8,0.08
GRAB_s7_stapler_staple_1,mean,1.0,,56,3.0
CMU_122_122_03_poses_120_jpos,0.0,0.875,2.99,8,3.0
CMU_122_122_03_poses_120_jpos,1.0,0.5,2.713,8,3.0
CMU_122_122_03_poses_120_jpos,2.0,0.125,1.597,8,3.0
CMU_122_122_03_poses_120_jpos,3.0,0.125,1.267,8,2.58
CMU_122_122_03_poses_120_jpos,4.0,1.0,1.58,8,1.58
CMU_122_122_03_poses_120_jpos,6.0,1.0,0.04,8,0.04
