motion_key,num_frames,fps,airborne_frac,infeasible_frac,unsupported_force_N_p50,unsupported_force_N_p95,unsupported_force_N_max,unsupported_impulse_per_weight_s,max_tau_ratio_p95,torque_infeasible_frac,schema_version,robot_sha256,source_sha256,num_evaluable_frames,num_contact_free_frames,duration_s,body_weight_N,foot_gap_m_p50,foot_gap_m_p05,mean_contacts,max_tau_ratio_max,torque_saturated_frac,mjcf_path,thr_gap_m,thr_mu,thr_unsupported_force_frac
Idle_Right_001__A020,3137,50,0.0,0.0,0.0,0.0,0.0,0.0,0.6293070116854661,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,87406bdd3711c2dc8ace12405740a3bb18831c0c2eb50ffafb90dcccec158875,3137,0,62.74,327.07660302000005,-0.007426895311623496,-0.00834119967368243,12.0,0.6710938215176288,0.0,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
Jump_002__A018,1965,50,0.09923664122137404,0.0,0.0,26.509563625420057,123.30998058345882,0.5619204593471565,0.9869679258013098,0.013740458015267175,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,e30ca5bcd56f868aafc6c99bf398800c80ae1fca8f9aea642b175b88410ae4ca,1938,195,39.300000000000004,327.07660302000005,-0.005303626292332077,-0.01041883441519403,10.363358778625955,1.4864553132955158,0.04631043256997455,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
Jump_Right_002__A018,2474,50,0.021422797089733225,0.0,0.0,43.60852178038887,146.11843592455162,0.8122449451801101,0.8645106592219526,0.0004042037186742118,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,ccb3d6add5be42757d816cdb35f001e4278bc6017ee8b8386b9bd3bf42ef1838,2473,53,49.480000000000004,327.07660302000005,-0.003269215889608593,-0.009157129620224405,10.74858528698464,1.43950340065576,0.02667744543249798,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
Loop_Forward_Walk_001__A019_M,215,50,0.0,0.0,0.0,7.646536559890019,13.402519862097499,0.011262252463184868,0.7303220926034085,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,25b7c002471d86458862a4b7095157c9acaf75d6dbcd3709939d6551bf23f7f7,215,0,4.3,327.07660302000005,-0.0040840339381311664,-0.016791413417962593,10.590697674418605,1.0812587508581595,0.009302325581395349,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
Neutral_kick_trash_004__A057_M,399,50,0.0,0.0,0.0,15.473025035539226,35.91778157606887,0.04846727084032843,0.81063454371547,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,7247e6e21e26726f39cca6cbdd9b4b30ff4656c934c608774ad51651e8551da8,399,0,7.98,327.07660302000005,-0.009334737122200055,-0.021135344684002043,10.441102756892231,1.274493092102013,0.02756892230576441,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
Neutral_throw_ball_001__A057_M,144,50,0.0,0.006944444444444444,0.0,107.92162237208878,170.44975655193875,0.12930205164408284,0.814572832276479,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,628398fb0c668dab0b82383088e9d49a2b6bddfb6d283f82e0a146b500b40ff0,144,0,2.88,327.07660302000005,-0.005381590903483919,-0.009453039938916507,10.180555555555555,0.9738903550973416,0.0,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
Neutral_throw_ball_003__A057,177,50,0.0,0.02824858757062147,0.0,129.7255408009302,188.87091542025274,0.2192221091822075,0.7911412740822765,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,cca1cf12ddc6d53979627fd92d034bba943618be83db6e1f09433cdb327565c8,177,0,3.54,327.07660302000005,-0.004766550912092274,-0.012184353047286165,9.63276836158192,0.9639852970585394,0.0,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
Relaxed_throw_ball_003__A057_M,420,50,0.0,0.0,0.0,10.797171302749458,142.64028418973265,0.08318901905304019,0.676047595881985,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,00f8435e91595272c720d29f6c22c983450a43b9ec64aa2834dfdfad960112aa,420,0,8.4,327.07660302000005,-0.008502219186815325,-0.011126873880586745,10.073809523809524,0.8412240604502528,0.0,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
Sideway_Jog_Right_002__A019_M,1874,50,0.0,0.0,0.0,22.101687057268652,51.4085800003528,0.36479634807758815,0.7459206445928663,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,03d502f6bc51d6960c997a892aa662581ed88d81b97d206e0c88759c2149eb06,1874,0,37.480000000000004,327.07660302000005,-0.01118864768525038,-0.01617051043808407,10.327641408751335,1.0981915376808185,0.0005336179295624333,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
Sideway_Walk_Left_001__A020,5582,50,0.0,0.0,0.0,1.247005255512691,57.362739975106315,0.22631067693656803,0.9043158873738231,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,235bc834331993b3a7b6188c04e289cc85fc6fb3594e13f1d2f785f283d70880,5582,0,111.64,327.07660302000005,-0.007392691959889708,-0.022443378521098015,10.243998566821928,1.2775421368734339,0.0313507703332139,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
Sideway_Walk_Right_001__A020_M,219,50,0.0,0.0,0.0,0.0,6.277857184170547e-14,4.05600919833755e-18,0.8163983363870692,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,03f524174683ed059b8de725bdadae08a24bd793c4333c03ec8e88d74112496d,219,0,4.38,327.07660302000005,-0.013390256143377459,-0.018701140579061335,11.118721461187215,0.9395165360735614,0.0,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
Stance_Change_Right_001__A017_M,4084,50,0.0,0.0,0.0,0.0,0.0,0.0,0.5712447684673053,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,5e64f76e73662792bebf0be7895367fd95e9305533710d51f4e02dda18cc70b3,4084,0,81.68,327.07660302000005,-0.004330797642685086,-0.005219364981199913,11.926542605288933,0.6859050529733285,0.0,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
Stance_Change_Right_002__A019,3402,50,0.0,0.0,0.0,0.0,0.0,0.0,0.4833889414190339,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,c93da6224d66995ec587895ad93f5927b885b09494c5d00af705b101569551d4,3402,0,68.04,327.07660302000005,-0.007143080928545579,-0.009215345283370167,12.0,0.62047810286086,0.0,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
Turn_Start_Jog_0180_001__A019_M,4544,50,0.0,0.00044014084507042255,0.0,36.1279611882484,173.02942166768574,1.7742120619675876,0.9867695693909809,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,1b856f1e8a5ed4d0781bf1a0c6151ce7003096c23fabe0b2c98532034dcbfdcc,4544,0,90.88,327.07660302000005,-0.008073609475261225,-0.016298580389010598,9.634463028169014,1.443718501768513,0.047975352112676055,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
Turn_Start_Jog_0225_001__A017_M,3867,50,0.0,0.0,0.0,22.93146096088439,59.19552196457666,0.8794008289109155,0.8870079069039151,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,4055ba41782d5ed12966783bad02f815ca721dd31cba441e071f0b23c8beb06a,3867,0,77.34,327.07660302000005,-0.004477830556684217,-0.012858805462727501,9.064391000775796,1.3304721785577194,0.017326092578226013,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
Turn_Start_Jog_0225_001__A019_M,3874,50,0.0,0.0,0.0,43.48306641144458,100.62045888727876,1.8139533763540465,1.07813005697656,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,bf47d6c23d05ea4c3db56cc5926f910e31c5a32f6287aa5468dd7915b7398fb4,3874,0,77.48,327.07660302000005,-0.00825345732709749,-0.019151451896113846,9.432627774909655,1.461936626269906,0.06633970056788849,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
Turn_Start_Jog_0360_001__A019,3514,50,0.0,0.0,0.0,39.963787644861554,102.54872608934613,1.6042479341040587,1.0619473527047887,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,1d403de7a6d8f1c5c9b4cc7022eb5e2f7a49ea31946b4bb65482196ccae57d15,3514,0,70.28,327.07660302000005,-0.00838763188886845,-0.016819377893358314,9.571997723392146,1.518338632019458,0.06488332384746727,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
Turn_Start_Walk_0090_003__A018_M,5787,50,0.0,0.0,0.0,3.8602314518376413,25.635104498169465,0.17062985778650103,0.818389986360103,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,76606e95989a1c63ebf0893c95a87f96fde797bd1d67ffb9b6cd96d3041f5836,5787,0,115.74000000000001,327.07660302000005,-0.0026510591448026142,-0.015537571426502271,10.523414549853118,1.5608719848848709,0.02419215482979091,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
Turn_Start_Walk_0180_001__A018,5607,50,0.0,0.0,0.0,3.858075844045239,28.459529566901818,0.17178315621401158,0.8058894648375848,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,9049b2e4fe1ecf1c2002ca8733bbb7f6a0d2adf29f5d5ed43ba60bf7278b17ef,5607,0,112.14,327.07660302000005,-0.0033005124670617237,-0.01315763388334304,10.64294631710362,1.6177977202987437,0.024968789013732832,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
Turn_Start_Walk_0225_003__A017,5229,50,0.0,0.0,0.0,4.741515567494035,26.84983948552028,0.22266218530012122,0.7830173517795701,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,d47bbc573c0e813b84d1d0469c86c5efcb0a488d6f25a07752a0532bba1c79d5,5229,0,104.58,327.07660302000005,-0.005579420113384542,-0.017810107110438414,10.317651558615413,1.2409513093399893,0.015681774717919296,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
Turn_Start_Walk_0315_002__A017_M,5870,50,0.0,0.0,0.0,1.0240756966154645,29.935429131870023,0.1673125469232088,0.835479137708369,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,799ac1b6a73ccaa0e96d700f94dde9212029d84e8a0c185318e658893fdba01d,5870,0,117.4,327.07660302000005,-0.005128417668517299,-0.021357282953393793,10.28824531516184,1.2323166435766266,0.020442930153321975,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
alone_004__A143_M,445,50,0.0,0.0,0.0,0.0,0.0,0.0,0.42281074481543046,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,077db27988a3aa1e00307b35b1c5c47536f8f0e6da41ccdfdf3a48617c74e662,445,0,8.9,327.07660302000005,-0.007965826620434224,-0.008728088941420858,12.0,0.43162066136751326,0.0,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
alone_009__A098_M,322,50,0.0,0.0,0.0,0.0,0.0,0.0,0.4014424345402897,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,65f57c523af65d1b3be8a7210aec7c6528cd7537f9b355602fd21bc7c6434470,322,0,6.44,327.07660302000005,-0.005926117571847768,-0.006507804517881839,12.0,0.43804612238042084,0.0,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
alone_009__A100_M,425,50,0.0,0.0,0.0,0.0,1.1399952529654346e-13,7.331437204431562e-18,0.52200429637039,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,d101969ee4a250152243ced054fbd9ca6c72b9594a1468c88a28a311cdc798ff,425,0,8.5,327.07660302000005,-0.003894500017926946,-0.0045164151173893285,12.0,0.5765758217518644,0.0,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
alone_R_001__A261_M,570,50,0.0,0.0,0.0,0.0,0.0,0.0,0.45195967077349103,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,22066f1cd67a70288d236f3d6ff4eaa050e23aa997782643eec93cd82710201a,570,0,11.4,327.07660302000005,-0.0061456066709823015,-0.006616118719980214,12.0,0.5195811034109721,0.0,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
alone_R_002__A274_M,232,50,0.0,0.0,0.0,0.0,0.0,0.0,0.39109866773502716,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,6c7bc07109ec3566ee0fb2f30f31649a60850a33097aa01f7f8fad4d6088ba4a,232,0,4.64,327.07660302000005,-0.007117654904099249,-0.00810364091616862,12.0,0.49448795615743457,0.0,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
alone_R_003__A259,445,50,0.0,0.0,0.0,0.0,0.0,0.0,0.39108003413901926,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,d5e6f62f326230ccec17f6a48d272ea727a8237fb9f528317efd9b91f1786654,445,0,8.9,327.07660302000005,-0.007228884167461684,-0.007941975980628718,12.0,0.43491677063891787,0.0,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
alone_R_003__A407,392,50,0.0,0.0,0.0,0.0,0.0,0.0,0.5239886650204638,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,cfe65ce2a3655baf3ce8b4c8d6678ecd77a5bf1df52643e3f92d082acca2f4a0,392,0,7.84,327.07660302000005,-0.0050357642395312254,-0.005384266822545617,12.0,0.5346975744298884,0.0,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
alone_R_004__A234,287,50,0.0,0.0,0.0,0.0,0.0,0.0,0.4660411386977163,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,28491b49ca1c5482dd577485b494056940ebf7dd37c83f37f017fc6dd5f19dd0,287,0,5.74,327.07660302000005,-0.0038130664198670157,-0.003934194538115696,12.0,0.47278849573045073,0.0,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
angry_look_000_R_001__A455_M,137,50,0.0,0.0,0.0,0.0,0.0,0.0,0.7634519363538238,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,5fdcf7560e308bfde2c2b8fa5cc9b57867fc7570752f633447a556390638d4bf,137,0,2.74,327.07660302000005,-0.005176417228451034,-0.007282571706782741,12.0,0.7842477664004427,0.0,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
angry_look_270_R_002__A452_M,165,50,0.0,0.0,0.0,0.0,4.1317682643329664e-14,2.52648353699596e-18,0.42516210166985613,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,69ab76e118b2d69dfafbaf443829d8d5b18dacfe9e6ed374fcd8ec6ae95aa828,165,0,3.3000000000000003,327.07660302000005,-0.005700980027013302,-0.006010168958972905,12.0,0.4268194609322361,0.0,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
angry_look_360_R_002__A453_M,210,50,0.0,0.0,0.0,0.0,0.0,0.0,0.8102476384088964,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,86c273d69b79dd58d3de73b63007ee38a695547241fce13812a294864f5a5dfb,210,0,4.2,327.07660302000005,-0.0032882155917166303,-0.007920313334745247,12.0,0.8261416556311499,0.0,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
angry_look_360_R_002__A454,149,50,0.0,0.0,0.0,0.0,0.0,0.0,0.9545655601387262,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,505e8909196859c784f050a92dad839d30e8c039f93cd531df51b8c917813676,149,0,2.98,327.07660302000005,-0.011548913556632082,-0.013938051182819723,12.0,0.9733062393163915,0.0,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
arc_jog_left_loop_001__A038_M,447,50,0.0,0.0,8.6746531162404,55.98649816466365,66.60477534360348,0.5360366065713239,1.3592286085298064,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,3a39a4027d0c0bc176bda548a9d4891ba83c9be1ca716e29c977e1de57bd4263,447,0,8.94,327.07660302000005,-0.0007848486335952599,-0.00917545480887549,6.496644295302014,1.4577204536099342,0.203579418344519,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
arc_jog_left_loop_001__A039_M,465,50,0.0,0.0,0.0,29.118257318135456,46.06715657807529,0.19868698556871525,1.0103318674110249,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,e2239b54c070e7d0037086006ed2a60c82d6de0024e34bf06075808a490aaa27,465,0,9.3,327.07660302000005,8.531264339326373e-05,-0.016312452938368718,7.901075268817205,1.0910477435536492,0.05806451612903226,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
arc_jog_left_loop_002__A029_M,344,50,0.0,0.0,24.482474421263518,87.80977834397723,116.1286757191098,0.6218056747263203,1.5224228836573257,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,5433a1fb3b3e31ecce26c90021efa9c82a4ff03bbf963c6a71ef5468864f8499,344,0,6.88,327.07660302000005,-0.004292187732002013,-0.022928334406702965,5.744186046511628,1.8466896512619781,0.26453488372093026,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
arc_jog_left_loop_003__A029_M,407,50,0.0,0.0,29.152373694157,87.37296715192093,110.27228958031506,0.8307323605496791,1.5471521535596897,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,a98f4511a288f3849a0b0adfcad5cf27a66813db2b472499b130a3c8bdaedd0f,407,0,8.14,327.07660302000005,-0.003109314120358207,-0.02238288737062386,5.479115479115479,1.8035985712403928,0.25061425061425063,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
arc_jog_left_start_001__A040,312,50,0.0,0.0,0.0,37.498562213236625,56.222088726909405,0.1551059874942757,1.1365385973521012,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,1d912f588354a56d1bc492234b424fe32d6d3f53a6bfbb3aa1fb03a6c647f7ce,312,0,6.24,327.07660302000005,-0.0006671380780311513,-0.011137881621094463,8.057692307692308,1.2236614367029397,0.11858974358974358,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
arc_jog_left_start_001__A041_M,274,50,0.0,0.0,0.0,23.837590519362315,37.09378217803442,0.05192188220788671,1.0145611687575342,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,ef2837b853cee6870ad88af79d8ccb1e1f831227da84f29e3cae48118b210337,274,0,5.48,327.07660302000005,-0.001658836206971252,-0.00627474244408053,9.521897810218977,1.3301776918913897,0.058394160583941604,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
arc_jog_left_start_001__A042_M,284,50,0.0,0.0,0.0,23.648467000847223,48.53211869907227,0.06602046254261455,0.9556567082407688,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,c20e750b245e255e5174af1e5a38186948bedee2b52b6a955fc6a61cdbeccfb9,284,0,5.68,327.07660302000005,0.0002701304657238253,-0.006552191280982547,9.03169014084507,1.0283424573883666,0.014084507042253521,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
arc_jog_left_start_001__A044_M,264,50,0.0,0.0,0.0,29.54613784032621,56.741184720444885,0.08658833017004797,1.1300754504458994,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,0f5fec1c1958e4f38d79a03fa82a455cd098ac9f1ae8576ac31062dce13f9a28,264,0,5.28,327.07660302000005,-0.002856781685391898,-0.012223993878241614,8.378787878787879,1.2829482237482177,0.08712121212121213,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
arc_jog_left_start_002__A029_M,167,50,0.005988023952095809,0.0,24.92079663572203,90.07648957338078,131.7407165058844,0.34826922037283253,1.514471615832527,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,e004a7a45aead7032d32936fb8bf87bf673eab3121bfac27a5b32404e035db6f,167,1,3.34,327.07660302000005,-0.005024877466689763,-0.0207988592508415,6.365269461077844,1.8641990616546622,0.23353293413173654,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
arc_jog_left_start_003__A039,394,50,0.0,0.0,0.0,32.67272722834847,54.73953794394474,0.2085362623155524,1.0551454412018297,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,7afda76c2326afaeafba6dae8501afd20358596f001042d45d7feb10cbda16dc,394,0,7.88,327.07660302000005,-0.003137502808930037,-0.017883987080781767,8.368020304568528,1.1800766515810712,0.07360406091370558,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
arc_jog_left_start_004__A033,247,50,0.0,0.0,20.289873843585262,60.12540695085347,104.80644865149083,0.3353561817313822,1.3926761701030836,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,dac4409772f3c29696fb9780f3b1359a658620af6a91cebe0cefe2b2a2851c79,247,0,4.94,327.07660302000005,-0.001845352958773641,-0.015074037168792428,6.623481781376518,1.4986598484886584,0.19838056680161945,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
arc_jog_left_start_004__A036,252,50,0.0,0.0,12.835307084209962,65.44941784813365,105.46818209647476,0.2905921793242249,1.4076422056496127,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,f682a45de5d00cc252a42912e64845cd877d87c9552714928da5c5a0681c5682,252,0,5.04,327.07660302000005,0.004518045281131142,-0.008493621298011891,6.059523809523809,1.483224881734362,0.24206349206349206,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
arc_jog_left_start_005__A034_M,210,50,0.0,0.0,0.0,23.12984410174065,37.64633697517881,0.05189817580986207,1.0042296558100998,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,2ea84a8bca9d185b7a6bf843d5c8597054f246e47fa8188d67a020980b0bbf20,210,0,4.2,327.07660302000005,-0.005667213888911696,-0.01506164960073328,8.885714285714286,1.070935546302756,0.06190476190476191,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
arc_jog_left_start_005__A035,200,50,0.0,0.0,8.18156665515175,35.79832085764151,53.84925984109675,0.15680946127376486,1.0188606943952478,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,e0476286eea38fa7478942764386b39931865b0f010b8c4852ccada1043d4433,200,0,4.0,327.07660302000005,-0.00652972664450908,-0.014906934996228622,8.015,1.1307684730785323,0.065,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
