motion_key,num_frames,fps,airborne_frac,infeasible_frac,unsupported_force_N_p50,unsupported_force_N_p95,unsupported_force_N_max,unsupported_impulse_per_weight_s,max_tau_ratio_p95,torque_infeasible_frac,schema_version,robot_sha256,source_sha256,num_evaluable_frames,num_contact_free_frames,duration_s,body_weight_N,foot_gap_m_p50,foot_gap_m_p05,mean_contacts,max_tau_ratio_max,torque_saturated_frac,mjcf_path,thr_gap_m,thr_mu,thr_unsupported_force_frac
GRAB_s8_gamecontroller_pick_all,712,50,0.0,0.0,0.0,0.0,0.0,0.0,0.6408814460334402,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,b84dcfd30e7bc0ce60941924e599dd8e8b4be61703fa16be048e4be7da020f37,712,0,14.24,327.07660302000005,0.007507426158602352,0.0008384063887887701,11.627808988764045,0.8867779752055704,0.0,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
KIT_291_push_recovery_stand_back03_poses_100_jpos,301,50,0.0,0.0,0.0,5.275685660126284,27.89536704648407,0.01671405222435025,0.6283034943562555,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,84bbfb31481bde9fa8c4a24eafe68b22686fcfaf68b76d0c40f7b2b05e0b97a0,301,0,6.0200000000000005,327.07660302000005,0.0006659661740948163,-0.0009256199803822458,10.70764119601329,1.0341941863651838,0.0033222591362126247,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
KIT_3_downstairs03_poses_100_jpos,256,50,0.73046875,0.73046875,300.0906883191134,413.7942870908653,438.9533769393786,3.7424489620528822,0.43716538770774,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,194809ba4d27e42eb80f105c2435976235e9cd0e294f63c3f2a3dba6a1a668db,256,187,5.12,327.07660302000005,0.35196356226545655,-0.0002564871176619918,2.46875,0.6895698540650035,0.0,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
KIT_3_kneel_up_hold03_poses_100_jpos,539,50,0.31910946196660483,0.31910946196660483,0.0,355.54717415800206,510.0472038772673,3.6054465629407257,0.5409980463271679,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,13306bafef563a9e3ef4e3d6762c301ac099ff86f314a82ed65a14b17755777b,539,172,10.78,327.07660302000005,0.012962779633928802,0.0009254672509685641,6.148423005565863,14.366855917130918,0.012987012987012988,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
KIT_424_bend_left07_poses_100_jpos,307,50,0.0,0.0,0.0,17.572310611827714,33.457078137673705,0.05663042608025414,0.6515179981210623,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,a6fd746034aa4a29676e8f042cde14741c18959e4ad7a5c29415e82bae1d127e,307,0,6.140000000000001,327.07660302000005,0.011577230442055091,-0.0002268690106782682,8.80456026058632,0.9145005595860213,0.0,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
KIT_4_WalkInCounterClockwiseCircle02_poses_100_jpos,448,50,0.0,0.0,0.0,9.336351221796104,23.86151293442412,0.04389766465435798,0.7488723691181366,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,0de9b904847613670ef4f61afb08580f0b7dd809d69fa7867924ccb5e9ef4fe7,448,0,8.96,327.07660302000005,0.009511439596942978,0.0025629505540737704,8.604910714285714,1.0340721333037737,0.002232142857142857,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
KIT_572_squat02_poses_100_jpos,265,50,0.18490566037735848,0.18490566037735848,0.0,346.7164283316483,361.0825936122016,1.0821938580695998,0.6811087669644238,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,52b0bb43d6046db1a0182b614b1dfda29992415427bc85083a8255fd6de2eb26,265,49,5.3,327.07660302000005,0.002862531535135074,-0.0001838456733350367,8.79622641509434,0.7244633769808948,0.0,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
KIT_675_walk_with_handrail_beam_right06_poses_100_jpos,238,50,0.47058823529411764,0.47058823529411764,94.66324989497927,364.50165095822285,396.50059624692307,2.445628319129252,0.7436826497665633,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,d4e947a71eb570bda6d735e00781b3886e094a250e6ba61b67b99ae7d1b23dbf,238,112,4.76,327.07660302000005,0.05694229734970914,0.0013153079614999388,2.0798319327731094,0.9937512979669695,0.0,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
KIT_7_RightTurn03_poses_100_jpos,278,50,0.0,0.0,0.0,15.42634635394475,18.161150179583995,0.03167543729785904,0.6215862496174999,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,4e4981e26c711d41d5fdb291a46f11884ba8326a014e4676b6a2a07cda4ef1cd,278,0,5.5600000000000005,327.07660302000005,0.010419062807656778,0.004146639639344285,8.884892086330936,0.911353048649196,0.0,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
KIT_9_bend_left08_poses_100_jpos,262,50,0.0,0.0,0.0,18.91134020151024,31.801172594272714,0.06426295213748584,0.621293485628939,0.0,1,15a330f1dbff68cdbeb8284be6162a857bdcd21a858f65a8617fb32d5115f209,b7e36bf96329afe98f27d6a6a3b8fed48c2ec36306db163147fd3f8c39b75221,262,0,5.24,327.07660302000005,0.018197453861669877,0.00045461136695008534,8.198473282442748,0.7906411045453954,0.0,/home/robotixx/GR00T-WholeBodyControl/gear_sonic/data/assets/robot_description/mjcf/g1_29dof_rev_1_0.xml,0.06,0.7,0.5
