clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.375,5.85,0.07235,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.125,1.54,0.1107,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.375,5.145,0.09875,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,0.875,1.63,0.0567,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,0.875,8.845,0.08054,8,10.0,random
CMU_35_35_24_poses_120_jpos,0.75,0.525,0.11291,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.75,4.683,0.07859,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.125,0.427,0.09631,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.125,2.292,0.11193,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.625,0.465,0.12661,8,10.0,random
CMU_35_35_20_poses_120_jpos,0.75,0.515,0.12632,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.625,0.763,0.1026,8,10.0,random
CMU_16_16_35_poses_120_jpos,1.0,0.745,0.09508,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.25,1.36,0.14547,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.375,1.6,0.1085,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.25,2.41,0.09087,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.375,4.455,0.09846,8,10.0,random
CMU_138_138_25_poses_120_jpos,1.0,1.46,0.06462,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.5,1.137,0.1483,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.625,0.912,0.0905,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.375,7.103,0.09925,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.25,5.735,0.07273,8,10.0,random
CMU_93_93_08_poses_60_jpos,1.0,3.013,0.06318,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.375,0.9,0.10896,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,0.625,2.593,0.07334,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,1.0,2.408,0.06509,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,0.75,3.283,0.07126,8,10.0,random
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,0.625,1.927,0.08878,8,10.0,random
CMU_35_35_18_poses_120_jpos,1.0,0.565,0.08741,8,10.0,random
CMU_35_35_26_poses_120_jpos,0.625,0.545,0.13507,8,10.0,random
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.5,0.52,0.07613,8,10.0,random
CMU_108_108_18_poses_120_jpos,0.75,1.02,0.11463,8,10.0,random
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.375,3.955,0.09766,8,10.0,random
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,0.625,0.978,0.08349,8,10.0,random
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.0,2.408,0.07457,8,10.0,random
CMU_91_91_04_poses_120_jpos,0.25,3.965,0.10027,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.25,2.37,0.13085,8,10.0,random
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.0,3.115,0.09017,8,10.0,random
CMU_138_138_10_poses_120_jpos,0.0,0.608,0.15641,8,10.0,random
CMU_106_106_04_poses_60_jpos,0.5,1.79,0.05909,8,10.0,random
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.0,0.255,0.10301,8,10.0,random
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,0.375,4.685,0.09985,8,10.0,random
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,0.875,1.167,0.07747,8,10.0,random
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,1.0,3.453,0.05225,8,10.0,random
ACCAD_s007_QkWalk1_poses_120_jpos,0.75,0.713,0.09414,8,10.0,random
CMU_78_78_31_poses_120_jpos,0.25,1.31,0.10211,8,10.0,random
CMU_76_76_03_poses_120_jpos,0.375,1.435,0.09383,8,10.0,random
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,1.0,5.33,0.04968,8,10.0,random
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,0.375,4.803,0.09498,8,10.0,random
CMU_108_108_16_poses_120_jpos,0.5,0.768,0.13402,8,10.0,random
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.375,4.763,0.09685,8,10.0,random
DFaust_67_50020_50020_punching_poses_60_jpos,1.0,1.637,0.05822,8,10.0,random
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,1.0,1.758,0.04834,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,0.25,1.893,0.07764,8,10.0,random
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,1.0,5.44,0.06042,8,10.0,random
CMU_139_139_11_poses_60_jpos,0.625,1.798,0.08642,8,10.0,random
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.625,3.218,0.10645,8,10.0,random
KIT_379_push_recovery_left05_poses_100_jpos,0.875,3.845,0.06294,8,10.0,random
CMU_122_122_55_poses_120_jpos,1.0,2.16,0.06276,8,10.0,random
CMU_144_144_04_poses_120_jpos,0.5,5.16,0.07305,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,0.875,8.088,0.06973,8,10.0,random
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,0.875,2.973,0.05631,8,10.0,random
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,1.0,2.422,0.05464,8,10.0,random
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,0.25,1.745,0.10407,8,10.0,random
CMU_122_122_15_poses_120_jpos,0.875,1.445,0.05309,8,10.0,random
KIT_513_kick07_poses_100_jpos,0.375,1.298,0.0752,8,10.0,random
GRAB_s3_eyeglasses_clean_1,1.0,4.173,0.05055,8,10.0,random
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,0.375,0.855,0.17184,8,10.0,random
KIT_425_bend_left06_poses_100_jpos,1.0,1.805,0.05359,8,10.0,random
KIT_424_walking_fast08_poses_100_jpos,1.0,2.973,0.0498,8,10.0,random
GRAB_s7_stapler_staple_1,0.875,4.615,0.05897,8,10.0,random
CMU_122_122_03_poses_120_jpos,0.0,1.61,0.06769,8,10.0,random
GRAB_s3_waterbottle_pick_all,1.0,6.21,0.05725,8,10.0,random
KIT_675_walk_with_table_left04_poses_100_jpos,1.0,3.178,0.07918,8,10.0,random
KIT_3_seesaw07_poses_100_jpos,1.0,2.502,0.06418,8,10.0,random
CMU_137_137_36_poses_120_jpos,0.25,6.145,0.10109,8,10.0,random
KIT_8_RightTurn03_poses_100_jpos,1.0,2.803,0.05539,8,10.0,random
KIT_424_seesaw04_poses_100_jpos,1.0,4.513,0.06447,8,10.0,random
KIT_3_walking_medium08_poses_100_jpos,0.875,2.573,0.06528,8,10.0,random
KIT_421_push_recovery_stand_left03_poses_100_jpos,1.0,4.183,0.03983,8,10.0,random
GRAB_s6_mouse_pick_all,0.875,7.303,0.05379,8,10.0,random
KIT_8_WalkingStraightForwards09_poses_100_jpos,1.0,3.2,0.05737,8,10.0,random
CMU_106_106_13_poses_60_jpos,0.75,2.453,0.06919,8,10.0,random
GRAB_s4_apple_pick_all,0.875,5.963,0.07765,8,10.0,random
GRAB_s6_spherelarge_pick_all,1.0,8.322,0.05209,8,10.0,random
KIT_572_throw_left04_poses_100_jpos,0.625,0.81,0.05417,8,10.0,random
GRAB_s5_spherelarge_pick_all,1.0,9.475,0.05009,8,10.0,random
GRAB_s8_toruslarge_inspect_1,1.0,3.445,0.04735,8,10.0,random
GRAB_s9_stapler_pass_1,1.0,1.417,0.04564,8,10.0,random
GRAB_s1_toothpaste_pick_all,1.0,8.297,0.06158,8,10.0,random
KIT_3_wave_left01_poses_100_jpos,0.625,0.745,0.0464,8,10.0,random
Eyes_Japan_Dataset_kanno_pose-19-funny-kanno_poses_120_jpos,0.875,8.433,0.07574,8,10.0,random
Eyes_Japan_Dataset_kanno_gesture_etc-50-syuriken-kanno_poses_120_jpos,1.0,10.0,0.05708,8,10.0,random
KIT_950_Wipe_Back_Small_Circle_01_poses_100_jpos,0.5,4.772,0.1623,8,10.0,random
KIT_1487_stirring_in_the_bowl07_poses_100_jpos,1.0,3.855,0.04344,8,10.0,random
KIT_1717_displace_from_left_to_right_14_poses_100_jpos,1.0,3.093,0.03678,8,10.0,random
KIT_969_Trial_30_poses_100_jpos,1.0,7.125,0.04836,8,10.0,random
KIT_572_wipe_circular_left07_poses_100_jpos,1.0,3.672,0.03886,8,10.0,random
KIT_1229_hand_through_hair_right_arm_02_poses_100_jpos,1.0,2.12,0.04288,8,10.0,random
KIT_291_shake_hand05_poses_100_jpos,1.0,1.895,0.0392,8,10.0,random
