clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,1.0,9.555,0.07215,8,10.0,random
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,1.0,1.415,0.07227,8,10.0,random
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,1.0,3.68,0.06098,8,10.0,random
ACCAD_s007_QkWalk1_poses_120_jpos,1.0,0.993,0.09006,8,10.0,random
CMU_78_78_31_poses_120_jpos,0.5,1.35,0.09059,8,10.0,random
CMU_76_76_03_poses_120_jpos,0.5,1.177,0.07845,8,10.0,random
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,1.0,5.638,0.04535,8,10.0,random
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,0.5,5.928,0.07304,8,10.0,random
CMU_108_108_16_poses_120_jpos,0.375,0.547,0.15221,8,10.0,random
SFU_0015_0015_BasicKendo001_poses_120_jpos,1.0,10.0,0.07319,8,10.0,random
DFaust_67_50020_50020_punching_poses_60_jpos,0.625,1.552,0.07847,8,10.0,random
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,1.0,2.188,0.04415,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,1.0,6.963,0.06081,8,10.0,random
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,0.875,6.265,0.05853,8,10.0,random
CMU_139_139_11_poses_60_jpos,0.75,3.13,0.07616,8,10.0,random
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.875,3.833,0.05486,8,10.0,random
KIT_379_push_recovery_left05_poses_100_jpos,1.0,3.38,0.04797,8,10.0,random
CMU_122_122_55_poses_120_jpos,1.0,3.373,0.05447,8,10.0,random
CMU_144_144_04_poses_120_jpos,1.0,9.795,0.05945,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,1.0,7.58,0.0572,8,10.0,random
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,1.0,2.75,0.05282,8,10.0,random
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,1.0,1.573,0.03797,8,10.0,random
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,1.0,4.452,0.06215,8,10.0,random
CMU_122_122_15_poses_120_jpos,0.875,1.637,0.04845,8,10.0,random
KIT_513_kick07_poses_100_jpos,0.5,1.81,0.06437,8,10.0,random
GRAB_s3_eyeglasses_clean_1,1.0,3.805,0.03913,8,10.0,random
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,0.0,0.205,0.29776,8,10.0,random
KIT_425_bend_left06_poses_100_jpos,1.0,2.243,0.04938,8,10.0,random
KIT_424_walking_fast08_poses_100_jpos,1.0,2.42,0.04867,8,10.0,random
GRAB_s7_stapler_staple_1,1.0,4.022,0.04359,8,10.0,random
CMU_122_122_03_poses_120_jpos,0.0,0.845,0.12792,8,10.0,random
GRAB_s3_waterbottle_pick_all,1.0,8.565,0.05052,8,10.0,random
KIT_675_walk_with_table_left04_poses_100_jpos,1.0,2.953,0.06458,8,10.0,random
KIT_3_seesaw07_poses_100_jpos,1.0,3.402,0.05181,8,10.0,random
CMU_137_137_36_poses_120_jpos,0.625,7.413,0.08065,8,10.0,random
KIT_8_RightTurn03_poses_100_jpos,1.0,3.25,0.04741,8,10.0,random
KIT_424_seesaw04_poses_100_jpos,1.0,3.855,0.04411,8,10.0,random
KIT_3_walking_medium08_poses_100_jpos,1.0,3.795,0.05025,8,10.0,random
KIT_421_push_recovery_stand_left03_poses_100_jpos,1.0,4.43,0.03842,8,10.0,random
GRAB_s6_mouse_pick_all,1.0,7.02,0.03956,8,10.0,random
KIT_8_WalkingStraightForwards09_poses_100_jpos,1.0,3.625,0.03929,8,10.0,random
CMU_106_106_13_poses_60_jpos,1.0,3.755,0.04934,8,10.0,random
GRAB_s4_apple_pick_all,1.0,4.878,0.05209,8,10.0,random
GRAB_s6_spherelarge_pick_all,1.0,9.402,0.03449,8,10.0,random
KIT_572_throw_left04_poses_100_jpos,1.0,2.042,0.03194,8,10.0,random
GRAB_s5_spherelarge_pick_all,1.0,8.387,0.03659,8,10.0,random
GRAB_s8_toruslarge_inspect_1,1.0,2.812,0.03677,8,10.0,random
GRAB_s9_stapler_pass_1,1.0,3.055,0.04758,8,10.0,random
GRAB_s1_toothpaste_pick_all,1.0,7.735,0.04514,8,10.0,random
KIT_3_wave_left01_poses_100_jpos,1.0,3.018,0.04363,8,10.0,random
Eyes_Japan_Dataset_kanno_pose-19-funny-kanno_poses_120_jpos,1.0,7.935,0.04849,8,10.0,random
Eyes_Japan_Dataset_kanno_gesture_etc-50-syuriken-kanno_poses_120_jpos,1.0,8.755,0.0412,8,10.0,random
KIT_950_Wipe_Back_Small_Circle_01_poses_100_jpos,0.0,0.51,0.1166,8,10.0,random
KIT_1487_stirring_in_the_bowl07_poses_100_jpos,1.0,2.103,0.03282,8,10.0,random
KIT_1717_displace_from_left_to_right_14_poses_100_jpos,1.0,3.015,0.03011,8,10.0,random
KIT_969_Trial_30_poses_100_jpos,1.0,6.652,0.03514,8,10.0,random
KIT_572_wipe_circular_left07_poses_100_jpos,1.0,3.395,0.02807,8,10.0,random
KIT_1229_hand_through_hair_right_arm_02_poses_100_jpos,1.0,1.6,0.02575,8,10.0,random
KIT_291_shake_hand05_poses_100_jpos,1.0,1.988,0.03089,8,10.0,random
