clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.125,4.388,0.0796,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.25,1.185,0.11033,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.125,2.073,0.12193,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,0.875,2.0,0.08389,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,0.625,6.918,0.10951,8,10.0,random
CMU_35_35_24_poses_120_jpos,0.5,0.288,0.27863,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.25,3.587,0.11573,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.375,0.247,0.13183,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.125,3.53,0.13353,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.375,0.398,0.16501,8,10.0,random
CMU_35_35_20_poses_120_jpos,0.25,0.393,0.17697,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.375,1.887,0.11155,8,10.0,random
CMU_16_16_35_poses_120_jpos,0.5,0.395,0.11975,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.125,1.433,0.12881,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.125,0.777,0.1452,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.0,2.618,0.12028,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.125,5.16,0.12505,8,10.0,random
CMU_138_138_25_poses_120_jpos,0.875,1.613,0.08493,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.75,1.453,0.08381,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.375,1.09,0.11232,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.0,4.083,0.11249,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.125,3.192,0.10674,8,10.0,random
CMU_93_93_08_poses_60_jpos,0.625,4.963,0.07138,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.625,1.18,0.09283,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,0.625,2.337,0.08965,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,0.75,2.272,0.10273,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,0.5,2.107,0.09,8,10.0,random
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,0.5,1.315,0.08257,8,10.0,random
CMU_35_35_18_poses_120_jpos,0.875,0.58,0.10486,8,10.0,random
CMU_35_35_26_poses_120_jpos,0.75,0.208,0.11624,8,10.0,random
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.875,0.605,0.06151,8,10.0,random
CMU_108_108_18_poses_120_jpos,0.625,0.55,0.1191,8,10.0,random
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.125,2.91,0.10997,8,10.0,random
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,0.625,1.458,0.10953,8,10.0,random
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.125,2.493,0.0939,8,10.0,random
CMU_91_91_04_poses_120_jpos,0.0,4.157,0.1257,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.0,1.66,0.09961,8,10.0,random
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.0,3.728,0.09213,8,10.0,random
CMU_138_138_10_poses_120_jpos,0.0,0.235,0.19155,8,10.0,random
CMU_106_106_04_poses_60_jpos,0.125,1.133,0.14662,8,10.0,random
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.25,0.22,0.1121,8,10.0,random
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,0.25,4.647,0.10058,8,10.0,random
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,0.75,1.165,0.08702,8,10.0,random
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,0.875,3.133,0.07126,8,10.0,random
ACCAD_s007_QkWalk1_poses_120_jpos,0.25,0.677,0.1499,8,10.0,random
