clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start,effort_sat_mean,effort_sat_peak,effort_sat_at_end
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,0.625,5.695,0.08504,8,10.0,random,0.00057,0.02586,0.00431
CMU_108_108_16_poses_120_jpos,0.375,0.848,0.12588,8,10.0,random,0.00457,0.0431,0.03017
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.75,7.67,0.074,8,10.0,random,0.0002,0.03017,0.02155
DFaust_67_50020_50020_punching_poses_60_jpos,0.75,1.068,0.06377,8,10.0,random,0.00072,0.01724,0.00862
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,1.0,2.88,0.05297,8,10.0,random,0.00036,0.02155,0.00431
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,0.375,6.605,0.07003,8,10.0,random,0.00047,0.03879,0.01724
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,1.0,8.232,0.07565,8,10.0,random,0.00022,0.03017,0.01724
CMU_139_139_11_poses_60_jpos,1.0,2.868,0.06669,8,10.0,random,0.0014,0.03017,0.00431
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.625,1.278,0.06812,8,10.0,random,0.00049,0.02586,0.02586
KIT_379_push_recovery_left05_poses_100_jpos,0.875,3.538,0.06702,8,10.0,random,0.00107,0.02586,0.01293
CMU_122_122_55_poses_120_jpos,0.875,2.665,0.05696,8,10.0,random,0.00095,0.03017,0.02155
CMU_144_144_04_poses_120_jpos,0.875,7.62,0.07215,8,10.0,random,0.00031,0.02586,0.00862
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,0.875,7.918,0.06109,8,10.0,random,0.0016,0.03017,0.01293
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,1.0,3.57,0.06374,8,10.0,random,0.00054,0.03017,0.00862
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,1.0,2.752,0.05443,8,10.0,random,0.00016,0.02155,0.01724
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,0.875,3.638,0.08005,8,10.0,random,0.00094,0.03017,0.00431
CMU_122_122_15_poses_120_jpos,0.875,1.46,0.05534,8,10.0,random,0.00028,0.00862,0.0
KIT_513_kick07_poses_100_jpos,0.75,1.59,0.08895,8,10.0,random,0.00198,0.02586,0.02586
GRAB_s3_eyeglasses_clean_1,1.0,4.38,0.05,8,10.0,random,6e-05,0.02155,0.02155
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,0.25,1.222,0.12905,8,10.0,random,0.00178,0.03879,0.02586
KIT_425_bend_left06_poses_100_jpos,0.75,1.83,0.08269,8,10.0,random,0.0012,0.02586,0.01293
KIT_424_walking_fast08_poses_100_jpos,0.875,3.155,0.05394,8,10.0,random,0.00076,0.03017,0.00431
GRAB_s7_stapler_staple_1,1.0,4.065,0.05087,8,10.0,random,5e-05,0.00862,0.00431
CMU_122_122_03_poses_120_jpos,0.125,1.272,0.07273,8,10.0,random,0.00048,0.01293,0.01293
GRAB_s3_waterbottle_pick_all,0.875,7.758,0.06447,8,10.0,random,0.0001,0.02586,0.02155
KIT_675_walk_with_table_left04_poses_100_jpos,1.0,3.388,0.06788,8,10.0,random,0.00014,0.01293,0.0
KIT_3_seesaw07_poses_100_jpos,1.0,5.08,0.0752,8,10.0,random,0.0004,0.03017,0.01293
CMU_137_137_36_poses_120_jpos,1.0,5.782,0.06685,8,10.0,random,0.00036,0.02586,0.01293
KIT_8_RightTurn03_poses_100_jpos,1.0,3.158,0.05377,8,10.0,random,0.00026,0.02586,0.01724
KIT_424_seesaw04_poses_100_jpos,1.0,4.16,0.0564,8,10.0,random,0.00013,0.01724,0.00862
KIT_3_walking_medium08_poses_100_jpos,1.0,2.062,0.05285,8,10.0,random,0.00028,0.01724,0.00862
KIT_421_push_recovery_stand_left03_poses_100_jpos,1.0,6.25,0.05257,8,10.0,random,4e-05,0.01293,0.01293
GRAB_s6_mouse_pick_all,0.875,8.808,0.04655,8,10.0,random,0.00011,0.03017,0.01724
KIT_8_WalkingStraightForwards09_poses_100_jpos,1.0,3.7,0.04663,8,10.0,random,0.00066,0.02586,0.01724
CMU_106_106_13_poses_60_jpos,0.625,2.89,0.06555,8,10.0,random,0.00011,0.01724,0.00862
GRAB_s4_apple_pick_all,1.0,6.612,0.05821,8,10.0,random,0.0007,0.03017,0.00862
GRAB_s6_spherelarge_pick_all,1.0,6.365,0.04523,8,10.0,random,0.00018,0.01724,0.01724
KIT_572_throw_left04_poses_100_jpos,0.875,2.203,0.06997,8,10.0,random,0.00117,0.02586,0.00862
GRAB_s5_spherelarge_pick_all,1.0,6.963,0.04593,8,10.0,random,9e-05,0.01293,0.00862
GRAB_s8_toruslarge_inspect_1,1.0,3.91,0.04705,8,10.0,random,0.00088,0.01293,0.01293
GRAB_s9_stapler_pass_1,1.0,3.663,0.05538,8,10.0,random,0.00026,0.01293,0.0
GRAB_s1_toothpaste_pick_all,1.0,8.535,0.06303,8,10.0,random,2e-05,0.00862,0.00431
KIT_3_wave_left01_poses_100_jpos,1.0,1.785,0.04449,8,10.0,random,0.00033,0.00431,0.00431
Eyes_Japan_Dataset_kanno_pose-19-funny-kanno_poses_120_jpos,1.0,9.21,0.06061,8,10.0,random,7e-05,0.01724,0.00862
Eyes_Japan_Dataset_kanno_gesture_etc-50-syuriken-kanno_poses_120_jpos,1.0,8.763,0.05326,8,10.0,random,0.00018,0.03448,0.01293
KIT_950_Wipe_Back_Small_Circle_01_poses_100_jpos,0.875,3.958,0.10313,8,10.0,random,0.00074,0.03017,0.00862
KIT_1487_stirring_in_the_bowl07_poses_100_jpos,1.0,5.755,0.04302,8,10.0,random,3e-05,0.01293,0.01293
KIT_1717_displace_from_left_to_right_14_poses_100_jpos,1.0,2.797,0.03622,8,10.0,random,0.00034,0.02155,0.01293
KIT_969_Trial_30_poses_100_jpos,1.0,6.963,0.04947,8,10.0,random,0.00013,0.03448,0.01724
KIT_572_wipe_circular_left07_poses_100_jpos,1.0,3.895,0.0451,8,10.0,random,0.0003,0.00862,0.00431
KIT_1229_hand_through_hair_right_arm_02_poses_100_jpos,1.0,1.948,0.04697,8,10.0,random,0.00026,0.02155,0.01293
KIT_291_shake_hand05_poses_100_jpos,1.0,2.893,0.04404,8,10.0,random,0.0001,0.00862,0.00431
