clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.0,0.468,0.12189,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.25,0.45,0.1927,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.0,0.578,0.16349,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,0.375,0.482,0.16298,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,0.0,0.863,0.1452,8,10.0,random
CMU_35_35_24_poses_120_jpos,0.125,0.145,0.40856,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.0,0.512,0.1259,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.125,0.278,0.07915,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.0,0.413,0.20298,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.125,0.305,0.21222,8,10.0,random
CMU_35_35_20_poses_120_jpos,0.125,0.168,0.23305,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.0,0.168,0.12721,8,10.0,random
CMU_16_16_35_poses_120_jpos,0.5,0.155,0.14494,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.0,0.608,0.21868,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.0,0.195,0.14062,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.0,0.318,0.15346,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.0,0.448,0.15879,8,10.0,random
CMU_138_138_25_poses_120_jpos,0.0,0.638,0.17546,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.0,0.635,0.24114,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.0,0.215,0.12969,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.0,0.63,0.1533,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.0,0.67,0.16886,8,10.0,random
CMU_93_93_08_poses_60_jpos,0.0,0.815,0.1343,8,10.0,random
