clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start,effort_sat_mean,effort_sat_peak,effort_sat_at_end
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.0,2.1,0.10954,8,10.0,random,0.00141,0.01724,0.00431
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.0,2.382,0.11711,8,10.0,random,0.00103,0.02155,0.01724
CMU_138_138_10_poses_120_jpos,0.0,0.59,0.12993,8,10.0,random,0.0013,0.01724,0.00431
CMU_106_106_04_poses_60_jpos,0.5,1.395,0.08869,8,10.0,random,0.00195,0.02586,0.00862
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.0,0.388,0.1383,8,10.0,random,0.00051,0.00862,0.00862
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,0.375,3.625,0.09385,8,10.0,random,0.00244,0.03879,0.02586
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,1.0,1.607,0.07992,8,10.0,random,0.00126,0.01724,0.00862
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,0.875,3.942,0.06575,8,10.0,random,0.00033,0.01724,0.01293
ACCAD_s007_QkWalk1_poses_120_jpos,0.75,1.213,0.12844,8,10.0,random,0.00669,0.03448,0.00862
CMU_78_78_31_poses_120_jpos,0.125,1.175,0.12715,8,10.0,random,0.0006,0.02155,0.02155
CMU_76_76_03_poses_120_jpos,0.375,1.038,0.08206,8,10.0,random,0.00168,0.0431,0.02155
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,1.0,4.87,0.0478,8,10.0,random,0.00019,0.01293,0.00431
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,0.875,6.828,0.09043,8,10.0,random,0.00102,0.03879,0.02155
CMU_108_108_16_poses_120_jpos,0.5,0.89,0.12323,8,10.0,random,0.00903,0.0431,0.0
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.5,5.647,0.08014,8,10.0,random,0.00264,0.03879,0.01293
DFaust_67_50020_50020_punching_poses_60_jpos,0.5,0.728,0.07135,8,10.0,random,0.0012,0.01724,0.01724
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,1.0,3.002,0.05785,8,10.0,random,0.00014,0.00862,0.00862
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,0.75,4.305,0.07768,8,10.0,random,0.00075,0.02586,0.00431
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,0.875,6.788,0.06245,8,10.0,random,0.00169,0.02155,0.00862
CMU_139_139_11_poses_60_jpos,0.625,1.663,0.08998,8,10.0,random,0.00182,0.02586,0.0
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.375,2.218,0.08149,8,10.0,random,0.00061,0.01293,0.00431
KIT_379_push_recovery_left05_poses_100_jpos,0.875,4.072,0.07109,8,10.0,random,0.00041,0.02586,0.00431
CMU_122_122_55_poses_120_jpos,1.0,3.17,0.06513,8,10.0,random,0.00072,0.01724,0.00862
CMU_144_144_04_poses_120_jpos,0.125,6.155,0.10104,8,10.0,random,0.00091,0.03017,0.00862
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,0.625,7.19,0.07868,8,10.0,random,0.00031,0.03448,0.01724
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,0.875,2.658,0.07896,8,10.0,random,0.00074,0.02586,0.01293
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,1.0,1.818,0.05172,8,10.0,random,0.00031,0.02155,0.02155
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,0.875,4.968,0.089,8,10.0,random,0.00248,0.03879,0.0
CMU_122_122_15_poses_120_jpos,0.5,1.282,0.08237,8,10.0,random,4e-05,0.00431,0.00431
KIT_513_kick07_poses_100_jpos,0.625,0.828,0.05384,8,10.0,random,0.00014,0.00431,0.00431
GRAB_s3_eyeglasses_clean_1,1.0,4.272,0.05092,8,10.0,random,5e-05,0.01293,0.01293
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,0.125,1.11,0.19914,8,10.0,random,0.00438,0.06034,0.01724
KIT_425_bend_left06_poses_100_jpos,1.0,2.34,0.07979,8,10.0,random,0.00212,0.03448,0.01293
KIT_424_walking_fast08_poses_100_jpos,1.0,2.45,0.05513,8,10.0,random,0.00104,0.02155,0.00431
GRAB_s7_stapler_staple_1,0.875,3.405,0.05272,8,10.0,random,3e-05,0.00862,0.0
CMU_122_122_03_poses_120_jpos,0.25,1.012,0.09834,8,10.0,random,0.00084,0.02155,0.01293
GRAB_s3_waterbottle_pick_all,1.0,8.305,0.0638,8,10.0,random,0.00026,0.06034,0.0431
KIT_675_walk_with_table_left04_poses_100_jpos,1.0,4.232,0.07831,8,10.0,random,0.00102,0.03017,0.00431
KIT_3_seesaw07_poses_100_jpos,1.0,3.08,0.07091,8,10.0,random,0.00034,0.02155,0.02155
CMU_137_137_36_poses_120_jpos,0.75,5.593,0.07616,8,10.0,random,0.00016,0.02155,0.00431
KIT_8_RightTurn03_poses_100_jpos,1.0,2.678,0.06033,8,10.0,random,0.00031,0.02586,0.01724
KIT_424_seesaw04_poses_100_jpos,0.75,2.728,0.07314,8,10.0,random,0.00097,0.02155,0.01293
KIT_3_walking_medium08_poses_100_jpos,1.0,3.075,0.06101,8,10.0,random,0.00033,0.01724,0.00431
KIT_421_push_recovery_stand_left03_poses_100_jpos,0.875,4.05,0.0465,8,10.0,random,0.00018,0.02155,0.01293
GRAB_s6_mouse_pick_all,1.0,7.75,0.04549,8,10.0,random,0.00044,0.02155,0.01293
KIT_8_WalkingStraightForwards09_poses_100_jpos,1.0,1.838,0.04215,8,10.0,random,0.00036,0.00862,0.0
CMU_106_106_13_poses_60_jpos,0.75,1.133,0.04704,8,10.0,random,0.0003,0.00862,0.00862
GRAB_s4_apple_pick_all,0.875,4.105,0.0627,8,10.0,random,0.00058,0.01293,0.0
GRAB_s6_spherelarge_pick_all,1.0,4.45,0.05022,8,10.0,random,0.00087,0.02586,0.02155
KIT_572_throw_left04_poses_100_jpos,0.875,1.94,0.05725,8,10.0,random,0.00057,0.01724,0.00431
GRAB_s5_spherelarge_pick_all,1.0,5.963,0.04548,8,10.0,random,0.00016,0.02586,0.02586
GRAB_s8_toruslarge_inspect_1,1.0,4.343,0.04289,8,10.0,random,0.0003,0.03017,0.02155
GRAB_s9_stapler_pass_1,1.0,2.99,0.06165,8,10.0,random,0.00037,0.00862,0.0
GRAB_s1_toothpaste_pick_all,1.0,7.43,0.05533,8,10.0,random,0.00043,0.00862,0.00431
KIT_3_wave_left01_poses_100_jpos,1.0,2.38,0.05243,8,10.0,random,0.0002,0.01293,0.00862
Eyes_Japan_Dataset_kanno_pose-19-funny-kanno_poses_120_jpos,0.75,8.203,0.05744,8,10.0,random,0.00034,0.02586,0.0
Eyes_Japan_Dataset_kanno_gesture_etc-50-syuriken-kanno_poses_120_jpos,1.0,10.0,0.0464,8,10.0,random,0.00019,0.02586,0.00862
KIT_950_Wipe_Back_Small_Circle_01_poses_100_jpos,0.625,3.663,0.13095,8,10.0,random,0.00313,0.03879,0.01724
KIT_1487_stirring_in_the_bowl07_poses_100_jpos,1.0,4.69,0.05072,8,10.0,random,0.00036,0.01724,0.00862
KIT_1717_displace_from_left_to_right_14_poses_100_jpos,1.0,1.295,0.04243,8,10.0,random,0.00026,0.00862,0.00431
KIT_969_Trial_30_poses_100_jpos,1.0,7.135,0.04944,8,10.0,random,0.0001,0.01724,0.01293
KIT_572_wipe_circular_left07_poses_100_jpos,1.0,2.26,0.03628,8,10.0,random,5e-05,0.00431,0.0
KIT_1229_hand_through_hair_right_arm_02_poses_100_jpos,1.0,2.61,0.0342,8,10.0,random,0.00013,0.00862,0.00431
KIT_291_shake_hand05_poses_100_jpos,1.0,2.52,0.04287,8,10.0,random,6e-05,0.00431,0.0
