clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start,effort_sat_mean,effort_sat_peak,effort_sat_at_end
KIT_421_push_recovery_stand_left03_poses_100_jpos,1.0,6.425,0.04928,8,10.0,random,0.00018,0.03448,0.03448
GRAB_s6_mouse_pick_all,1.0,6.06,0.04365,8,10.0,random,0.00014,0.03017,0.03017
KIT_8_WalkingStraightForwards09_poses_100_jpos,1.0,2.873,0.05057,8,10.0,random,0.00032,0.03017,0.02586
CMU_106_106_13_poses_60_jpos,0.875,2.02,0.06481,8,10.0,random,0.00074,0.03017,0.03017
GRAB_s4_apple_pick_all,1.0,5.285,0.05828,8,10.0,random,0.00055,0.02155,0.00431
GRAB_s6_spherelarge_pick_all,1.0,7.578,0.03866,8,10.0,random,0.00064,0.02586,0.02155
KIT_572_throw_left04_poses_100_jpos,0.875,1.545,0.04045,8,10.0,random,0.00049,0.02586,0.02586
GRAB_s5_spherelarge_pick_all,1.0,7.567,0.03995,8,10.0,random,0.0,0.0,0.0
GRAB_s8_toruslarge_inspect_1,1.0,3.863,0.04064,8,10.0,random,0.0004,0.03448,0.03448
GRAB_s9_stapler_pass_1,1.0,3.553,0.04867,8,10.0,random,0.00039,0.0431,0.03879
GRAB_s1_toothpaste_pick_all,1.0,7.925,0.04812,8,10.0,random,0.00017,0.02586,0.01724
KIT_3_wave_left01_poses_100_jpos,1.0,1.742,0.04812,8,10.0,random,0.00015,0.00431,0.00431
Eyes_Japan_Dataset_kanno_pose-19-funny-kanno_poses_120_jpos,1.0,6.508,0.06176,8,10.0,random,2e-05,0.00862,0.0
Eyes_Japan_Dataset_kanno_gesture_etc-50-syuriken-kanno_poses_120_jpos,1.0,8.512,0.05657,8,10.0,random,6e-05,0.02586,0.02586
KIT_950_Wipe_Back_Small_Circle_01_poses_100_jpos,1.0,5.567,0.126,8,10.0,random,0.00106,0.03879,0.01293
KIT_1487_stirring_in_the_bowl07_poses_100_jpos,1.0,3.32,0.03473,8,10.0,random,0.00275,0.05172,0.04741
KIT_1717_displace_from_left_to_right_14_poses_100_jpos,1.0,2.665,0.04494,8,10.0,random,0.00071,0.03879,0.03448
KIT_969_Trial_30_poses_100_jpos,1.0,5.22,0.03577,8,10.0,random,7e-05,0.01293,0.01293
KIT_572_wipe_circular_left07_poses_100_jpos,1.0,4.535,0.03861,8,10.0,random,0.00021,0.03017,0.02586
KIT_1229_hand_through_hair_right_arm_02_poses_100_jpos,1.0,2.038,0.03156,8,10.0,random,0.00021,0.02586,0.02586
KIT_291_shake_hand05_poses_100_jpos,1.0,2.005,0.03943,8,10.0,random,0.00051,0.03879,0.03448
