clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.5,4.285,0.07621,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.125,1.468,0.12491,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.0,2.805,0.10339,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,1.0,1.82,0.06269,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,0.875,8.315,0.08711,8,10.0,random
CMU_35_35_24_poses_120_jpos,0.75,0.66,0.11337,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.5,6.69,0.10065,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.125,0.273,0.1367,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.0,2.343,0.10796,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.75,0.615,0.11909,8,10.0,random
CMU_35_35_20_poses_120_jpos,0.875,0.6,0.09623,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.75,2.377,0.08851,8,10.0,random
CMU_16_16_35_poses_120_jpos,1.0,0.715,0.08541,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.375,1.552,0.11534,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.375,1.465,0.1351,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.375,2.593,0.09559,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.125,3.605,0.11749,8,10.0,random
CMU_138_138_25_poses_120_jpos,1.0,1.515,0.0689,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.375,0.89,0.11088,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.25,1.278,0.11678,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.5,4.327,0.08523,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.125,3.933,0.1221,8,10.0,random
CMU_93_93_08_poses_60_jpos,0.875,4.74,0.07949,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.5,1.167,0.1017,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,0.875,5.525,0.07639,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,0.875,2.2,0.09728,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,0.75,4.827,0.08495,8,10.0,random
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,0.875,3.73,0.08328,8,10.0,random
CMU_35_35_18_poses_120_jpos,1.0,0.492,0.08238,8,10.0,random
CMU_35_35_26_poses_120_jpos,0.625,0.83,0.13278,8,10.0,random
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.375,0.735,0.0993,8,10.0,random
CMU_108_108_18_poses_120_jpos,1.0,0.787,0.07906,8,10.0,random
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.0,2.125,0.12744,8,10.0,random
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,1.0,1.47,0.06817,8,10.0,random
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.125,2.198,0.11035,8,10.0,random
CMU_91_91_04_poses_120_jpos,0.625,4.838,0.08598,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.375,2.183,0.08843,8,10.0,random
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.0,2.973,0.09308,8,10.0,random
CMU_138_138_10_poses_120_jpos,0.25,0.318,0.17405,8,10.0,random
CMU_106_106_04_poses_60_jpos,0.375,2.473,0.07909,8,10.0,random
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.625,0.29,0.07209,8,10.0,random
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,0.625,3.95,0.09318,8,10.0,random
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,1.0,1.758,0.07449,8,10.0,random
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,1.0,4.133,0.07859,8,10.0,random
ACCAD_s007_QkWalk1_poses_120_jpos,1.0,1.318,0.09265,8,10.0,random
CMU_78_78_31_poses_120_jpos,0.375,1.245,0.10237,8,10.0,random
CMU_76_76_03_poses_120_jpos,0.125,1.535,0.10035,8,10.0,random
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,1.0,6.745,0.05752,8,10.0,random
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,0.5,4.907,0.0848,8,10.0,random
CMU_108_108_16_poses_120_jpos,0.375,0.863,0.1065,8,10.0,random
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.375,6.218,0.09345,8,10.0,random
DFaust_67_50020_50020_punching_poses_60_jpos,0.625,1.665,0.0741,8,10.0,random
