clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start,effort_sat_mean,effort_sat_peak,effort_sat_at_end
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.125,0.885,0.07813,8,10.0,random,0.00039,0.01724,0.01724
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,1.0,7.737,0.07578,8,10.0,random,0.00069,0.03879,0.02155
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,1.0,1.203,0.06054,8,10.0,random,0.0013,0.04741,0.04741
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,1.0,4.782,0.06815,8,10.0,random,0.00031,0.03017,0.02586
ACCAD_s007_QkWalk1_poses_120_jpos,1.0,1.3,0.08492,8,10.0,random,0.00308,0.03448,0.02586
CMU_78_78_31_poses_120_jpos,0.25,2.158,0.1009,8,10.0,random,0.00398,0.05172,0.03017
CMU_76_76_03_poses_120_jpos,0.25,2.067,0.09712,8,10.0,random,0.00096,0.02586,0.00862
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,1.0,4.123,0.04585,8,10.0,random,0.00026,0.02586,0.02586
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,0.5,5.228,0.0734,8,10.0,random,0.00077,0.03448,0.01724
CMU_108_108_16_poses_120_jpos,0.625,1.26,0.09604,8,10.0,random,0.00207,0.02155,0.00862
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.625,6.407,0.09886,8,10.0,random,0.00237,0.05172,0.01724
DFaust_67_50020_50020_punching_poses_60_jpos,0.875,1.302,0.07247,8,10.0,random,0.00074,0.03017,0.03017
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,1.0,2.238,0.04855,8,10.0,random,0.00038,0.03017,0.02586
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,1.0,6.588,0.06632,8,10.0,random,0.00032,0.02155,0.01724
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,1.0,8.685,0.06665,8,10.0,random,0.00031,0.03448,0.01293
CMU_139_139_11_poses_60_jpos,1.0,2.34,0.07628,8,10.0,random,0.00116,0.03448,0.03017
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.875,4.105,0.07433,8,10.0,random,0.00017,0.02586,0.02155
KIT_379_push_recovery_left05_poses_100_jpos,1.0,3.29,0.04979,8,10.0,random,0.00127,0.03017,0.02155
CMU_122_122_55_poses_120_jpos,1.0,4.242,0.06892,8,10.0,random,0.00059,0.03448,0.02155
CMU_144_144_04_poses_120_jpos,1.0,8.717,0.06327,8,10.0,random,0.00035,0.03017,0.01724
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,1.0,8.7,0.0667,8,10.0,random,0.00058,0.02586,0.00862
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,1.0,4.413,0.06447,8,10.0,random,0.00038,0.03017,0.00862
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,1.0,1.983,0.05487,8,10.0,random,0.00044,0.03448,0.03448
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,1.0,3.113,0.07234,8,10.0,random,0.00162,0.03017,0.00862
CMU_122_122_15_poses_120_jpos,0.75,2.035,0.07665,8,10.0,random,0.00091,0.03017,0.02155
KIT_513_kick07_poses_100_jpos,0.75,1.647,0.04982,8,10.0,random,0.0005,0.03879,0.03879
GRAB_s3_eyeglasses_clean_1,1.0,3.488,0.04505,8,10.0,random,0.00054,0.0431,0.0431
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,0.625,1.078,0.09144,8,10.0,random,0.00499,0.04741,0.0431
KIT_425_bend_left06_poses_100_jpos,1.0,1.598,0.05355,8,10.0,random,0.00086,0.02155,0.00862
KIT_424_walking_fast08_poses_100_jpos,1.0,2.535,0.04798,8,10.0,random,0.00032,0.02155,0.00862
GRAB_s7_stapler_staple_1,1.0,4.355,0.05711,8,10.0,random,9e-05,0.01293,0.01293
CMU_122_122_03_poses_120_jpos,0.625,1.625,0.12005,8,10.0,random,0.00103,0.02155,0.01724
GRAB_s3_waterbottle_pick_all,1.0,5.623,0.05391,8,10.0,random,0.0013,0.0431,0.0431
KIT_675_walk_with_table_left04_poses_100_jpos,1.0,2.915,0.0645,8,10.0,random,0.00087,0.03017,0.01293
KIT_3_seesaw07_poses_100_jpos,1.0,3.32,0.05642,8,10.0,random,0.00016,0.01293,0.00431
CMU_137_137_36_poses_120_jpos,1.0,7.518,0.07251,8,10.0,random,7e-05,0.00862,0.00862
KIT_8_RightTurn03_poses_100_jpos,1.0,3.062,0.05022,8,10.0,random,0.00051,0.03448,0.01293
KIT_424_seesaw04_poses_100_jpos,1.0,4.037,0.06006,8,10.0,random,0.00054,0.03017,0.01293
KIT_3_walking_medium08_poses_100_jpos,1.0,2.243,0.04784,8,10.0,random,4e-05,0.00431,0.0
KIT_421_push_recovery_stand_left03_poses_100_jpos,1.0,3.683,0.04683,8,10.0,random,0.00017,0.01724,0.01293
GRAB_s6_mouse_pick_all,1.0,7.447,0.04317,8,10.0,random,0.0001,0.03017,0.03017
KIT_8_WalkingStraightForwards09_poses_100_jpos,1.0,2.038,0.04137,8,10.0,random,0.0008,0.03017,0.02155
CMU_106_106_13_poses_60_jpos,0.875,1.498,0.04367,8,10.0,random,0.00036,0.01724,0.01724
GRAB_s4_apple_pick_all,1.0,6.617,0.05799,8,10.0,random,0.00092,0.03017,0.02586
GRAB_s6_spherelarge_pick_all,1.0,9.16,0.04508,8,10.0,random,0.00013,0.03017,0.01724
KIT_572_throw_left04_poses_100_jpos,1.0,1.097,0.03217,8,10.0,random,0.00188,0.03448,0.03448
GRAB_s5_spherelarge_pick_all,1.0,6.415,0.0451,8,10.0,random,0.00037,0.03448,0.03448
GRAB_s8_toruslarge_inspect_1,1.0,4.155,0.04027,8,10.0,random,0.00078,0.06034,0.06034
GRAB_s9_stapler_pass_1,1.0,2.618,0.04208,8,10.0,random,0.00056,0.03448,0.02586
GRAB_s1_toothpaste_pick_all,1.0,8.455,0.0445,8,10.0,random,9e-05,0.01293,0.00862
KIT_3_wave_left01_poses_100_jpos,1.0,2.0,0.04464,8,10.0,random,8e-05,0.01293,0.00862
Eyes_Japan_Dataset_kanno_pose-19-funny-kanno_poses_120_jpos,1.0,8.47,0.05645,8,10.0,random,0.00014,0.03879,0.03448
Eyes_Japan_Dataset_kanno_gesture_etc-50-syuriken-kanno_poses_120_jpos,1.0,9.53,0.05962,8,10.0,random,0.0001,0.01724,0.00862
KIT_950_Wipe_Back_Small_Circle_01_poses_100_jpos,0.875,3.422,0.11045,8,10.0,random,0.003,0.0431,0.03879
KIT_1487_stirring_in_the_bowl07_poses_100_jpos,1.0,6.518,0.04375,8,10.0,random,0.00105,0.03879,0.02586
KIT_1717_displace_from_left_to_right_14_poses_100_jpos,1.0,2.618,0.04246,8,10.0,random,0.00115,0.04741,0.04741
KIT_969_Trial_30_poses_100_jpos,1.0,7.147,0.04073,8,10.0,random,0.00017,0.03879,0.03879
KIT_572_wipe_circular_left07_poses_100_jpos,1.0,4.168,0.03828,8,10.0,random,0.00018,0.02155,0.02155
KIT_1229_hand_through_hair_right_arm_02_poses_100_jpos,1.0,1.887,0.03544,8,10.0,random,0.00048,0.02155,0.02155
KIT_291_shake_hand05_poses_100_jpos,1.0,2.015,0.04685,8,10.0,random,0.00049,0.03448,0.03448
