clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.0,3.565,0.08918,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.25,0.968,0.11071,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.0,1.89,0.12285,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,0.75,1.927,0.08479,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,0.625,6.74,0.0987,8,10.0,random
CMU_35_35_24_poses_120_jpos,0.5,0.645,0.13612,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.125,1.633,0.12346,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.0,0.185,0.11607,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.0,3.462,0.0976,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.375,0.583,0.16825,8,10.0,random
CMU_35_35_20_poses_120_jpos,1.0,0.383,0.09174,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.125,1.305,0.11031,8,10.0,random
CMU_16_16_35_poses_120_jpos,0.375,0.4,0.13645,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.0,1.443,0.12676,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.125,1.01,0.12779,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.0,1.27,0.09996,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.0,2.695,0.1239,8,10.0,random
CMU_138_138_25_poses_120_jpos,0.875,1.905,0.0811,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.875,1.357,0.07157,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.25,0.812,0.1071,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.25,2.56,0.12064,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.0,1.55,0.10279,8,10.0,random
CMU_93_93_08_poses_60_jpos,0.25,4.013,0.08608,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.125,1.377,0.16363,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,0.0,2.395,0.11017,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,1.0,1.573,0.06325,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,0.25,2.74,0.08674,8,10.0,random
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,0.0,1.923,0.11877,8,10.0,random
CMU_35_35_18_poses_120_jpos,0.625,0.455,0.14771,8,10.0,random
CMU_35_35_26_poses_120_jpos,0.5,0.58,0.14678,8,10.0,random
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.625,0.562,0.0609,8,10.0,random
CMU_108_108_18_poses_120_jpos,0.625,0.848,0.10507,8,10.0,random
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.25,2.375,0.11183,8,10.0,random
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,0.875,1.415,0.07855,8,10.0,random
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.125,1.472,0.1137,8,10.0,random
CMU_91_91_04_poses_120_jpos,0.0,1.667,0.13606,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.0,2.123,0.10812,8,10.0,random
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.0,1.958,0.10906,8,10.0,random
CMU_138_138_10_poses_120_jpos,0.125,0.345,0.17284,8,10.0,random
CMU_106_106_04_poses_60_jpos,0.375,1.603,0.0968,8,10.0,random
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.25,0.177,0.16152,8,10.0,random
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,0.0,2.71,0.1081,8,10.0,random
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,1.0,0.985,0.06319,8,10.0,random
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,0.25,3.77,0.0922,8,10.0,random
ACCAD_s007_QkWalk1_poses_120_jpos,0.75,0.51,0.11503,8,10.0,random
CMU_78_78_31_poses_120_jpos,0.25,1.598,0.12328,8,10.0,random
CMU_76_76_03_poses_120_jpos,0.0,1.097,0.10372,8,10.0,random
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,0.625,3.583,0.0632,8,10.0,random
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,0.25,2.288,0.10356,8,10.0,random
CMU_108_108_16_poses_120_jpos,0.625,0.87,0.08766,8,10.0,random
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.0,3.69,0.08512,8,10.0,random
DFaust_67_50020_50020_punching_poses_60_jpos,0.375,0.425,0.07919,8,10.0,random
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,0.875,3.13,0.06537,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,0.5,5.27,0.08238,8,10.0,random
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,0.0,2.48,0.12589,8,10.0,random
CMU_139_139_11_poses_60_jpos,0.625,1.22,0.09366,8,10.0,random
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.125,1.135,0.15908,8,10.0,random
KIT_379_push_recovery_left05_poses_100_jpos,0.375,2.507,0.0942,8,10.0,random
CMU_122_122_55_poses_120_jpos,0.5,2.667,0.08201,8,10.0,random
CMU_144_144_04_poses_120_jpos,0.0,3.395,0.1062,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,0.125,4.268,0.0903,8,10.0,random
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,0.5,2.172,0.09996,8,10.0,random
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,1.0,1.47,0.04242,8,10.0,random
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,0.375,1.463,0.09245,8,10.0,random
CMU_122_122_15_poses_120_jpos,0.75,1.635,0.06384,8,10.0,random
KIT_513_kick07_poses_100_jpos,0.375,1.373,0.07677,8,10.0,random
GRAB_s3_eyeglasses_clean_1,0.75,3.223,0.06464,8,10.0,random
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,0.0,0.542,0.17463,8,10.0,random
KIT_425_bend_left06_poses_100_jpos,0.875,1.598,0.06051,8,10.0,random
KIT_424_walking_fast08_poses_100_jpos,0.625,2.285,0.0824,8,10.0,random
GRAB_s7_stapler_staple_1,0.75,3.65,0.06276,8,10.0,random
CMU_122_122_03_poses_120_jpos,0.25,1.262,0.08373,8,10.0,random
GRAB_s3_waterbottle_pick_all,0.5,4.34,0.0693,8,10.0,random
KIT_675_walk_with_table_left04_poses_100_jpos,0.5,2.535,0.09318,8,10.0,random
KIT_3_seesaw07_poses_100_jpos,1.0,3.897,0.06209,8,10.0,random
CMU_137_137_36_poses_120_jpos,0.125,3.768,0.09076,8,10.0,random
KIT_8_RightTurn03_poses_100_jpos,0.375,2.698,0.07875,8,10.0,random
KIT_424_seesaw04_poses_100_jpos,1.0,3.022,0.0527,8,10.0,random
KIT_3_walking_medium08_poses_100_jpos,1.0,2.257,0.0493,8,10.0,random
KIT_421_push_recovery_stand_left03_poses_100_jpos,0.625,3.83,0.0537,8,10.0,random
GRAB_s6_mouse_pick_all,0.875,4.89,0.05966,8,10.0,random
KIT_8_WalkingStraightForwards09_poses_100_jpos,0.875,2.985,0.06062,8,10.0,random
CMU_106_106_13_poses_60_jpos,0.875,1.12,0.04188,8,10.0,random
GRAB_s4_apple_pick_all,0.375,4.225,0.07848,8,10.0,random
GRAB_s6_spherelarge_pick_all,0.375,5.52,0.06323,8,10.0,random
KIT_572_throw_left04_poses_100_jpos,0.875,2.073,0.05274,8,10.0,random
