clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.0,0.61,0.13491,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.125,0.38,0.10791,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.0,0.66,0.14815,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,0.25,0.288,0.10059,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,0.0,0.425,0.12222,8,10.0,random
CMU_35_35_24_poses_120_jpos,0.125,0.185,0.30053,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.0,0.55,0.13167,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.0,0.278,0.13992,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.0,0.403,0.2363,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.125,0.233,0.26194,8,10.0,random
CMU_35_35_20_poses_120_jpos,0.25,0.16,0.24305,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.0,0.25,0.18752,8,10.0,random
CMU_16_16_35_poses_120_jpos,0.25,0.17,0.22904,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.125,0.575,0.23149,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.0,0.175,0.15953,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.0,0.448,0.16636,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.0,0.155,0.17557,8,10.0,random
CMU_138_138_25_poses_120_jpos,0.375,0.497,0.1655,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.5,0.45,0.17195,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.25,0.24,0.17836,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.0,0.595,0.16592,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.0,0.458,0.19453,8,10.0,random
CMU_93_93_08_poses_60_jpos,0.0,0.915,0.14206,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.0,0.74,0.16315,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,0.25,0.432,0.14968,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,0.375,0.78,0.10941,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,0.125,0.482,0.15176,8,10.0,random
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,0.125,0.288,0.12331,8,10.0,random
CMU_35_35_18_poses_120_jpos,0.125,0.16,0.27555,8,10.0,random
CMU_35_35_26_poses_120_jpos,0.0,0.152,0.33979,8,10.0,random
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.0,0.16,0.1262,8,10.0,random
CMU_108_108_18_poses_120_jpos,0.125,0.305,0.17926,8,10.0,random
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.0,0.62,0.21212,8,10.0,random
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,0.125,0.328,0.11644,8,10.0,random
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.0,0.49,0.20721,8,10.0,random
CMU_91_91_04_poses_120_jpos,0.0,0.71,0.17157,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.0,0.73,0.1467,8,10.0,random
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.0,0.32,0.14105,8,10.0,random
