clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.5,5.36,0.09409,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.5,1.873,0.0917,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.625,7.915,0.06932,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,1.0,1.933,0.05597,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,1.0,8.148,0.06908,8,10.0,random
CMU_35_35_24_poses_120_jpos,1.0,0.485,0.08331,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.875,9.18,0.07158,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.25,1.055,0.0941,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,1.0,8.84,0.07885,8,10.0,random
CMU_127_127_13_poses_120_jpos,1.0,0.917,0.09074,8,10.0,random
CMU_35_35_20_poses_120_jpos,1.0,0.777,0.08045,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.75,3.045,0.08421,8,10.0,random
CMU_16_16_35_poses_120_jpos,1.0,0.628,0.07069,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.25,1.808,0.08772,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.75,2.16,0.0915,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.25,2.203,0.086,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.375,7.038,0.08595,8,10.0,random
CMU_138_138_25_poses_120_jpos,1.0,0.782,0.0563,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.75,1.745,0.08342,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.5,1.765,0.08459,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.875,5.605,0.07207,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.125,4.883,0.07524,8,10.0,random
CMU_93_93_08_poses_60_jpos,1.0,4.253,0.06251,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.5,1.363,0.07042,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,1.0,2.833,0.05195,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,1.0,2.033,0.0615,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,1.0,5.04,0.04837,8,10.0,random
