clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.375,4.303,0.06148,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.375,1.403,0.10159,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.625,7.035,0.07868,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,1.0,1.58,0.04845,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,1.0,9.263,0.07296,8,10.0,random
CMU_35_35_24_poses_120_jpos,0.875,0.54,0.10442,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.625,6.135,0.07372,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.25,0.907,0.08305,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.5,8.425,0.09078,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.875,0.66,0.12432,8,10.0,random
CMU_35_35_20_poses_120_jpos,0.75,0.67,0.11785,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.75,1.718,0.08584,8,10.0,random
CMU_16_16_35_poses_120_jpos,1.0,0.84,0.08708,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.125,1.973,0.10572,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.25,1.835,0.11772,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.0,2.63,0.0985,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.5,4.793,0.0863,8,10.0,random
CMU_138_138_25_poses_120_jpos,0.875,1.21,0.09191,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.75,1.7,0.08392,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.5,1.222,0.11748,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.875,7.743,0.08753,8,10.0,random
