clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start,effort_sat_mean,effort_sat_peak,effort_sat_at_end
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.0,0.713,0.14082,8,10.0,random,0.00029,0.00431,0.00431
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.0,0.463,0.15771,8,10.0,random,0.00017,0.00431,0.00431
CMU_138_138_10_poses_120_jpos,0.0,0.195,0.20872,8,10.0,random,0.00167,0.01293,0.01293
CMU_106_106_04_poses_60_jpos,0.0,0.642,0.18151,8,10.0,random,0.00013,0.00431,0.00431
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.375,0.128,0.11879,8,10.0,random,0.00172,0.00862,0.00862
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,0.125,0.413,0.14101,8,10.0,random,0.00012,0.00431,0.00431
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,0.125,0.235,0.08839,8,10.0,random,0.0021,0.02155,0.02155
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,0.125,0.705,0.15738,8,10.0,random,0.00041,0.01293,0.01293
ACCAD_s007_QkWalk1_poses_120_jpos,0.0,0.175,0.3531,8,10.0,random,0.00115,0.00862,0.00862
CMU_78_78_31_poses_120_jpos,0.0,0.34,0.19924,8,10.0,random,0.00238,0.01724,0.01724
CMU_76_76_03_poses_120_jpos,0.0,0.258,0.19803,8,10.0,random,0.00141,0.01293,0.00431
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,0.125,0.815,0.14394,8,10.0,random,0.00017,0.00431,0.00431
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,0.0,0.435,0.16491,8,10.0,random,0.00162,0.03017,0.03017
CMU_108_108_16_poses_120_jpos,0.125,0.23,0.19787,8,10.0,random,0.00115,0.00862,0.00862
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.0,0.305,0.21738,8,10.0,random,0.00101,0.01724,0.01293
DFaust_67_50020_50020_punching_poses_60_jpos,0.125,0.168,0.11981,8,10.0,random,0.00148,0.00862,0.00862
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,0.125,0.58,0.10839,8,10.0,random,0.00012,0.00431,0.00431
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,0.0,0.217,0.1083,8,10.0,random,0.00115,0.00862,0.00862
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,0.0,0.978,0.16046,8,10.0,random,0.00054,0.02155,0.02155
CMU_139_139_11_poses_60_jpos,0.25,0.662,0.11845,8,10.0,random,0.00018,0.00862,0.00862
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.0,0.463,0.22955,8,10.0,random,0.00253,0.01724,0.01724
KIT_379_push_recovery_left05_poses_100_jpos,0.25,0.615,0.14965,8,10.0,random,0.00054,0.00431,0.00431
CMU_122_122_55_poses_120_jpos,0.25,0.685,0.12029,8,10.0,random,0.00086,0.03017,0.03017
CMU_144_144_04_poses_120_jpos,0.125,0.65,0.1521,8,10.0,random,0.00038,0.01293,0.01293
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,0.0,0.27,0.20479,8,10.0,random,0.00072,0.00431,0.00431
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,0.125,0.633,0.14796,8,10.0,random,0.0003,0.00862,0.00862
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,0.25,0.797,0.12135,8,10.0,random,0.00038,0.01724,0.01724
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,0.0,0.39,0.12073,8,10.0,random,0.00121,0.01724,0.01724
CMU_122_122_15_poses_120_jpos,0.25,0.758,0.16087,8,10.0,random,0.00063,0.02155,0.02155
KIT_513_kick07_poses_100_jpos,0.0,0.37,0.14047,8,10.0,random,0.00193,0.01724,0.01724
GRAB_s3_eyeglasses_clean_1,0.0,0.59,0.11578,8,10.0,random,0.0001,0.00431,0.00431
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,0.0,0.158,0.27639,8,10.0,random,0.02017,0.05172,0.01724
KIT_425_bend_left06_poses_100_jpos,0.25,0.733,0.14132,8,10.0,random,8e-05,0.00431,0.00431
KIT_424_walking_fast08_poses_100_jpos,0.125,0.78,0.14723,8,10.0,random,0.00022,0.00862,0.00862
GRAB_s7_stapler_staple_1,0.0,0.802,0.13825,8,10.0,random,0.0,0.0,0.0
CMU_122_122_03_poses_120_jpos,0.125,0.677,0.13271,8,10.0,random,0.0,0.0,0.0
GRAB_s3_waterbottle_pick_all,0.0,0.542,0.14652,8,10.0,random,0.00073,0.01724,0.01724
KIT_675_walk_with_table_left04_poses_100_jpos,0.0,0.718,0.20773,8,10.0,random,0.0004,0.01293,0.01293
KIT_3_seesaw07_poses_100_jpos,0.125,1.048,0.13691,8,10.0,random,0.0,0.0,0.0
CMU_137_137_36_poses_120_jpos,0.0,0.628,0.21976,8,10.0,random,0.00036,0.00862,0.00862
KIT_8_RightTurn03_poses_100_jpos,0.125,0.733,0.12573,8,10.0,random,0.00016,0.00862,0.00862
KIT_424_seesaw04_poses_100_jpos,0.125,0.888,0.15949,8,10.0,random,0.00016,0.00862,0.00862
KIT_3_walking_medium08_poses_100_jpos,0.375,0.677,0.13487,8,10.0,random,0.00025,0.00862,0.00862
KIT_421_push_recovery_stand_left03_poses_100_jpos,0.125,1.01,0.14383,8,10.0,random,9e-05,0.00431,0.00431
GRAB_s6_mouse_pick_all,0.0,0.91,0.13126,8,10.0,random,0.00021,0.00862,0.00862
KIT_8_WalkingStraightForwards09_poses_100_jpos,0.0,0.838,0.15816,8,10.0,random,0.00012,0.00431,0.00431
CMU_106_106_13_poses_60_jpos,0.25,0.385,0.08848,8,10.0,random,0.0,0.0,0.0
GRAB_s4_apple_pick_all,0.0,0.62,0.13596,8,10.0,random,0.00093,0.02586,0.02586
GRAB_s6_spherelarge_pick_all,0.125,0.26,0.09689,8,10.0,random,0.00082,0.00862,0.00862
KIT_572_throw_left04_poses_100_jpos,0.375,0.578,0.0954,8,10.0,random,0.0001,0.00431,0.00431
GRAB_s5_spherelarge_pick_all,0.0,0.503,0.12813,8,10.0,random,0.0002,0.00431,0.00431
GRAB_s8_toruslarge_inspect_1,0.0,0.25,0.17768,8,10.0,random,0.00183,0.02586,0.02586
GRAB_s9_stapler_pass_1,0.0,0.403,0.10281,8,10.0,random,0.00177,0.01724,0.01724
GRAB_s1_toothpaste_pick_all,0.0,0.542,0.12232,8,10.0,random,0.00066,0.00862,0.00862
KIT_3_wave_left01_poses_100_jpos,0.125,0.417,0.17446,8,10.0,random,0.00201,0.03448,0.03448
Eyes_Japan_Dataset_kanno_pose-19-funny-kanno_poses_120_jpos,0.0,0.537,0.14978,8,10.0,random,0.0013,0.01293,0.01293
Eyes_Japan_Dataset_kanno_gesture_etc-50-syuriken-kanno_poses_120_jpos,0.0,0.182,0.14456,8,10.0,random,0.00039,0.00431,0.00431
KIT_950_Wipe_Back_Small_Circle_01_poses_100_jpos,0.0,0.48,0.13974,8,10.0,random,0.00048,0.01293,0.01293
KIT_1487_stirring_in_the_bowl07_poses_100_jpos,0.0,0.55,0.11298,8,10.0,random,0.00055,0.01293,0.01293
KIT_1717_displace_from_left_to_right_14_poses_100_jpos,0.0,0.768,0.12611,8,10.0,random,0.00013,0.00431,0.00431
KIT_969_Trial_30_poses_100_jpos,0.0,0.343,0.16145,8,10.0,random,0.0014,0.01724,0.01724
KIT_572_wipe_circular_left07_poses_100_jpos,0.0,0.557,0.10927,8,10.0,random,0.00055,0.01293,0.01293
KIT_1229_hand_through_hair_right_arm_02_poses_100_jpos,0.375,0.352,0.06571,8,10.0,random,0.0,0.0,0.0
KIT_291_shake_hand05_poses_100_jpos,0.125,0.7,0.13037,8,10.0,random,0.00015,0.00862,0.00862
