clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.125,3.962,0.07986,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.125,1.17,0.12874,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.125,3.438,0.09436,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,1.0,2.147,0.0633,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,0.75,7.845,0.11466,8,10.0,random
CMU_35_35_24_poses_120_jpos,0.875,0.49,0.093,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.25,3.502,0.09862,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.0,0.295,0.1977,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.625,7.2,0.10571,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.5,0.54,0.13368,8,10.0,random
CMU_35_35_20_poses_120_jpos,0.75,0.545,0.10135,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.25,1.713,0.11203,8,10.0,random
CMU_16_16_35_poses_120_jpos,0.875,0.655,0.10641,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.125,1.195,0.11699,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.375,1.768,0.11992,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.125,3.395,0.07579,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.0,3.055,0.1104,8,10.0,random
CMU_138_138_25_poses_120_jpos,1.0,1.625,0.07347,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.25,0.6,0.12871,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.625,0.935,0.07804,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.375,6.56,0.10162,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.125,3.54,0.11577,8,10.0,random
CMU_93_93_08_poses_60_jpos,0.875,3.865,0.07799,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.5,0.88,0.12436,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,0.25,3.09,0.09553,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,0.875,2.245,0.09493,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,0.625,1.818,0.06962,8,10.0,random
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,0.375,2.397,0.10254,8,10.0,random
CMU_35_35_18_poses_120_jpos,0.5,0.958,0.13985,8,10.0,random
CMU_35_35_26_poses_120_jpos,0.5,0.32,0.18711,8,10.0,random
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.375,0.415,0.10638,8,10.0,random
CMU_108_108_18_poses_120_jpos,0.5,0.905,0.14218,8,10.0,random
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.25,3.433,0.12972,8,10.0,random
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,1.0,1.463,0.07563,8,10.0,random
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.0,2.393,0.14252,8,10.0,random
CMU_91_91_04_poses_120_jpos,0.25,3.078,0.11891,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.125,1.607,0.11324,8,10.0,random
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.0,3.04,0.07552,8,10.0,random
CMU_138_138_10_poses_120_jpos,0.125,0.323,0.1515,8,10.0,random
CMU_106_106_04_poses_60_jpos,0.25,2.29,0.10687,8,10.0,random
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.125,0.175,0.15528,8,10.0,random
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,0.625,4.598,0.09315,8,10.0,random
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,1.0,1.13,0.07063,8,10.0,random
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,1.0,4.418,0.06687,8,10.0,random
ACCAD_s007_QkWalk1_poses_120_jpos,0.75,1.002,0.11076,8,10.0,random
CMU_78_78_31_poses_120_jpos,0.125,0.88,0.11969,8,10.0,random
CMU_76_76_03_poses_120_jpos,0.125,0.81,0.11438,8,10.0,random
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,1.0,4.853,0.05328,8,10.0,random
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,0.375,5.585,0.09251,8,10.0,random
CMU_108_108_16_poses_120_jpos,0.375,0.753,0.09934,8,10.0,random
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.25,4.445,0.09898,8,10.0,random
DFaust_67_50020_50020_punching_poses_60_jpos,0.75,0.495,0.04648,8,10.0,random
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,1.0,2.323,0.05239,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,1.0,5.565,0.06433,8,10.0,random
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,1.0,9.765,0.08019,8,10.0,random
CMU_139_139_11_poses_60_jpos,0.75,2.445,0.07372,8,10.0,random
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.875,2.768,0.06358,8,10.0,random
KIT_379_push_recovery_left05_poses_100_jpos,1.0,2.953,0.05424,8,10.0,random
CMU_122_122_55_poses_120_jpos,1.0,2.895,0.06168,8,10.0,random
CMU_144_144_04_poses_120_jpos,0.625,8.825,0.08583,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,0.625,7.78,0.07205,8,10.0,random
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,1.0,2.71,0.06234,8,10.0,random
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,1.0,1.415,0.04507,8,10.0,random
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,0.875,2.255,0.07132,8,10.0,random
CMU_122_122_15_poses_120_jpos,0.625,1.873,0.07783,8,10.0,random
KIT_513_kick07_poses_100_jpos,0.5,1.34,0.06383,8,10.0,random
GRAB_s3_eyeglasses_clean_1,1.0,6.55,0.05058,8,10.0,random
