clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.0,0.545,0.14837,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.0,0.32,0.1677,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.0,0.497,0.13685,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,0.25,0.305,0.10742,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,0.0,0.59,0.14717,8,10.0,random
CMU_35_35_24_poses_120_jpos,0.125,0.185,0.25896,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.0,0.545,0.14274,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.125,0.24,0.11197,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.0,0.29,0.21254,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.125,0.263,0.28237,8,10.0,random
CMU_35_35_20_poses_120_jpos,0.25,0.143,0.2474,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.125,0.245,0.1691,8,10.0,random
CMU_16_16_35_poses_120_jpos,0.125,0.217,0.1782,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.0,0.633,0.22135,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.0,0.305,0.12615,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.0,0.343,0.1586,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.0,0.177,0.16307,8,10.0,random
CMU_138_138_25_poses_120_jpos,0.125,0.54,0.18833,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.125,0.657,0.23176,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.0,0.278,0.1089,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.0,0.63,0.14652,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.0,0.642,0.15602,8,10.0,random
CMU_93_93_08_poses_60_jpos,0.0,0.703,0.13518,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.125,0.7,0.14353,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,0.0,0.56,0.1424,8,10.0,random
