clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start,effort_sat_mean,effort_sat_peak,effort_sat_at_end
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.25,1.508,0.13252,8,10.0,random,0.00299,0.0431,0.02586
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,0.375,1.857,0.09723,8,10.0,random,0.0015,0.02155,0.00862
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,0.875,2.218,0.07992,8,10.0,random,0.00142,0.01724,0.0
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,0.625,1.825,0.07535,8,10.0,random,0.00227,0.03448,0.02586
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,0.125,2.683,0.11039,8,10.0,random,0.00087,0.03017,0.02586
CMU_35_35_18_poses_120_jpos,0.25,0.485,0.19238,8,10.0,random,0.00877,0.03017,0.00862
CMU_35_35_26_poses_120_jpos,0.0,0.242,0.28372,8,10.0,random,0.0142,0.03879,0.01724
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.5,0.573,0.14594,8,10.0,random,0.0011,0.01724,0.01293
CMU_108_108_18_poses_120_jpos,0.875,0.32,0.08527,8,10.0,random,0.01185,0.03448,0.01293
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.125,1.56,0.13309,8,10.0,random,0.00115,0.01724,0.0
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,0.5,1.33,0.09742,8,10.0,random,0.0007,0.01293,0.00431
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.25,2.58,0.07373,8,10.0,random,3e-05,0.00431,0.00431
CMU_91_91_04_poses_120_jpos,0.0,3.985,0.11492,8,10.0,random,0.0009,0.03448,0.00862
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.0,2.59,0.12276,8,10.0,random,0.00036,0.01724,0.01293
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.0,2.083,0.1072,8,10.0,random,0.00175,0.03017,0.01293
CMU_138_138_10_poses_120_jpos,0.0,0.288,0.15645,8,10.0,random,0.00344,0.02586,0.01724
CMU_106_106_04_poses_60_jpos,0.5,1.083,0.07819,8,10.0,random,0.00214,0.03879,0.02586
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.125,0.165,0.13069,8,10.0,random,0.00148,0.00862,0.00862
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,0.125,3.405,0.11502,8,10.0,random,0.00124,0.02586,0.00862
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,0.5,0.613,0.12781,8,10.0,random,0.00099,0.02155,0.01724
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,0.75,2.567,0.07443,8,10.0,random,0.00046,0.01724,0.01293
ACCAD_s007_QkWalk1_poses_120_jpos,0.5,0.537,0.13504,8,10.0,random,0.00722,0.04741,0.02586
CMU_78_78_31_poses_120_jpos,0.375,0.723,0.09317,8,10.0,random,0.00043,0.00431,0.00431
CMU_76_76_03_poses_120_jpos,0.125,0.99,0.10758,8,10.0,random,0.00308,0.03879,0.01293
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,0.75,3.755,0.06172,8,10.0,random,0.00075,0.02155,0.00431
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,0.25,2.962,0.10676,8,10.0,random,0.00139,0.03017,0.02155
CMU_108_108_16_poses_120_jpos,0.25,0.453,0.14753,8,10.0,random,0.00476,0.01724,0.00862
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.0,1.025,0.12707,8,10.0,random,0.0022,0.02155,0.00862
DFaust_67_50020_50020_punching_poses_60_jpos,0.5,1.11,0.07757,8,10.0,random,0.00052,0.01724,0.01724
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,1.0,1.63,0.04902,8,10.0,random,2e-05,0.00431,0.0
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,0.375,3.498,0.08369,8,10.0,random,0.00083,0.02586,0.01293
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,0.25,4.843,0.08783,8,10.0,random,0.00155,0.02586,0.00862
CMU_139_139_11_poses_60_jpos,0.375,2.24,0.09844,8,10.0,random,0.00118,0.01724,0.0
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.375,1.835,0.08774,8,10.0,random,0.00022,0.02155,0.02155
KIT_379_push_recovery_left05_poses_100_jpos,0.5,3.103,0.07988,8,10.0,random,0.00061,0.01293,0.0
CMU_122_122_55_poses_120_jpos,0.75,4.107,0.07233,8,10.0,random,0.00112,0.02155,0.01293
CMU_144_144_04_poses_120_jpos,0.375,5.395,0.08604,8,10.0,random,0.00064,0.02586,0.00431
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,0.625,6.225,0.08739,8,10.0,random,0.00105,0.02155,0.00431
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,0.625,2.428,0.07948,8,10.0,random,0.0008,0.02586,0.0
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,1.0,1.988,0.05249,8,10.0,random,0.00013,0.01293,0.00862
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,0.375,3.005,0.10655,8,10.0,random,0.00314,0.02586,0.00862
CMU_122_122_15_poses_120_jpos,0.875,1.603,0.05828,8,10.0,random,0.00042,0.02586,0.01724
KIT_513_kick07_poses_100_jpos,0.5,1.115,0.07334,8,10.0,random,0.00126,0.01724,0.01724
GRAB_s3_eyeglasses_clean_1,1.0,5.527,0.05665,8,10.0,random,0.00025,0.02155,0.01293
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,0.0,0.465,0.19195,8,10.0,random,0.00653,0.06034,0.01724
KIT_425_bend_left06_poses_100_jpos,1.0,1.255,0.05898,8,10.0,random,0.00248,0.02586,0.01293
KIT_424_walking_fast08_poses_100_jpos,1.0,2.228,0.05567,8,10.0,random,0.00023,0.01293,0.00431
GRAB_s7_stapler_staple_1,1.0,5.075,0.06,8,10.0,random,0.00044,0.03448,0.01724
CMU_122_122_03_poses_120_jpos,0.25,1.213,0.0825,8,10.0,random,0.00044,0.01293,0.00862
GRAB_s3_waterbottle_pick_all,0.875,6.782,0.07061,8,10.0,random,0.00061,0.02155,0.00862
KIT_675_walk_with_table_left04_poses_100_jpos,0.75,2.655,0.07677,8,10.0,random,0.00076,0.03017,0.01293
KIT_3_seesaw07_poses_100_jpos,1.0,3.522,0.06733,8,10.0,random,0.00062,0.02586,0.01293
CMU_137_137_36_poses_120_jpos,0.375,5.195,0.0838,8,10.0,random,7e-05,0.02155,0.01724
KIT_8_RightTurn03_poses_100_jpos,0.875,3.513,0.07301,8,10.0,random,0.00073,0.03017,0.00862
KIT_424_seesaw04_poses_100_jpos,0.625,3.05,0.07357,8,10.0,random,0.00034,0.02586,0.00862
KIT_3_walking_medium08_poses_100_jpos,1.0,2.495,0.05305,8,10.0,random,0.0001,0.00862,0.0
KIT_421_push_recovery_stand_left03_poses_100_jpos,1.0,3.36,0.05111,8,10.0,random,0.00018,0.00431,0.0
GRAB_s6_mouse_pick_all,1.0,6.23,0.05072,8,10.0,random,0.00013,0.02155,0.00862
KIT_8_WalkingStraightForwards09_poses_100_jpos,1.0,3.703,0.0624,8,10.0,random,0.00076,0.02155,0.00431
CMU_106_106_13_poses_60_jpos,0.625,1.278,0.05559,8,10.0,random,0.00076,0.01293,0.00862
GRAB_s4_apple_pick_all,1.0,8.385,0.06923,8,10.0,random,0.00021,0.02586,0.00862
GRAB_s6_spherelarge_pick_all,1.0,6.305,0.05567,8,10.0,random,7e-05,0.01724,0.01293
KIT_572_throw_left04_poses_100_jpos,0.625,0.925,0.0416,8,10.0,random,0.00174,0.03017,0.02155
GRAB_s5_spherelarge_pick_all,1.0,8.262,0.05077,8,10.0,random,0.00016,0.01293,0.00862
GRAB_s8_toruslarge_inspect_1,1.0,3.655,0.04961,8,10.0,random,1e-05,0.00431,0.00431
GRAB_s9_stapler_pass_1,1.0,3.248,0.06201,8,10.0,random,0.00027,0.01293,0.00431
GRAB_s1_toothpaste_pick_all,1.0,7.748,0.05693,8,10.0,random,0.00066,0.01724,0.00431
KIT_3_wave_left01_poses_100_jpos,0.75,1.802,0.05913,8,10.0,random,9e-05,0.00431,0.00431
Eyes_Japan_Dataset_kanno_pose-19-funny-kanno_poses_120_jpos,0.875,7.79,0.07039,8,10.0,random,0.00029,0.02586,0.01724
Eyes_Japan_Dataset_kanno_gesture_etc-50-syuriken-kanno_poses_120_jpos,1.0,9.342,0.05819,8,10.0,random,0.00027,0.01293,0.0
KIT_950_Wipe_Back_Small_Circle_01_poses_100_jpos,0.0,0.448,0.13102,8,10.0,random,0.00048,0.00862,0.00862
KIT_1487_stirring_in_the_bowl07_poses_100_jpos,1.0,4.385,0.04577,8,10.0,random,0.00031,0.02586,0.01724
KIT_1717_displace_from_left_to_right_14_poses_100_jpos,0.875,2.428,0.04536,8,10.0,random,0.00094,0.01724,0.00862
KIT_969_Trial_30_poses_100_jpos,0.875,7.117,0.05733,8,10.0,random,0.00024,0.02155,0.00862
KIT_572_wipe_circular_left07_poses_100_jpos,1.0,3.31,0.03893,8,10.0,random,0.00023,0.02155,0.00862
KIT_1229_hand_through_hair_right_arm_02_poses_100_jpos,0.875,2.272,0.04239,8,10.0,random,0.00195,0.02586,0.02586
KIT_291_shake_hand05_poses_100_jpos,1.0,1.985,0.03934,8,10.0,random,0.0001,0.00862,0.00862
