clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.0,2.723,0.09475,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.0,1.15,0.1567,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.125,2.902,0.12115,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,0.625,1.163,0.09548,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,1.0,8.062,0.08712,8,10.0,random
CMU_35_35_24_poses_120_jpos,0.125,0.393,0.21575,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.375,3.485,0.11243,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.25,0.233,0.08186,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.0,2.96,0.13388,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.25,0.468,0.20933,8,10.0,random
CMU_35_35_20_poses_120_jpos,0.25,0.473,0.16821,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.5,2.205,0.11743,8,10.0,random
CMU_16_16_35_poses_120_jpos,0.125,0.497,0.17968,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.125,1.09,0.17283,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.375,0.72,0.11905,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.5,1.79,0.12632,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.0,3.812,0.138,8,10.0,random
CMU_138_138_25_poses_120_jpos,0.625,1.49,0.10245,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.5,0.907,0.11694,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.25,0.74,0.10951,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.125,3.395,0.12433,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.25,1.943,0.14851,8,10.0,random
CMU_93_93_08_poses_60_jpos,1.0,3.113,0.07633,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.25,1.88,0.10366,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,0.25,2.873,0.10466,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,1.0,1.705,0.07175,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,0.75,1.68,0.0663,8,10.0,random
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,0.375,2.62,0.09692,8,10.0,random
CMU_35_35_18_poses_120_jpos,0.5,0.463,0.14575,8,10.0,random
CMU_35_35_26_poses_120_jpos,0.625,0.255,0.13196,8,10.0,random
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.75,0.542,0.06102,8,10.0,random
CMU_108_108_18_poses_120_jpos,0.375,0.7,0.13453,8,10.0,random
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.125,2.243,0.12152,8,10.0,random
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,0.5,1.528,0.11904,8,10.0,random
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.25,2.428,0.16715,8,10.0,random
CMU_91_91_04_poses_120_jpos,0.5,3.345,0.09055,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.375,2.175,0.10452,8,10.0,random
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.0,2.645,0.09805,8,10.0,random
CMU_138_138_10_poses_120_jpos,0.125,0.302,0.27581,8,10.0,random
CMU_106_106_04_poses_60_jpos,0.375,1.51,0.07492,8,10.0,random
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.25,0.14,0.1426,8,10.0,random
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,0.25,3.502,0.10934,8,10.0,random
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,0.75,1.282,0.09641,8,10.0,random
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,0.875,4.18,0.09136,8,10.0,random
ACCAD_s007_QkWalk1_poses_120_jpos,0.25,0.603,0.17185,8,10.0,random
CMU_78_78_31_poses_120_jpos,0.375,0.792,0.10905,8,10.0,random
CMU_76_76_03_poses_120_jpos,0.125,0.932,0.11437,8,10.0,random
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,0.875,3.962,0.06209,8,10.0,random
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,0.5,2.45,0.09242,8,10.0,random
CMU_108_108_16_poses_120_jpos,0.75,0.83,0.10961,8,10.0,random
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.125,4.995,0.11241,8,10.0,random
DFaust_67_50020_50020_punching_poses_60_jpos,0.5,0.685,0.07853,8,10.0,random
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,0.875,2.67,0.06743,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,0.375,4.918,0.09228,8,10.0,random
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,0.25,6.535,0.09477,8,10.0,random
CMU_139_139_11_poses_60_jpos,0.75,0.927,0.09065,8,10.0,random
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.0,1.752,0.09508,8,10.0,random
KIT_379_push_recovery_left05_poses_100_jpos,0.75,3.292,0.07266,8,10.0,random
CMU_122_122_55_poses_120_jpos,1.0,3.405,0.07401,8,10.0,random
CMU_144_144_04_poses_120_jpos,0.375,5.442,0.0876,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,0.375,7.328,0.08874,8,10.0,random
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,0.875,1.785,0.06811,8,10.0,random
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,1.0,2.252,0.05698,8,10.0,random
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,0.625,3.49,0.09153,8,10.0,random
CMU_122_122_15_poses_120_jpos,0.5,1.335,0.08631,8,10.0,random
KIT_513_kick07_poses_100_jpos,0.75,1.265,0.06765,8,10.0,random
GRAB_s3_eyeglasses_clean_1,0.75,5.72,0.06728,8,10.0,random
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,0.0,0.618,0.17212,8,10.0,random
KIT_425_bend_left06_poses_100_jpos,1.0,1.735,0.08025,8,10.0,random
KIT_424_walking_fast08_poses_100_jpos,1.0,2.837,0.06185,8,10.0,random
GRAB_s7_stapler_staple_1,0.0,2.743,0.10307,8,10.0,random
CMU_122_122_03_poses_120_jpos,0.125,1.28,0.08642,8,10.0,random
GRAB_s3_waterbottle_pick_all,0.625,5.947,0.08575,8,10.0,random
KIT_675_walk_with_table_left04_poses_100_jpos,1.0,3.228,0.08124,8,10.0,random
KIT_3_seesaw07_poses_100_jpos,1.0,4.928,0.0778,8,10.0,random
CMU_137_137_36_poses_120_jpos,0.75,4.598,0.07789,8,10.0,random
KIT_8_RightTurn03_poses_100_jpos,1.0,3.5,0.06024,8,10.0,random
KIT_424_seesaw04_poses_100_jpos,0.875,2.695,0.06076,8,10.0,random
KIT_3_walking_medium08_poses_100_jpos,0.875,2.562,0.06667,8,10.0,random
KIT_421_push_recovery_stand_left03_poses_100_jpos,1.0,3.478,0.0547,8,10.0,random
GRAB_s6_mouse_pick_all,0.875,7.598,0.05506,8,10.0,random
KIT_8_WalkingStraightForwards09_poses_100_jpos,1.0,2.435,0.05619,8,10.0,random
CMU_106_106_13_poses_60_jpos,0.75,1.032,0.05925,8,10.0,random
GRAB_s4_apple_pick_all,0.75,6.508,0.07652,8,10.0,random
GRAB_s6_spherelarge_pick_all,0.875,5.263,0.0663,8,10.0,random
KIT_572_throw_left04_poses_100_jpos,1.0,1.96,0.04701,8,10.0,random
GRAB_s5_spherelarge_pick_all,0.875,6.67,0.05849,8,10.0,random
GRAB_s8_toruslarge_inspect_1,1.0,3.355,0.06999,8,10.0,random
GRAB_s9_stapler_pass_1,1.0,3.678,0.07629,8,10.0,random
GRAB_s1_toothpaste_pick_all,0.875,8.845,0.06009,8,10.0,random
KIT_3_wave_left01_poses_100_jpos,1.0,2.275,0.05393,8,10.0,random
Eyes_Japan_Dataset_kanno_pose-19-funny-kanno_poses_120_jpos,1.0,8.17,0.07243,8,10.0,random
Eyes_Japan_Dataset_kanno_gesture_etc-50-syuriken-kanno_poses_120_jpos,1.0,6.817,0.06256,8,10.0,random
KIT_950_Wipe_Back_Small_Circle_01_poses_100_jpos,0.0,0.487,0.11163,8,10.0,random
KIT_1487_stirring_in_the_bowl07_poses_100_jpos,1.0,2.245,0.04739,8,10.0,random
KIT_1717_displace_from_left_to_right_14_poses_100_jpos,0.875,2.152,0.04427,8,10.0,random
KIT_969_Trial_30_poses_100_jpos,1.0,7.06,0.05764,8,10.0,random
KIT_572_wipe_circular_left07_poses_100_jpos,1.0,2.877,0.0392,8,10.0,random
KIT_1229_hand_through_hair_right_arm_02_poses_100_jpos,1.0,2.283,0.03886,8,10.0,random
KIT_291_shake_hand05_poses_100_jpos,1.0,1.975,0.04017,8,10.0,random
