clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.25,4.683,0.08005,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.125,1.27,0.11977,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.0,4.338,0.10891,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,1.0,2.085,0.06644,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,1.0,7.253,0.06845,8,10.0,random
CMU_35_35_24_poses_120_jpos,0.75,0.395,0.12457,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.25,3.073,0.11466,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.125,0.17,0.18639,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.375,6.883,0.08984,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.625,0.728,0.11619,8,10.0,random
CMU_35_35_20_poses_120_jpos,0.375,0.575,0.16704,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.375,2.962,0.10263,8,10.0,random
CMU_16_16_35_poses_120_jpos,0.875,0.378,0.09124,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.5,1.363,0.08922,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.625,1.363,0.12099,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.125,2.045,0.12777,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.25,4.353,0.10759,8,10.0,random
CMU_138_138_25_poses_120_jpos,0.875,1.603,0.07915,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.875,0.845,0.07254,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.375,1.258,0.10344,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.625,5.388,0.08686,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.375,4.575,0.07797,8,10.0,random
CMU_93_93_08_poses_60_jpos,1.0,4.075,0.07284,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.25,1.502,0.1123,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,0.25,2.43,0.0814,8,10.0,random
