clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.0,0.615,0.1201,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.0,0.3,0.19588,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.0,0.718,0.12282,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,0.25,0.285,0.14761,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,0.0,0.66,0.14759,8,10.0,random
CMU_35_35_24_poses_120_jpos,0.25,0.145,0.29428,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.0,0.565,0.15967,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.0,0.168,0.15659,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.0,0.265,0.20187,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.0,0.258,0.29667,8,10.0,random
CMU_35_35_20_poses_120_jpos,0.125,0.22,0.27645,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.0,0.285,0.12654,8,10.0,random
CMU_16_16_35_poses_120_jpos,0.25,0.27,0.21901,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.25,0.36,0.2659,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.0,0.195,0.16273,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.0,0.39,0.1518,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.0,0.385,0.21137,8,10.0,random
CMU_138_138_25_poses_120_jpos,0.125,0.448,0.12571,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.125,0.59,0.24058,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.125,0.32,0.12694,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.0,0.657,0.15111,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.0,1.125,0.16383,8,10.0,random
CMU_93_93_08_poses_60_jpos,0.0,0.845,0.14085,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.125,0.47,0.29401,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,0.25,0.54,0.09414,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,0.125,0.85,0.11104,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,0.125,0.398,0.10688,8,10.0,random
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,0.125,0.242,0.16553,8,10.0,random
CMU_35_35_18_poses_120_jpos,0.5,0.158,0.21387,8,10.0,random
CMU_35_35_26_poses_120_jpos,0.125,0.165,0.19274,8,10.0,random
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.25,0.133,0.13794,8,10.0,random
CMU_108_108_18_poses_120_jpos,0.125,0.3,0.24396,8,10.0,random
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.0,0.525,0.18602,8,10.0,random
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,0.125,0.325,0.09905,8,10.0,random
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.0,0.525,0.19283,8,10.0,random
CMU_91_91_04_poses_120_jpos,0.0,0.532,0.23821,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.0,0.938,0.13282,8,10.0,random
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.0,0.47,0.14299,8,10.0,random
CMU_138_138_10_poses_120_jpos,0.125,0.225,0.25479,8,10.0,random
CMU_106_106_04_poses_60_jpos,0.0,0.348,0.18632,8,10.0,random
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.0,0.098,0.15549,8,10.0,random
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,0.0,0.59,0.14499,8,10.0,random
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,0.125,0.26,0.14316,8,10.0,random
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,0.0,0.758,0.15882,8,10.0,random
ACCAD_s007_QkWalk1_poses_120_jpos,0.0,0.175,0.34065,8,10.0,random
CMU_78_78_31_poses_120_jpos,0.0,0.343,0.11286,8,10.0,random
CMU_76_76_03_poses_120_jpos,0.0,0.125,0.31114,8,10.0,random
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,0.25,1.08,0.11757,8,10.0,random
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,0.0,0.26,0.1596,8,10.0,random
CMU_108_108_16_poses_120_jpos,0.125,0.283,0.17357,8,10.0,random
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.0,0.175,0.15495,8,10.0,random
DFaust_67_50020_50020_punching_poses_60_jpos,0.375,0.158,0.13184,8,10.0,random
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,0.125,0.585,0.10398,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,0.0,0.18,0.1427,8,10.0,random
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,0.0,0.672,0.166,8,10.0,random
CMU_139_139_11_poses_60_jpos,0.25,0.585,0.14162,8,10.0,random
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.0,0.63,0.17306,8,10.0,random
KIT_379_push_recovery_left05_poses_100_jpos,0.125,0.575,0.17137,8,10.0,random
CMU_122_122_55_poses_120_jpos,0.125,0.865,0.11805,8,10.0,random
CMU_144_144_04_poses_120_jpos,0.0,0.585,0.15294,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,0.0,0.305,0.17145,8,10.0,random
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,0.125,0.625,0.1527,8,10.0,random
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,0.25,0.672,0.09756,8,10.0,random
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,0.125,0.415,0.12483,8,10.0,random
CMU_122_122_15_poses_120_jpos,0.375,0.635,0.11833,8,10.0,random
KIT_513_kick07_poses_100_jpos,0.125,0.295,0.13347,8,10.0,random
GRAB_s3_eyeglasses_clean_1,0.0,0.448,0.11746,8,10.0,random
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,0.125,0.283,0.19204,8,10.0,random
KIT_425_bend_left06_poses_100_jpos,0.125,0.695,0.15257,8,10.0,random
KIT_424_walking_fast08_poses_100_jpos,0.25,0.723,0.1343,8,10.0,random
GRAB_s7_stapler_staple_1,0.0,0.915,0.1361,8,10.0,random
CMU_122_122_03_poses_120_jpos,0.25,0.777,0.1398,8,10.0,random
GRAB_s3_waterbottle_pick_all,0.0,0.492,0.13057,8,10.0,random
KIT_675_walk_with_table_left04_poses_100_jpos,0.125,0.647,0.15727,8,10.0,random
KIT_3_seesaw07_poses_100_jpos,0.25,0.718,0.13091,8,10.0,random
CMU_137_137_36_poses_120_jpos,0.125,0.802,0.1733,8,10.0,random
KIT_8_RightTurn03_poses_100_jpos,0.25,0.745,0.12927,8,10.0,random
KIT_424_seesaw04_poses_100_jpos,0.125,0.848,0.1426,8,10.0,random
KIT_3_walking_medium08_poses_100_jpos,0.375,0.69,0.10831,8,10.0,random
KIT_421_push_recovery_stand_left03_poses_100_jpos,0.0,0.995,0.12113,8,10.0,random
GRAB_s6_mouse_pick_all,0.0,0.642,0.09391,8,10.0,random
KIT_8_WalkingStraightForwards09_poses_100_jpos,0.125,0.8,0.16398,8,10.0,random
CMU_106_106_13_poses_60_jpos,0.125,0.598,0.11422,8,10.0,random
GRAB_s4_apple_pick_all,0.0,0.578,0.16124,8,10.0,random
GRAB_s6_spherelarge_pick_all,0.0,0.31,0.17671,8,10.0,random
KIT_572_throw_left04_poses_100_jpos,0.375,0.515,0.09416,8,10.0,random
GRAB_s5_spherelarge_pick_all,0.0,0.343,0.11148,8,10.0,random
GRAB_s8_toruslarge_inspect_1,0.0,0.385,0.09713,8,10.0,random
GRAB_s9_stapler_pass_1,0.0,0.328,0.09388,8,10.0,random
GRAB_s1_toothpaste_pick_all,0.0,0.35,0.10342,8,10.0,random
KIT_3_wave_left01_poses_100_jpos,0.125,0.56,0.13389,8,10.0,random
Eyes_Japan_Dataset_kanno_pose-19-funny-kanno_poses_120_jpos,0.0,0.878,0.10961,8,10.0,random
Eyes_Japan_Dataset_kanno_gesture_etc-50-syuriken-kanno_poses_120_jpos,0.0,0.238,0.08446,8,10.0,random
KIT_950_Wipe_Back_Small_Circle_01_poses_100_jpos,0.0,0.45,0.15428,8,10.0,random
KIT_1487_stirring_in_the_bowl07_poses_100_jpos,0.0,0.65,0.10428,8,10.0,random
KIT_1717_displace_from_left_to_right_14_poses_100_jpos,0.0,0.738,0.13461,8,10.0,random
KIT_969_Trial_30_poses_100_jpos,0.0,0.54,0.17816,8,10.0,random
KIT_572_wipe_circular_left07_poses_100_jpos,0.125,0.465,0.11344,8,10.0,random
KIT_1229_hand_through_hair_right_arm_02_poses_100_jpos,0.375,0.323,0.09206,8,10.0,random
KIT_291_shake_hand05_poses_100_jpos,0.125,0.865,0.10069,8,10.0,random
