clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.625,4.162,0.0643,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.25,2.488,0.0903,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.375,7.355,0.0788,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,1.0,1.705,0.0496,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,1.0,7.527,0.06248,8,10.0,random
CMU_35_35_24_poses_120_jpos,0.75,0.76,0.11789,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.625,3.81,0.06616,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.25,1.19,0.08442,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.375,6.85,0.09969,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.875,0.623,0.10952,8,10.0,random
CMU_35_35_20_poses_120_jpos,1.0,0.763,0.09867,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.375,1.55,0.11114,8,10.0,random
CMU_16_16_35_poses_120_jpos,1.0,0.873,0.09724,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.5,2.428,0.11161,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.625,1.45,0.10236,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.25,2.667,0.07671,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.125,2.768,0.1102,8,10.0,random
CMU_138_138_25_poses_120_jpos,1.0,1.24,0.0784,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,1.0,1.492,0.04982,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.25,1.17,0.12149,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,1.0,9.037,0.08113,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.5,5.433,0.06253,8,10.0,random
CMU_93_93_08_poses_60_jpos,0.875,4.702,0.06858,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.5,1.978,0.08798,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,1.0,4.077,0.05999,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,0.875,1.845,0.0782,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,0.875,3.08,0.066,8,10.0,random
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,1.0,4.235,0.06657,8,10.0,random
CMU_35_35_18_poses_120_jpos,1.0,0.535,0.08591,8,10.0,random
CMU_35_35_26_poses_120_jpos,0.75,0.613,0.12236,8,10.0,random
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.625,0.393,0.05806,8,10.0,random
CMU_108_108_18_poses_120_jpos,0.75,0.9,0.10178,8,10.0,random
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.625,6.688,0.09072,8,10.0,random
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,0.75,1.708,0.07346,8,10.0,random
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.125,4.003,0.09786,8,10.0,random
CMU_91_91_04_poses_120_jpos,0.5,6.022,0.08409,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.0,2.433,0.09072,8,10.0,random
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.25,3.965,0.10815,8,10.0,random
CMU_138_138_10_poses_120_jpos,0.5,1.07,0.09778,8,10.0,random
CMU_106_106_04_poses_60_jpos,0.5,3.978,0.09438,8,10.0,random
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.5,0.875,0.06542,8,10.0,random
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,0.75,3.765,0.08082,8,10.0,random
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,0.875,1.925,0.08118,8,10.0,random
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,1.0,4.27,0.05161,8,10.0,random
ACCAD_s007_QkWalk1_poses_120_jpos,1.0,1.165,0.08953,8,10.0,random
CMU_78_78_31_poses_120_jpos,0.375,1.43,0.12122,8,10.0,random
CMU_76_76_03_poses_120_jpos,0.125,1.472,0.10297,8,10.0,random
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,1.0,5.603,0.04153,8,10.0,random
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,0.25,4.668,0.09042,8,10.0,random
CMU_108_108_16_poses_120_jpos,0.25,0.895,0.10071,8,10.0,random
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.5,7.093,0.08508,8,10.0,random
DFaust_67_50020_50020_punching_poses_60_jpos,0.25,0.38,0.07474,8,10.0,random
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,1.0,3.147,0.05053,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,1.0,8.703,0.07703,8,10.0,random
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,0.875,8.005,0.07134,8,10.0,random
CMU_139_139_11_poses_60_jpos,0.75,1.65,0.06542,8,10.0,random
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.375,1.338,0.10779,8,10.0,random
KIT_379_push_recovery_left05_poses_100_jpos,0.75,2.15,0.05015,8,10.0,random
CMU_122_122_55_poses_120_jpos,1.0,2.817,0.05068,8,10.0,random
CMU_144_144_04_poses_120_jpos,0.875,6.657,0.07182,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,1.0,7.62,0.06825,8,10.0,random
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,1.0,2.755,0.05998,8,10.0,random
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,1.0,1.742,0.04618,8,10.0,random
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,0.5,2.355,0.07575,8,10.0,random
CMU_122_122_15_poses_120_jpos,0.75,2.18,0.06243,8,10.0,random
KIT_513_kick07_poses_100_jpos,0.75,1.575,0.07234,8,10.0,random
GRAB_s3_eyeglasses_clean_1,1.0,5.66,0.05168,8,10.0,random
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,0.5,1.558,0.10426,8,10.0,random
KIT_425_bend_left06_poses_100_jpos,1.0,1.705,0.05625,8,10.0,random
KIT_424_walking_fast08_poses_100_jpos,1.0,2.175,0.04466,8,10.0,random
GRAB_s7_stapler_staple_1,1.0,3.103,0.05726,8,10.0,random
CMU_122_122_03_poses_120_jpos,0.75,3.272,0.1022,8,10.0,random
GRAB_s3_waterbottle_pick_all,1.0,4.272,0.04656,8,10.0,random
KIT_675_walk_with_table_left04_poses_100_jpos,1.0,3.652,0.06873,8,10.0,random
KIT_3_seesaw07_poses_100_jpos,1.0,3.562,0.06015,8,10.0,random
CMU_137_137_36_poses_120_jpos,0.875,6.072,0.07739,8,10.0,random
KIT_8_RightTurn03_poses_100_jpos,1.0,3.135,0.05855,8,10.0,random
KIT_424_seesaw04_poses_100_jpos,1.0,3.715,0.0515,8,10.0,random
KIT_3_walking_medium08_poses_100_jpos,1.0,2.29,0.05238,8,10.0,random
KIT_421_push_recovery_stand_left03_poses_100_jpos,1.0,5.26,0.04552,8,10.0,random
GRAB_s6_mouse_pick_all,1.0,7.878,0.05005,8,10.0,random
KIT_8_WalkingStraightForwards09_poses_100_jpos,1.0,4.208,0.04576,8,10.0,random
CMU_106_106_13_poses_60_jpos,0.375,1.625,0.06375,8,10.0,random
GRAB_s4_apple_pick_all,1.0,7.482,0.05961,8,10.0,random
GRAB_s6_spherelarge_pick_all,1.0,6.26,0.05388,8,10.0,random
KIT_572_throw_left04_poses_100_jpos,1.0,1.23,0.02875,8,10.0,random
GRAB_s5_spherelarge_pick_all,1.0,8.955,0.04809,8,10.0,random
GRAB_s8_toruslarge_inspect_1,1.0,3.84,0.04323,8,10.0,random
GRAB_s9_stapler_pass_1,1.0,2.905,0.04985,8,10.0,random
GRAB_s1_toothpaste_pick_all,1.0,7.69,0.06237,8,10.0,random
KIT_3_wave_left01_poses_100_jpos,0.75,1.238,0.04487,8,10.0,random
Eyes_Japan_Dataset_kanno_pose-19-funny-kanno_poses_120_jpos,0.875,8.533,0.05816,8,10.0,random
Eyes_Japan_Dataset_kanno_gesture_etc-50-syuriken-kanno_poses_120_jpos,1.0,9.065,0.05672,8,10.0,random
KIT_950_Wipe_Back_Small_Circle_01_poses_100_jpos,0.75,3.308,0.15777,8,10.0,random
KIT_1487_stirring_in_the_bowl07_poses_100_jpos,1.0,5.02,0.04105,8,10.0,random
KIT_1717_displace_from_left_to_right_14_poses_100_jpos,1.0,2.535,0.042,8,10.0,random
KIT_969_Trial_30_poses_100_jpos,1.0,6.24,0.0391,8,10.0,random
KIT_572_wipe_circular_left07_poses_100_jpos,1.0,3.252,0.04154,8,10.0,random
KIT_1229_hand_through_hair_right_arm_02_poses_100_jpos,1.0,2.698,0.04914,8,10.0,random
KIT_291_shake_hand05_poses_100_jpos,1.0,1.723,0.03724,8,10.0,random
