clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.375,3.135,0.08137,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.25,1.478,0.12184,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.0,3.353,0.12088,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,0.875,1.828,0.08333,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,0.875,6.812,0.07675,8,10.0,random
CMU_35_35_24_poses_120_jpos,0.5,0.562,0.16667,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.25,2.812,0.12171,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.0,0.245,0.13748,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.125,3.36,0.11145,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.25,0.427,0.16342,8,10.0,random
CMU_35_35_20_poses_120_jpos,0.5,0.485,0.15899,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.0,1.39,0.12289,8,10.0,random
CMU_16_16_35_poses_120_jpos,0.75,0.4,0.09952,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.5,1.453,0.09952,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.0,0.785,0.14985,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.25,1.755,0.10229,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.0,2.31,0.12279,8,10.0,random
CMU_138_138_25_poses_120_jpos,1.0,1.765,0.07115,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.25,0.7,0.12354,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.125,1.002,0.10464,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.0,1.815,0.12826,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.125,2.498,0.10696,8,10.0,random
CMU_93_93_08_poses_60_jpos,0.5,4.29,0.08318,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.25,1.752,0.10431,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,0.125,1.542,0.11603,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,0.875,1.968,0.08203,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,0.5,1.968,0.08713,8,10.0,random
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,0.25,2.36,0.11116,8,10.0,random
CMU_35_35_18_poses_120_jpos,0.625,0.68,0.14501,8,10.0,random
CMU_35_35_26_poses_120_jpos,0.625,0.438,0.13452,8,10.0,random
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.625,0.675,0.07802,8,10.0,random
CMU_108_108_18_poses_120_jpos,0.5,0.743,0.1428,8,10.0,random
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.125,1.425,0.10564,8,10.0,random
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,0.625,1.24,0.09351,8,10.0,random
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.25,2.675,0.08455,8,10.0,random
CMU_91_91_04_poses_120_jpos,0.25,2.49,0.10465,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.25,1.927,0.11076,8,10.0,random
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.0,3.317,0.11902,8,10.0,random
CMU_138_138_10_poses_120_jpos,0.0,0.338,0.19985,8,10.0,random
CMU_106_106_04_poses_60_jpos,0.125,1.92,0.08771,8,10.0,random
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.375,0.188,0.10549,8,10.0,random
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,0.25,3.13,0.10495,8,10.0,random
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,0.875,1.078,0.08114,8,10.0,random
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,0.625,2.652,0.07999,8,10.0,random
ACCAD_s007_QkWalk1_poses_120_jpos,0.5,1.008,0.12762,8,10.0,random
CMU_78_78_31_poses_120_jpos,0.25,0.81,0.10849,8,10.0,random
CMU_76_76_03_poses_120_jpos,0.25,1.23,0.09481,8,10.0,random
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,0.875,5.053,0.05629,8,10.0,random
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,0.25,2.635,0.09651,8,10.0,random
CMU_108_108_16_poses_120_jpos,0.5,0.73,0.11851,8,10.0,random
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.375,5.905,0.09487,8,10.0,random
DFaust_67_50020_50020_punching_poses_60_jpos,0.5,0.61,0.07665,8,10.0,random
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,1.0,2.125,0.05629,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,0.125,4.598,0.09292,8,10.0,random
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,0.0,3.803,0.10662,8,10.0,random
CMU_139_139_11_poses_60_jpos,0.75,1.385,0.07498,8,10.0,random
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.375,1.255,0.0781,8,10.0,random
KIT_379_push_recovery_left05_poses_100_jpos,0.625,1.795,0.07651,8,10.0,random
CMU_122_122_55_poses_120_jpos,0.75,3.065,0.07426,8,10.0,random
CMU_144_144_04_poses_120_jpos,0.0,3.92,0.09357,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,0.375,5.128,0.077,8,10.0,random
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,0.5,2.112,0.09395,8,10.0,random
