clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.625,5.918,0.06947,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.125,1.75,0.10804,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.625,8.31,0.06778,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,1.0,1.74,0.05963,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,1.0,5.183,0.05862,8,10.0,random
CMU_35_35_24_poses_120_jpos,0.75,0.588,0.10692,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.875,5.985,0.07729,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.375,0.283,0.13417,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.375,5.232,0.10309,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.75,0.843,0.11985,8,10.0,random
CMU_35_35_20_poses_120_jpos,1.0,0.505,0.09611,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.625,2.8,0.09021,8,10.0,random
CMU_16_16_35_poses_120_jpos,1.0,0.6,0.08528,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.375,1.59,0.10628,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.875,1.96,0.09289,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.125,2.995,0.09824,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.625,7.275,0.09293,8,10.0,random
CMU_138_138_25_poses_120_jpos,1.0,1.365,0.06469,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.875,1.018,0.09713,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.5,1.55,0.09007,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.875,7.485,0.0755,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.75,6.59,0.08327,8,10.0,random
CMU_93_93_08_poses_60_jpos,1.0,4.325,0.06856,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.25,2.268,0.07521,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,1.0,3.225,0.0592,8,10.0,random
