clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start,effort_sat_mean,effort_sat_peak,effort_sat_at_end
CMU_35_35_18_poses_120_jpos,1.0,0.768,0.08619,8,10.0,random,0.00428,0.03017,0.01724
CMU_35_35_26_poses_120_jpos,1.0,0.618,0.09772,8,10.0,random,0.00294,0.02155,0.00862
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.875,0.797,0.06435,8,10.0,random,0.00039,0.01293,0.00862
CMU_108_108_18_poses_120_jpos,0.875,0.853,0.09305,8,10.0,random,0.003,0.03017,0.0
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.5,6.833,0.10005,8,10.0,random,0.00136,0.03448,0.01293
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,1.0,1.535,0.07235,8,10.0,random,0.00056,0.01293,0.00862
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.375,3.825,0.09769,8,10.0,random,0.00056,0.02586,0.02586
CMU_91_91_04_poses_120_jpos,0.875,6.938,0.07455,8,10.0,random,0.00076,0.03879,0.02155
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.125,3.665,0.09652,8,10.0,random,0.00083,0.02586,0.0
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.125,4.32,0.09712,8,10.0,random,0.00029,0.01293,0.0
CMU_138_138_10_poses_120_jpos,0.625,1.167,0.08085,8,10.0,random,0.00104,0.02586,0.01293
CMU_106_106_04_poses_60_jpos,0.375,2.255,0.07472,8,10.0,random,0.00153,0.03017,0.00431
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.375,0.818,0.09498,8,10.0,random,0.00127,0.02155,0.00862
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,0.75,6.633,0.08877,8,10.0,random,0.00091,0.03017,0.01293
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,1.0,1.075,0.0606,8,10.0,random,0.0006,0.01293,0.00431
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,1.0,4.527,0.05856,8,10.0,random,6e-05,0.01293,0.0
ACCAD_s007_QkWalk1_poses_120_jpos,1.0,1.552,0.08869,8,10.0,random,0.00071,0.02586,0.00862
CMU_78_78_31_poses_120_jpos,0.125,1.355,0.11741,8,10.0,random,0.0028,0.0431,0.00862
CMU_76_76_03_poses_120_jpos,0.0,1.17,0.10689,8,10.0,random,7e-05,0.00431,0.00431
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,1.0,3.005,0.04845,8,10.0,random,0.00019,0.02586,0.02155
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,1.0,9.217,0.08409,8,10.0,random,0.00084,0.0431,0.02155
CMU_108_108_16_poses_120_jpos,0.75,0.902,0.0969,8,10.0,random,0.00678,0.03448,0.02155
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.625,9.117,0.07126,8,10.0,random,0.00063,0.03448,0.00431
DFaust_67_50020_50020_punching_poses_60_jpos,0.75,1.127,0.069,8,10.0,random,0.00031,0.01293,0.00862
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,1.0,2.022,0.04312,8,10.0,random,0.00028,0.02586,0.02155
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,0.875,5.992,0.06762,8,10.0,random,0.00052,0.02586,0.00862
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,1.0,8.283,0.06845,8,10.0,random,0.00027,0.02155,0.00431
CMU_139_139_11_poses_60_jpos,1.0,2.988,0.07306,8,10.0,random,0.00074,0.02586,0.0
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.875,3.058,0.05696,8,10.0,random,9e-05,0.01293,0.00862
KIT_379_push_recovery_left05_poses_100_jpos,0.875,3.13,0.06942,8,10.0,random,0.00017,0.01293,0.0
CMU_122_122_55_poses_120_jpos,1.0,4.065,0.06544,8,10.0,random,0.00081,0.03017,0.01293
CMU_144_144_04_poses_120_jpos,1.0,9.303,0.0674,8,10.0,random,0.00047,0.03448,0.00862
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,1.0,7.612,0.06737,8,10.0,random,0.00051,0.03017,0.00862
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,1.0,3.25,0.06568,8,10.0,random,0.00047,0.02155,0.01724
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,1.0,2.26,0.05167,8,10.0,random,0.00037,0.02586,0.01724
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,1.0,3.658,0.07387,8,10.0,random,0.00181,0.0431,0.01724
CMU_122_122_15_poses_120_jpos,0.875,1.518,0.0516,8,10.0,random,0.00054,0.02586,0.00862
KIT_513_kick07_poses_100_jpos,0.75,1.63,0.06429,8,10.0,random,0.00069,0.02586,0.02155
GRAB_s3_eyeglasses_clean_1,1.0,5.265,0.04786,8,10.0,random,0.00013,0.03017,0.03017
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,0.75,1.272,0.10176,8,10.0,random,0.0024,0.06897,0.05603
KIT_425_bend_left06_poses_100_jpos,1.0,2.527,0.06375,8,10.0,random,0.00094,0.03017,0.00862
KIT_424_walking_fast08_poses_100_jpos,1.0,2.803,0.04892,8,10.0,random,0.00075,0.03879,0.02586
GRAB_s7_stapler_staple_1,1.0,3.772,0.05267,8,10.0,random,0.0001,0.00862,0.00431
CMU_122_122_03_poses_120_jpos,0.625,1.923,0.09412,8,10.0,random,0.00078,0.02155,0.00862
GRAB_s3_waterbottle_pick_all,1.0,7.145,0.06466,8,10.0,random,0.00076,0.03448,0.02155
KIT_675_walk_with_table_left04_poses_100_jpos,1.0,2.042,0.06874,8,10.0,random,0.00106,0.02586,0.01293
KIT_3_seesaw07_poses_100_jpos,1.0,3.748,0.06069,8,10.0,random,8e-05,0.00431,0.0
CMU_137_137_36_poses_120_jpos,1.0,8.82,0.07347,8,10.0,random,0.00023,0.01293,0.0
KIT_8_RightTurn03_poses_100_jpos,1.0,2.837,0.04674,8,10.0,random,0.00012,0.01293,0.0
KIT_424_seesaw04_poses_100_jpos,0.875,3.74,0.06629,8,10.0,random,0.00017,0.01293,0.00862
KIT_3_walking_medium08_poses_100_jpos,1.0,3.885,0.06264,8,10.0,random,0.0004,0.01724,0.0
KIT_421_push_recovery_stand_left03_poses_100_jpos,1.0,3.758,0.04696,8,10.0,random,5e-05,0.00431,0.0
GRAB_s6_mouse_pick_all,1.0,5.365,0.05027,8,10.0,random,0.00022,0.03017,0.02155
KIT_8_WalkingStraightForwards09_poses_100_jpos,1.0,4.093,0.05056,8,10.0,random,0.0008,0.02586,0.00862
CMU_106_106_13_poses_60_jpos,0.875,2.857,0.05972,8,10.0,random,0.00035,0.03017,0.01724
GRAB_s4_apple_pick_all,1.0,4.56,0.05265,8,10.0,random,0.00065,0.03448,0.02155
GRAB_s6_spherelarge_pick_all,1.0,5.28,0.04729,8,10.0,random,0.00062,0.03017,0.02155
KIT_572_throw_left04_poses_100_jpos,1.0,2.613,0.05225,8,10.0,random,0.00055,0.03017,0.01724
GRAB_s5_spherelarge_pick_all,1.0,5.18,0.05154,8,10.0,random,5e-05,0.01293,0.01293
GRAB_s8_toruslarge_inspect_1,1.0,4.083,0.05229,8,10.0,random,0.00037,0.0431,0.03879
GRAB_s9_stapler_pass_1,1.0,2.97,0.06233,8,10.0,random,5e-05,0.00862,0.00431
GRAB_s1_toothpaste_pick_all,1.0,8.562,0.06071,8,10.0,random,6e-05,0.01724,0.00862
KIT_3_wave_left01_poses_100_jpos,1.0,2.638,0.04809,8,10.0,random,0.00015,0.01724,0.01293
Eyes_Japan_Dataset_kanno_pose-19-funny-kanno_poses_120_jpos,0.875,7.413,0.05756,8,10.0,random,0.00036,0.02155,0.00862
Eyes_Japan_Dataset_kanno_gesture_etc-50-syuriken-kanno_poses_120_jpos,1.0,7.575,0.04827,8,10.0,random,5e-05,0.01293,0.00862
KIT_950_Wipe_Back_Small_Circle_01_poses_100_jpos,0.875,2.71,0.10224,8,10.0,random,0.00755,0.0431,0.02586
KIT_1487_stirring_in_the_bowl07_poses_100_jpos,1.0,5.548,0.04492,8,10.0,random,2e-05,0.00431,0.00431
KIT_1717_displace_from_left_to_right_14_poses_100_jpos,1.0,2.505,0.03469,8,10.0,random,5e-05,0.00862,0.00431
KIT_969_Trial_30_poses_100_jpos,1.0,3.788,0.04361,8,10.0,random,0.00294,0.03448,0.03448
KIT_572_wipe_circular_left07_poses_100_jpos,1.0,3.478,0.04176,8,10.0,random,9e-05,0.01293,0.00862
KIT_1229_hand_through_hair_right_arm_02_poses_100_jpos,1.0,1.718,0.03751,8,10.0,random,0.0002,0.01293,0.01293
KIT_291_shake_hand05_poses_100_jpos,1.0,2.2,0.05125,8,10.0,random,0.00034,0.03448,0.03448
