clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start,effort_sat_mean,effort_sat_peak,effort_sat_at_end
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,1.0,5.225,0.0471,8,10.0,random,5e-05,0.01724,0.01293
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,0.625,6.748,0.07182,8,10.0,random,0.00055,0.03017,0.01293
CMU_108_108_16_poses_120_jpos,1.0,1.42,0.09332,8,10.0,random,0.00442,0.03448,0.01293
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.75,9.738,0.07586,8,10.0,random,0.00088,0.05603,0.01293
DFaust_67_50020_50020_punching_poses_60_jpos,0.875,1.845,0.07474,8,10.0,random,0.00079,0.02586,0.01293
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,1.0,1.788,0.04751,8,10.0,random,0.00037,0.01724,0.00431
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,1.0,8.435,0.07078,8,10.0,random,0.00031,0.03448,0.01293
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,1.0,9.265,0.06735,8,10.0,random,0.00028,0.03017,0.00862
CMU_139_139_11_poses_60_jpos,0.875,1.62,0.07923,8,10.0,random,0.00163,0.03017,0.01293
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.75,2.73,0.06304,8,10.0,random,0.00066,0.03448,0.03017
KIT_379_push_recovery_left05_poses_100_jpos,1.0,3.453,0.04964,8,10.0,random,0.0006,0.02155,0.0
CMU_122_122_55_poses_120_jpos,1.0,2.473,0.05761,8,10.0,random,0.00028,0.00862,0.00431
CMU_144_144_04_poses_120_jpos,1.0,8.467,0.05778,8,10.0,random,0.00044,0.03879,0.01293
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,1.0,7.888,0.0572,8,10.0,random,0.00029,0.02586,0.00862
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,1.0,2.52,0.05599,8,10.0,random,0.0004,0.01293,0.00862
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,1.0,1.735,0.04218,8,10.0,random,0.00089,0.01724,0.01293
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,0.625,2.9,0.07726,8,10.0,random,0.00274,0.0431,0.01724
CMU_122_122_15_poses_120_jpos,0.875,1.805,0.05245,8,10.0,random,0.00036,0.02155,0.01293
KIT_513_kick07_poses_100_jpos,0.625,1.195,0.04998,8,10.0,random,0.00015,0.01293,0.01293
GRAB_s3_eyeglasses_clean_1,1.0,5.135,0.0424,8,10.0,random,7e-05,0.01293,0.01293
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,0.125,1.228,0.11882,8,10.0,random,0.00372,0.02586,0.01724
KIT_425_bend_left06_poses_100_jpos,1.0,2.645,0.05637,8,10.0,random,0.00087,0.03017,0.00431
KIT_424_walking_fast08_poses_100_jpos,1.0,2.978,0.04525,8,10.0,random,0.00016,0.01293,0.00431
GRAB_s7_stapler_staple_1,1.0,3.152,0.05269,8,10.0,random,0.00027,0.01293,0.00862
CMU_122_122_03_poses_120_jpos,0.875,2.97,0.09344,8,10.0,random,0.00494,0.02586,0.00862
GRAB_s3_waterbottle_pick_all,1.0,8.678,0.05372,8,10.0,random,0.00025,0.03017,0.00862
KIT_675_walk_with_table_left04_poses_100_jpos,1.0,3.312,0.07795,8,10.0,random,0.00067,0.03017,0.02586
KIT_3_seesaw07_poses_100_jpos,1.0,2.397,0.04475,8,10.0,random,8e-05,0.00862,0.00431
CMU_137_137_36_poses_120_jpos,0.875,7.15,0.07904,8,10.0,random,0.00233,0.0431,0.00431
KIT_8_RightTurn03_poses_100_jpos,1.0,3.232,0.04722,8,10.0,random,0.00019,0.01293,0.00862
KIT_424_seesaw04_poses_100_jpos,1.0,4.228,0.05105,8,10.0,random,0.00017,0.01724,0.0
KIT_3_walking_medium08_poses_100_jpos,1.0,2.488,0.04721,8,10.0,random,0.00023,0.02155,0.00862
KIT_421_push_recovery_stand_left03_poses_100_jpos,1.0,4.725,0.04538,8,10.0,random,0.00035,0.01724,0.00431
GRAB_s6_mouse_pick_all,1.0,6.567,0.04339,8,10.0,random,0.00024,0.03017,0.02586
KIT_8_WalkingStraightForwards09_poses_100_jpos,1.0,4.215,0.04724,8,10.0,random,0.00067,0.02586,0.00862
CMU_106_106_13_poses_60_jpos,1.0,2.945,0.04748,8,10.0,random,0.00103,0.02155,0.00862
GRAB_s4_apple_pick_all,1.0,8.315,0.06338,8,10.0,random,0.00184,0.03448,0.01293
GRAB_s6_spherelarge_pick_all,1.0,7.075,0.04545,8,10.0,random,0.00012,0.02586,0.02586
KIT_572_throw_left04_poses_100_jpos,1.0,1.935,0.03516,8,10.0,random,0.00044,0.01293,0.00862
GRAB_s5_spherelarge_pick_all,1.0,6.143,0.04099,8,10.0,random,0.00172,0.02155,0.01293
GRAB_s8_toruslarge_inspect_1,1.0,3.555,0.04146,8,10.0,random,0.0004,0.02586,0.01724
GRAB_s9_stapler_pass_1,1.0,2.453,0.04182,8,10.0,random,8e-05,0.01293,0.00862
GRAB_s1_toothpaste_pick_all,1.0,8.56,0.04707,8,10.0,random,0.00023,0.03879,0.02586
KIT_3_wave_left01_poses_100_jpos,1.0,2.777,0.04167,8,10.0,random,0.00015,0.00431,0.00431
Eyes_Japan_Dataset_kanno_pose-19-funny-kanno_poses_120_jpos,1.0,6.55,0.04351,8,10.0,random,0.00017,0.03017,0.03017
Eyes_Japan_Dataset_kanno_gesture_etc-50-syuriken-kanno_poses_120_jpos,1.0,7.107,0.04093,8,10.0,random,2e-05,0.00862,0.00862
KIT_950_Wipe_Back_Small_Circle_01_poses_100_jpos,1.0,4.955,0.11614,8,10.0,random,0.00087,0.03448,0.02155
KIT_1487_stirring_in_the_bowl07_poses_100_jpos,1.0,3.748,0.03269,8,10.0,random,0.00012,0.01293,0.00431
KIT_1717_displace_from_left_to_right_14_poses_100_jpos,1.0,2.1,0.03444,8,10.0,random,0.00021,0.00862,0.00431
KIT_969_Trial_30_poses_100_jpos,1.0,6.42,0.0381,8,10.0,random,0.00014,0.03017,0.02586
KIT_572_wipe_circular_left07_poses_100_jpos,1.0,3.925,0.03704,8,10.0,random,0.00013,0.00431,0.0
KIT_1229_hand_through_hair_right_arm_02_poses_100_jpos,1.0,1.87,0.03956,8,10.0,random,0.0001,0.00431,0.00431
KIT_291_shake_hand05_poses_100_jpos,1.0,1.86,0.03018,8,10.0,random,0.00082,0.01724,0.01724
