clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.125,2.518,0.08475,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.25,0.843,0.11718,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.125,1.985,0.12949,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,0.875,1.032,0.05197,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,0.0,4.388,0.10191,8,10.0,random
CMU_35_35_24_poses_120_jpos,0.125,0.302,0.22644,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.125,2.775,0.11054,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.125,0.312,0.12497,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.125,4.15,0.09703,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.25,0.515,0.18619,8,10.0,random
CMU_35_35_20_poses_120_jpos,0.25,0.328,0.20173,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.375,1.038,0.10374,8,10.0,random
CMU_16_16_35_poses_120_jpos,0.5,0.367,0.14394,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.625,0.787,0.12116,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.5,0.615,0.11509,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.0,1.575,0.10812,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.0,1.87,0.13874,8,10.0,random
CMU_138_138_25_poses_120_jpos,1.0,1.465,0.0728,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.75,1.07,0.08981,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.25,0.792,0.1056,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.0,3.172,0.12163,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.25,4.75,0.12244,8,10.0,random
CMU_93_93_08_poses_60_jpos,0.75,4.29,0.07739,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.125,1.387,0.12589,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,0.125,1.925,0.12639,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,0.75,2.22,0.08692,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,0.375,1.985,0.09239,8,10.0,random
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,0.25,1.89,0.11258,8,10.0,random
CMU_35_35_18_poses_120_jpos,0.375,0.297,0.18681,8,10.0,random
CMU_35_35_26_poses_120_jpos,0.125,0.36,0.18608,8,10.0,random
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.375,0.532,0.11847,8,10.0,random
CMU_108_108_18_poses_120_jpos,0.5,0.545,0.14399,8,10.0,random
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.0,1.535,0.14288,8,10.0,random
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,0.875,2.25,0.09414,8,10.0,random
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.0,1.955,0.09777,8,10.0,random
CMU_91_91_04_poses_120_jpos,0.125,2.555,0.12502,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.125,2.725,0.0956,8,10.0,random
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.0,3.08,0.08767,8,10.0,random
CMU_138_138_10_poses_120_jpos,0.125,0.297,0.18539,8,10.0,random
CMU_106_106_04_poses_60_jpos,0.5,1.318,0.10278,8,10.0,random
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.375,0.253,0.07898,8,10.0,random
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,0.25,1.758,0.12466,8,10.0,random
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,0.75,1.282,0.08103,8,10.0,random
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,0.625,3.655,0.07207,8,10.0,random
ACCAD_s007_QkWalk1_poses_120_jpos,0.5,0.595,0.14137,8,10.0,random
CMU_78_78_31_poses_120_jpos,0.0,0.948,0.13004,8,10.0,random
CMU_76_76_03_poses_120_jpos,0.25,0.703,0.10292,8,10.0,random
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,0.875,4.998,0.05605,8,10.0,random
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,0.0,2.96,0.09852,8,10.0,random
CMU_108_108_16_poses_120_jpos,0.25,0.795,0.11765,8,10.0,random
