clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.75,7.487,0.06176,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.25,1.375,0.07921,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.5,6.07,0.08391,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,1.0,2.248,0.06799,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,1.0,8.215,0.06813,8,10.0,random
CMU_35_35_24_poses_120_jpos,1.0,0.485,0.08882,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.75,6.328,0.07595,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.625,0.902,0.05818,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.375,5.213,0.10166,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.625,0.578,0.15982,8,10.0,random
CMU_35_35_20_poses_120_jpos,1.0,0.355,0.08237,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.5,2.325,0.09585,8,10.0,random
CMU_16_16_35_poses_120_jpos,1.0,0.805,0.09586,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.375,1.713,0.1049,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.25,1.568,0.13242,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.25,1.14,0.09771,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.125,5.275,0.10102,8,10.0,random
CMU_138_138_25_poses_120_jpos,1.0,1.353,0.07716,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.75,1.355,0.1109,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.5,1.667,0.09413,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,1.0,9.943,0.09026,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.375,4.713,0.09243,8,10.0,random
CMU_93_93_08_poses_60_jpos,1.0,4.397,0.06393,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.25,1.117,0.10335,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,1.0,4.782,0.06817,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,0.75,2.087,0.08738,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,1.0,2.877,0.05657,8,10.0,random
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,0.875,4.178,0.08994,8,10.0,random
CMU_35_35_18_poses_120_jpos,1.0,0.795,0.09075,8,10.0,random
CMU_35_35_26_poses_120_jpos,1.0,0.495,0.07821,8,10.0,random
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.875,1.153,0.05425,8,10.0,random
CMU_108_108_18_poses_120_jpos,1.0,0.843,0.08161,8,10.0,random
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.625,5.138,0.08044,8,10.0,random
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,1.0,1.865,0.07512,8,10.0,random
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.25,4.322,0.13054,8,10.0,random
CMU_91_91_04_poses_120_jpos,0.75,6.04,0.07552,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.25,3.413,0.07169,8,10.0,random
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.0,3.62,0.08007,8,10.0,random
CMU_138_138_10_poses_120_jpos,0.25,1.177,0.11803,8,10.0,random
CMU_106_106_04_poses_60_jpos,0.0,2.985,0.08345,8,10.0,random
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.25,1.038,0.08509,8,10.0,random
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,1.0,8.928,0.0744,8,10.0,random
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,0.5,1.133,0.08922,8,10.0,random
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,1.0,3.075,0.0652,8,10.0,random
ACCAD_s007_QkWalk1_poses_120_jpos,1.0,1.605,0.08603,8,10.0,random
CMU_78_78_31_poses_120_jpos,0.0,1.745,0.13961,8,10.0,random
CMU_76_76_03_poses_120_jpos,0.25,1.667,0.09426,8,10.0,random
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,1.0,4.28,0.0477,8,10.0,random
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,1.0,5.55,0.0613,8,10.0,random
CMU_108_108_16_poses_120_jpos,0.75,0.868,0.08523,8,10.0,random
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.625,7.668,0.08096,8,10.0,random
DFaust_67_50020_50020_punching_poses_60_jpos,0.875,1.838,0.06738,8,10.0,random
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,1.0,2.39,0.05429,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,0.875,6.522,0.07178,8,10.0,random
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,1.0,9.74,0.06785,8,10.0,random
CMU_139_139_11_poses_60_jpos,0.75,2.585,0.08175,8,10.0,random
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.375,2.413,0.09204,8,10.0,random
KIT_379_push_recovery_left05_poses_100_jpos,1.0,2.728,0.04525,8,10.0,random
CMU_122_122_55_poses_120_jpos,1.0,2.9,0.05738,8,10.0,random
CMU_144_144_04_poses_120_jpos,1.0,8.05,0.06354,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,1.0,9.752,0.06906,8,10.0,random
