clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start,effort_sat_mean,effort_sat_peak,effort_sat_at_end
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,0.125,0.152,0.1654,8,10.0,random,0.00206,0.01293,0.00862
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.0,0.465,0.14694,8,10.0,random,0.00064,0.01724,0.01724
CMU_91_91_04_poses_120_jpos,0.0,0.8,0.16169,8,10.0,random,0.0001,0.00431,0.00431
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.0,0.388,0.15422,8,10.0,random,0.00218,0.02155,0.02155
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.0,0.638,0.14433,8,10.0,random,0.00143,0.02155,0.02155
CMU_138_138_10_poses_120_jpos,0.0,0.24,0.31948,8,10.0,random,0.00208,0.02155,0.02155
CMU_106_106_04_poses_60_jpos,0.0,0.51,0.16741,8,10.0,random,0.00045,0.00862,0.00862
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.0,0.107,0.17458,8,10.0,random,0.00062,0.00431,0.00431
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,0.0,0.542,0.19664,8,10.0,random,0.00153,0.01724,0.01724
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,0.125,0.263,0.12396,8,10.0,random,0.0,0.0,0.0
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,0.25,0.858,0.13521,8,10.0,random,0.00023,0.01293,0.01293
ACCAD_s007_QkWalk1_poses_120_jpos,0.0,0.185,0.49146,8,10.0,random,0.00183,0.01724,0.01724
CMU_78_78_31_poses_120_jpos,0.125,0.508,0.15183,8,10.0,random,0.00133,0.01293,0.01293
CMU_76_76_03_poses_120_jpos,0.0,0.135,0.25658,8,10.0,random,0.00195,0.01293,0.01293
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,0.0,1.135,0.13458,8,10.0,random,0.00032,0.01724,0.01724
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,0.0,0.367,0.13462,8,10.0,random,0.00071,0.01293,0.01293
CMU_108_108_16_poses_120_jpos,0.125,0.417,0.1745,8,10.0,random,0.00016,0.00431,0.00431
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.0,0.288,0.19759,8,10.0,random,0.00077,0.00862,0.00862
DFaust_67_50020_50020_punching_poses_60_jpos,0.0,0.125,0.26912,8,10.0,random,0.00359,0.02155,0.02155
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,0.375,0.59,0.09657,8,10.0,random,0.0001,0.00431,0.00431
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,0.0,0.275,0.11148,8,10.0,random,0.00072,0.00431,0.00431
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,0.0,0.68,0.12272,8,10.0,random,0.00072,0.01293,0.01293
CMU_139_139_11_poses_60_jpos,0.0,0.527,0.20184,8,10.0,random,0.0006,0.01293,0.01293
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.0,0.37,0.22342,8,10.0,random,0.00073,0.00862,0.00862
KIT_379_push_recovery_left05_poses_100_jpos,0.125,0.633,0.15628,8,10.0,random,0.00025,0.00862,0.00862
CMU_122_122_55_poses_120_jpos,0.125,0.855,0.14257,8,10.0,random,0.00036,0.01724,0.01724
CMU_144_144_04_poses_120_jpos,0.25,0.713,0.15139,8,10.0,random,0.00035,0.01293,0.01293
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,0.0,0.49,0.1342,8,10.0,random,0.00124,0.02586,0.02586
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,0.0,0.662,0.16376,8,10.0,random,0.00075,0.02155,0.02155
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,0.0,0.935,0.1261,8,10.0,random,0.00017,0.00862,0.00862
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,0.0,0.422,0.13465,8,10.0,random,0.00142,0.02586,0.02586
CMU_122_122_15_poses_120_jpos,0.5,0.753,0.09806,8,10.0,random,7e-05,0.00431,0.00431
KIT_513_kick07_poses_100_jpos,0.0,0.385,0.23353,8,10.0,random,0.00115,0.00862,0.00862
GRAB_s3_eyeglasses_clean_1,0.0,0.32,0.11294,8,10.0,random,0.00096,0.02155,0.02155
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,0.125,0.245,0.20029,8,10.0,random,0.02117,0.05172,0.00862
KIT_425_bend_left06_poses_100_jpos,0.125,0.623,0.15457,8,10.0,random,0.00045,0.01293,0.01293
KIT_424_walking_fast08_poses_100_jpos,0.5,0.72,0.10375,8,10.0,random,0.00079,0.00862,0.00862
GRAB_s7_stapler_staple_1,0.0,0.785,0.11929,8,10.0,random,0.00055,0.01724,0.01724
CMU_122_122_03_poses_120_jpos,0.25,0.738,0.11744,8,10.0,random,0.00024,0.00431,0.00431
GRAB_s3_waterbottle_pick_all,0.0,0.542,0.14022,8,10.0,random,0.00063,0.01724,0.01724
KIT_675_walk_with_table_left04_poses_100_jpos,0.125,0.705,0.16492,8,10.0,random,0.00044,0.01293,0.01293
KIT_3_seesaw07_poses_100_jpos,0.125,0.983,0.14453,8,10.0,random,8e-05,0.00431,0.00431
CMU_137_137_36_poses_120_jpos,0.0,0.863,0.16649,8,10.0,random,0.00031,0.01293,0.01293
KIT_8_RightTurn03_poses_100_jpos,0.0,0.79,0.16537,8,10.0,random,0.00048,0.01724,0.01724
KIT_424_seesaw04_poses_100_jpos,0.0,0.733,0.18514,8,10.0,random,0.00034,0.00862,0.00862
KIT_3_walking_medium08_poses_100_jpos,0.125,0.608,0.15333,8,10.0,random,0.00015,0.00431,0.00431
KIT_421_push_recovery_stand_left03_poses_100_jpos,0.375,0.763,0.09212,8,10.0,random,0.00086,0.02586,0.02586
GRAB_s6_mouse_pick_all,0.0,0.672,0.10349,8,10.0,random,0.00048,0.00431,0.00431
KIT_8_WalkingStraightForwards09_poses_100_jpos,0.5,0.748,0.09914,8,10.0,random,0.0,0.0,0.0
CMU_106_106_13_poses_60_jpos,0.125,0.383,0.13458,8,10.0,random,0.00072,0.00431,0.00431
GRAB_s4_apple_pick_all,0.0,0.573,0.13156,8,10.0,random,0.00015,0.00431,0.00431
GRAB_s6_spherelarge_pick_all,0.0,0.625,0.15083,8,10.0,random,0.0,0.0,0.0
KIT_572_throw_left04_poses_100_jpos,0.25,0.427,0.08955,8,10.0,random,0.00056,0.02155,0.02155
GRAB_s5_spherelarge_pick_all,0.0,0.628,0.13541,8,10.0,random,0.00032,0.00862,0.00862
GRAB_s8_toruslarge_inspect_1,0.0,0.185,0.1308,8,10.0,random,0.00054,0.00431,0.00431
GRAB_s9_stapler_pass_1,0.0,0.333,0.15816,8,10.0,random,0.00011,0.00431,0.00431
GRAB_s1_toothpaste_pick_all,0.0,0.43,0.13786,8,10.0,random,0.00096,0.00862,0.00862
KIT_3_wave_left01_poses_100_jpos,0.0,0.33,0.09352,8,10.0,random,0.00062,0.00431,0.00431
Eyes_Japan_Dataset_kanno_pose-19-funny-kanno_poses_120_jpos,0.0,0.748,0.10813,8,10.0,random,0.00077,0.01293,0.01293
Eyes_Japan_Dataset_kanno_gesture_etc-50-syuriken-kanno_poses_120_jpos,0.0,0.185,0.11459,8,10.0,random,0.00159,0.01293,0.01293
KIT_950_Wipe_Back_Small_Circle_01_poses_100_jpos,0.0,0.425,0.1335,8,10.0,random,0.00065,0.01293,0.01293
KIT_1487_stirring_in_the_bowl07_poses_100_jpos,0.0,0.655,0.12131,8,10.0,random,0.00038,0.01293,0.01293
KIT_1717_displace_from_left_to_right_14_poses_100_jpos,0.125,0.645,0.11867,8,10.0,random,0.0,0.0,0.0
KIT_969_Trial_30_poses_100_jpos,0.0,0.43,0.21489,8,10.0,random,0.00205,0.01724,0.01724
KIT_572_wipe_circular_left07_poses_100_jpos,0.125,0.772,0.10294,8,10.0,random,0.0003,0.01293,0.01293
KIT_1229_hand_through_hair_right_arm_02_poses_100_jpos,0.125,0.205,0.08592,8,10.0,random,0.00133,0.01724,0.01724
KIT_291_shake_hand05_poses_100_jpos,0.5,0.465,0.0744,8,10.0,random,0.00094,0.00862,0.00862
