clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.5,6.862,0.07508,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.0,1.93,0.11673,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.5,2.885,0.08526,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,1.0,1.765,0.06835,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,1.0,6.94,0.0678,8,10.0,random
CMU_35_35_24_poses_120_jpos,1.0,0.393,0.09064,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.875,5.875,0.07293,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.125,0.147,0.08738,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.375,3.99,0.10961,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.625,0.575,0.14048,8,10.0,random
CMU_35_35_20_poses_120_jpos,0.75,0.535,0.12705,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.75,1.515,0.12333,8,10.0,random
CMU_16_16_35_poses_120_jpos,0.75,0.72,0.12338,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.5,1.41,0.09114,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.625,1.565,0.10678,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.125,2.54,0.12121,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.375,6.562,0.10588,8,10.0,random
CMU_138_138_25_poses_120_jpos,0.875,1.44,0.09471,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.625,0.902,0.10432,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.375,0.965,0.09895,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.625,6.25,0.09688,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.125,4.24,0.0964,8,10.0,random
CMU_93_93_08_poses_60_jpos,1.0,5.248,0.07405,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.5,1.403,0.08376,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,0.625,4.505,0.08416,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,0.875,2.533,0.09257,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,0.875,4.13,0.08635,8,10.0,random
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,1.0,2.32,0.07076,8,10.0,random
CMU_35_35_18_poses_120_jpos,0.75,0.968,0.12882,8,10.0,random
CMU_35_35_26_poses_120_jpos,0.75,0.505,0.16786,8,10.0,random
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.75,0.588,0.07007,8,10.0,random
CMU_108_108_18_poses_120_jpos,0.625,0.61,0.11797,8,10.0,random
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.25,3.2,0.11119,8,10.0,random
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,1.0,2.027,0.08637,8,10.0,random
