clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.625,6.463,0.07621,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.375,1.468,0.09132,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.5,6.865,0.08292,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,1.0,2.127,0.06212,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,1.0,9.7,0.06888,8,10.0,random
CMU_35_35_24_poses_120_jpos,0.875,0.61,0.11506,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.625,5.825,0.07943,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.5,1.147,0.07315,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.375,6.68,0.09399,8,10.0,random
CMU_127_127_13_poses_120_jpos,1.0,0.72,0.09409,8,10.0,random
CMU_35_35_20_poses_120_jpos,0.875,0.51,0.10615,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,1.0,3.435,0.07887,8,10.0,random
CMU_16_16_35_poses_120_jpos,0.875,0.763,0.10065,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.75,1.57,0.07373,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.75,1.913,0.09451,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.125,1.643,0.09514,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.125,3.212,0.1171,8,10.0,random
CMU_138_138_25_poses_120_jpos,1.0,1.99,0.06937,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,1.0,1.433,0.05758,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.25,0.82,0.107,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.75,6.263,0.07785,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.375,5.963,0.06819,8,10.0,random
CMU_93_93_08_poses_60_jpos,1.0,4.343,0.05852,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.625,2.31,0.11697,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,1.0,5.1,0.06801,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,1.0,2.35,0.06568,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,1.0,3.6,0.0582,8,10.0,random
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,0.875,4.598,0.07999,8,10.0,random
CMU_35_35_18_poses_120_jpos,0.875,0.573,0.10607,8,10.0,random
CMU_35_35_26_poses_120_jpos,1.0,0.515,0.0946,8,10.0,random
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.5,0.723,0.08854,8,10.0,random
CMU_108_108_18_poses_120_jpos,1.0,0.675,0.07906,8,10.0,random
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.5,7.015,0.10029,8,10.0,random
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,1.0,2.435,0.08065,8,10.0,random
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.5,2.725,0.07948,8,10.0,random
CMU_91_91_04_poses_120_jpos,0.625,7.335,0.0855,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.375,4.44,0.0686,8,10.0,random
