clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.75,6.675,0.0627,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.125,1.77,0.10329,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.375,3.958,0.08962,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,1.0,1.835,0.0597,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,1.0,6.655,0.05583,8,10.0,random
CMU_35_35_24_poses_120_jpos,0.875,0.66,0.09247,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.75,6.5,0.06466,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.0,1.035,0.09197,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.5,7.322,0.0906,8,10.0,random
CMU_127_127_13_poses_120_jpos,1.0,0.802,0.09663,8,10.0,random
CMU_35_35_20_poses_120_jpos,0.875,0.595,0.08697,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.625,2.353,0.09369,8,10.0,random
CMU_16_16_35_poses_120_jpos,1.0,0.665,0.07962,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.375,2.075,0.07036,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.75,1.585,0.09946,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.375,2.962,0.08099,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.5,7.295,0.08661,8,10.0,random
CMU_138_138_25_poses_120_jpos,1.0,1.478,0.06027,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.5,1.333,0.15737,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.25,1.153,0.13264,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.875,7.397,0.07435,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.125,5.21,0.07148,8,10.0,random
CMU_93_93_08_poses_60_jpos,1.0,5.623,0.05863,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.0,1.515,0.12488,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,1.0,6.293,0.06145,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,1.0,2.82,0.07995,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,1.0,3.94,0.05425,8,10.0,random
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,1.0,2.843,0.06178,8,10.0,random
CMU_35_35_18_poses_120_jpos,0.875,0.772,0.09056,8,10.0,random
CMU_35_35_26_poses_120_jpos,1.0,0.568,0.07584,8,10.0,random
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.75,0.893,0.05932,8,10.0,random
CMU_108_108_18_poses_120_jpos,0.875,1.103,0.08763,8,10.0,random
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.875,7.115,0.08485,8,10.0,random
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,1.0,1.623,0.07443,8,10.0,random
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.375,4.258,0.07661,8,10.0,random
CMU_91_91_04_poses_120_jpos,0.875,7.605,0.06732,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.0,3.998,0.09007,8,10.0,random
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.25,4.845,0.08693,8,10.0,random
CMU_138_138_10_poses_120_jpos,0.75,1.445,0.07085,8,10.0,random
CMU_106_106_04_poses_60_jpos,0.875,3.018,0.06817,8,10.0,random
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.375,0.69,0.08034,8,10.0,random
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,1.0,7.513,0.066,8,10.0,random
