clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.5,4.112,0.06224,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.375,1.79,0.09153,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.375,4.343,0.12817,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,1.0,0.625,0.04113,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,1.0,9.0,0.07014,8,10.0,random
CMU_35_35_24_poses_120_jpos,0.625,0.705,0.12919,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.875,7.683,0.06337,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.125,0.23,0.09408,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.125,4.29,0.10548,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.75,0.868,0.13878,8,10.0,random
CMU_35_35_20_poses_120_jpos,0.875,0.473,0.10037,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.625,1.548,0.09623,8,10.0,random
CMU_16_16_35_poses_120_jpos,1.0,0.62,0.08135,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.125,1.883,0.08275,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.875,2.36,0.09225,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.375,0.843,0.11763,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.25,7.19,0.10157,8,10.0,random
CMU_138_138_25_poses_120_jpos,0.875,1.4,0.06368,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.875,1.688,0.07301,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.375,1.87,0.09726,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.75,7.388,0.06984,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.625,6.545,0.07013,8,10.0,random
CMU_93_93_08_poses_60_jpos,1.0,5.093,0.06238,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.5,1.438,0.09322,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,0.875,3.73,0.06992,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,0.875,1.542,0.05915,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,1.0,3.292,0.05468,8,10.0,random
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,1.0,3.817,0.0658,8,10.0,random
CMU_35_35_18_poses_120_jpos,1.0,0.93,0.09129,8,10.0,random
CMU_35_35_26_poses_120_jpos,0.5,0.522,0.15136,8,10.0,random
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.5,0.537,0.07866,8,10.0,random
CMU_108_108_18_poses_120_jpos,0.875,0.97,0.10894,8,10.0,random
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.5,6.883,0.09481,8,10.0,random
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,1.0,1.963,0.08423,8,10.0,random
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.125,2.485,0.07546,8,10.0,random
CMU_91_91_04_poses_120_jpos,1.0,8.342,0.06746,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.25,2.975,0.06905,8,10.0,random
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.0,3.89,0.0862,8,10.0,random
CMU_138_138_10_poses_120_jpos,0.125,0.46,0.13618,8,10.0,random
CMU_106_106_04_poses_60_jpos,0.625,2.77,0.09321,8,10.0,random
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.0,0.163,0.1477,8,10.0,random
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,1.0,8.853,0.07606,8,10.0,random
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,1.0,1.453,0.07426,8,10.0,random
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,1.0,3.008,0.05735,8,10.0,random
ACCAD_s007_QkWalk1_poses_120_jpos,0.75,1.508,0.10986,8,10.0,random
CMU_78_78_31_poses_120_jpos,0.0,2.417,0.12774,8,10.0,random
CMU_76_76_03_poses_120_jpos,0.25,1.4,0.07745,8,10.0,random
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,1.0,6.365,0.04574,8,10.0,random
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,1.0,7.17,0.06611,8,10.0,random
CMU_108_108_16_poses_120_jpos,0.375,0.838,0.13945,8,10.0,random
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.875,8.84,0.07965,8,10.0,random
DFaust_67_50020_50020_punching_poses_60_jpos,0.625,1.288,0.07786,8,10.0,random
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,1.0,1.393,0.03739,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,0.875,7.893,0.05598,8,10.0,random
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,1.0,9.123,0.06284,8,10.0,random
CMU_139_139_11_poses_60_jpos,1.0,3.817,0.06671,8,10.0,random
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.875,3.752,0.06147,8,10.0,random
KIT_379_push_recovery_left05_poses_100_jpos,1.0,3.623,0.04451,8,10.0,random
CMU_122_122_55_poses_120_jpos,1.0,2.98,0.0608,8,10.0,random
CMU_144_144_04_poses_120_jpos,1.0,6.298,0.06039,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,1.0,7.732,0.05231,8,10.0,random
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,1.0,3.383,0.05332,8,10.0,random
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,1.0,1.752,0.03871,8,10.0,random
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,0.875,5.157,0.06495,8,10.0,random
CMU_122_122_15_poses_120_jpos,0.75,0.948,0.05581,8,10.0,random
KIT_513_kick07_poses_100_jpos,0.375,1.238,0.09129,8,10.0,random
GRAB_s3_eyeglasses_clean_1,1.0,4.76,0.03499,8,10.0,random
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,0.125,1.032,0.14372,8,10.0,random
KIT_425_bend_left06_poses_100_jpos,1.0,2.143,0.05477,8,10.0,random
KIT_424_walking_fast08_poses_100_jpos,1.0,2.23,0.04289,8,10.0,random
GRAB_s7_stapler_staple_1,1.0,3.575,0.04679,8,10.0,random
CMU_122_122_03_poses_120_jpos,0.5,1.673,0.11747,8,10.0,random
GRAB_s3_waterbottle_pick_all,1.0,6.51,0.05305,8,10.0,random
