clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.125,4.878,0.07215,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.125,0.873,0.11386,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.75,6.14,0.07067,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,1.0,1.758,0.06278,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,1.0,8.38,0.07327,8,10.0,random
CMU_35_35_24_poses_120_jpos,1.0,0.443,0.08633,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,1.0,7.275,0.0739,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.125,0.328,0.09465,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.25,4.25,0.13014,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.875,0.482,0.09433,8,10.0,random
CMU_35_35_20_poses_120_jpos,1.0,0.537,0.09057,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.625,2.277,0.10424,8,10.0,random
CMU_16_16_35_poses_120_jpos,1.0,0.667,0.08757,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.25,1.54,0.08191,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.75,1.627,0.09395,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.0,3.055,0.0869,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.5,6.022,0.09808,8,10.0,random
CMU_138_138_25_poses_120_jpos,1.0,1.62,0.066,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.5,0.99,0.1207,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.375,2.045,0.10598,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.625,8.32,0.09455,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.5,6.515,0.07496,8,10.0,random
CMU_93_93_08_poses_60_jpos,1.0,6.265,0.06902,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.5,1.19,0.10792,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,1.0,4.765,0.05645,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,0.875,1.943,0.06632,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,0.875,3.627,0.06548,8,10.0,random
