clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.125,2.078,0.09867,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.0,1.285,0.15193,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.0,2.82,0.10915,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,0.75,1.752,0.06896,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,0.625,6.992,0.0907,8,10.0,random
CMU_35_35_24_poses_120_jpos,0.625,0.445,0.14262,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.0,4.28,0.09817,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.125,0.25,0.11551,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.0,1.56,0.10547,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.5,0.657,0.13759,8,10.0,random
CMU_35_35_20_poses_120_jpos,0.625,0.388,0.14219,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.0,1.535,0.1169,8,10.0,random
CMU_16_16_35_poses_120_jpos,0.5,0.575,0.1446,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.125,2.075,0.10027,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.0,1.068,0.14477,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.0,2.212,0.11706,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.0,2.905,0.12676,8,10.0,random
CMU_138_138_25_poses_120_jpos,0.875,1.663,0.09112,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.625,1.445,0.0805,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.25,1.278,0.10868,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.125,2.92,0.11595,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.375,2.683,0.10177,8,10.0,random
CMU_93_93_08_poses_60_jpos,0.625,2.165,0.09099,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.125,2.172,0.09438,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,0.375,1.617,0.08172,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,0.875,1.867,0.06968,8,10.0,random
