clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.5,6.522,0.06976,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.125,0.755,0.09699,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.375,4.583,0.07957,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,1.0,1.96,0.06121,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,1.0,7.963,0.06386,8,10.0,random
CMU_35_35_24_poses_120_jpos,1.0,0.615,0.0906,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,1.0,5.607,0.06166,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.125,0.375,0.10087,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.75,7.798,0.08897,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.75,0.64,0.10978,8,10.0,random
CMU_35_35_20_poses_120_jpos,1.0,0.782,0.08435,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.5,2.357,0.0841,8,10.0,random
CMU_16_16_35_poses_120_jpos,1.0,0.738,0.0801,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.625,1.825,0.06735,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.375,1.833,0.11795,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.25,1.798,0.08312,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.5,6.07,0.10156,8,10.0,random
CMU_138_138_25_poses_120_jpos,1.0,1.51,0.0585,8,10.0,random
