clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.5,5.468,0.08325,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.25,2.373,0.09952,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.25,3.45,0.08077,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,1.0,1.933,0.06248,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,1.0,9.19,0.07015,8,10.0,random
CMU_35_35_24_poses_120_jpos,1.0,0.613,0.09105,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,1.0,8.158,0.07317,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.125,0.23,0.08249,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.25,6.027,0.08748,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.75,0.677,0.12166,8,10.0,random
CMU_35_35_20_poses_120_jpos,0.875,0.645,0.09612,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.5,2.215,0.09128,8,10.0,random
CMU_16_16_35_poses_120_jpos,1.0,0.53,0.08083,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.5,1.627,0.07151,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.75,1.258,0.10231,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.125,0.865,0.09444,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.625,7.03,0.08984,8,10.0,random
CMU_138_138_25_poses_120_jpos,0.875,1.57,0.06862,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.5,1.21,0.10993,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.25,1.18,0.12089,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.875,5.21,0.07936,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.0,5.04,0.09613,8,10.0,random
CMU_93_93_08_poses_60_jpos,1.0,4.505,0.06711,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.875,1.465,0.07085,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,0.875,4.67,0.07043,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,1.0,2.388,0.07832,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,1.0,3.975,0.0653,8,10.0,random
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,1.0,4.27,0.06461,8,10.0,random
CMU_35_35_18_poses_120_jpos,1.0,0.858,0.08309,8,10.0,random
CMU_35_35_26_poses_120_jpos,1.0,0.787,0.08728,8,10.0,random
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.375,0.65,0.10733,8,10.0,random
CMU_108_108_18_poses_120_jpos,0.875,1.04,0.09578,8,10.0,random
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.125,4.005,0.10312,8,10.0,random
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,1.0,1.61,0.07057,8,10.0,random
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.25,3.095,0.08569,8,10.0,random
CMU_91_91_04_poses_120_jpos,0.875,5.96,0.06163,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.375,1.965,0.07975,8,10.0,random
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.0,2.69,0.08803,8,10.0,random
CMU_138_138_10_poses_120_jpos,0.125,0.357,0.1175,8,10.0,random
CMU_106_106_04_poses_60_jpos,0.25,4.255,0.09851,8,10.0,random
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.375,0.265,0.05588,8,10.0,random
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,1.0,5.795,0.08284,8,10.0,random
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,1.0,1.625,0.07397,8,10.0,random
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,1.0,3.805,0.05852,8,10.0,random
ACCAD_s007_QkWalk1_poses_120_jpos,0.75,1.37,0.10271,8,10.0,random
