clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.0,0.625,0.12456,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.125,0.343,0.16803,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.0,0.73,0.17589,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,0.0,0.278,0.10402,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,0.0,0.532,0.16892,8,10.0,random
CMU_35_35_24_poses_120_jpos,0.0,0.19,0.31553,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.0,0.552,0.16198,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.25,0.223,0.13846,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.25,0.405,0.13488,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.125,0.24,0.25342,8,10.0,random
CMU_35_35_20_poses_120_jpos,0.0,0.203,0.40369,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.0,0.408,0.12525,8,10.0,random
CMU_16_16_35_poses_120_jpos,0.0,0.247,0.2015,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.0,0.478,0.30085,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.0,0.173,0.22074,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.0,0.357,0.15771,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.0,0.198,0.16621,8,10.0,random
CMU_138_138_25_poses_120_jpos,0.125,0.52,0.15095,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.25,0.508,0.20768,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.0,0.295,0.15034,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.0,0.75,0.16914,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.0,0.638,0.19215,8,10.0,random
CMU_93_93_08_poses_60_jpos,0.0,0.618,0.14665,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.0,0.693,0.19626,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,0.0,0.583,0.14072,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,0.125,0.955,0.11801,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,0.25,0.527,0.13041,8,10.0,random
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,0.25,0.485,0.1202,8,10.0,random
CMU_35_35_18_poses_120_jpos,0.125,0.225,0.22683,8,10.0,random
CMU_35_35_26_poses_120_jpos,0.125,0.14,0.256,8,10.0,random
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.125,0.152,0.12482,8,10.0,random
CMU_108_108_18_poses_120_jpos,0.0,0.372,0.20919,8,10.0,random
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.0,0.593,0.19449,8,10.0,random
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,0.125,0.405,0.17268,8,10.0,random
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.0,0.645,0.14952,8,10.0,random
CMU_91_91_04_poses_120_jpos,0.0,0.635,0.20141,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.0,0.667,0.13242,8,10.0,random
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.125,0.573,0.11672,8,10.0,random
CMU_138_138_10_poses_120_jpos,0.0,0.265,0.22885,8,10.0,random
CMU_106_106_04_poses_60_jpos,0.125,0.395,0.22036,8,10.0,random
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.375,0.155,0.16151,8,10.0,random
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,0.0,0.535,0.19352,8,10.0,random
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,0.25,0.16,0.08194,8,10.0,random
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,0.0,0.84,0.14981,8,10.0,random
ACCAD_s007_QkWalk1_poses_120_jpos,0.0,0.212,0.23385,8,10.0,random
CMU_78_78_31_poses_120_jpos,0.125,0.33,0.13524,8,10.0,random
CMU_76_76_03_poses_120_jpos,0.0,0.198,0.22293,8,10.0,random
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,0.125,0.938,0.13281,8,10.0,random
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,0.0,0.24,0.22557,8,10.0,random
CMU_108_108_16_poses_120_jpos,0.0,0.343,0.18794,8,10.0,random
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.0,0.27,0.14162,8,10.0,random
DFaust_67_50020_50020_punching_poses_60_jpos,0.125,0.138,0.15815,8,10.0,random
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,0.375,0.633,0.10246,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,0.0,0.175,0.10721,8,10.0,random
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,0.0,0.595,0.14841,8,10.0,random
CMU_139_139_11_poses_60_jpos,0.25,0.64,0.17029,8,10.0,random
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.0,0.805,0.15605,8,10.0,random
KIT_379_push_recovery_left05_poses_100_jpos,0.125,0.435,0.18332,8,10.0,random
CMU_122_122_55_poses_120_jpos,0.375,0.748,0.11663,8,10.0,random
CMU_144_144_04_poses_120_jpos,0.0,0.68,0.16045,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,0.0,0.54,0.16142,8,10.0,random
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,0.125,0.59,0.13693,8,10.0,random
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,0.125,0.82,0.11972,8,10.0,random
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,0.0,0.39,0.09965,8,10.0,random
CMU_122_122_15_poses_120_jpos,0.125,0.893,0.16454,8,10.0,random
KIT_513_kick07_poses_100_jpos,0.0,0.69,0.11878,8,10.0,random
GRAB_s3_eyeglasses_clean_1,0.0,0.583,0.11115,8,10.0,random
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,0.0,0.185,0.2433,8,10.0,random
KIT_425_bend_left06_poses_100_jpos,0.0,0.79,0.15757,8,10.0,random
KIT_424_walking_fast08_poses_100_jpos,0.125,0.782,0.17638,8,10.0,random
GRAB_s7_stapler_staple_1,0.125,0.555,0.11697,8,10.0,random
CMU_122_122_03_poses_120_jpos,0.0,0.595,0.13787,8,10.0,random
GRAB_s3_waterbottle_pick_all,0.0,0.425,0.09503,8,10.0,random
KIT_675_walk_with_table_left04_poses_100_jpos,0.25,0.585,0.15073,8,10.0,random
KIT_3_seesaw07_poses_100_jpos,0.125,0.912,0.14521,8,10.0,random
CMU_137_137_36_poses_120_jpos,0.125,0.833,0.16128,8,10.0,random
KIT_8_RightTurn03_poses_100_jpos,0.25,0.623,0.11953,8,10.0,random
KIT_424_seesaw04_poses_100_jpos,0.25,0.895,0.14589,8,10.0,random
KIT_3_walking_medium08_poses_100_jpos,0.25,0.703,0.12757,8,10.0,random
KIT_421_push_recovery_stand_left03_poses_100_jpos,0.125,1.005,0.10724,8,10.0,random
