clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,1.0,7.2,0.06908,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.0,1.64,0.13606,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.25,4.54,0.08639,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,1.0,1.373,0.05969,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,1.0,8.107,0.06862,8,10.0,random
CMU_35_35_24_poses_120_jpos,0.5,0.625,0.13184,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.75,4.83,0.09122,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.125,0.212,0.13324,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.25,5.99,0.10127,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.625,0.547,0.16454,8,10.0,random
CMU_35_35_20_poses_120_jpos,0.75,0.44,0.11677,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.125,1.708,0.10804,8,10.0,random
CMU_16_16_35_poses_120_jpos,0.875,0.698,0.11056,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.375,1.117,0.12022,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.25,1.943,0.1273,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.25,2.1,0.09274,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.25,5.913,0.10329,8,10.0,random
CMU_138_138_25_poses_120_jpos,1.0,1.653,0.07109,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.5,1.21,0.10046,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.5,1.637,0.09234,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.625,5.885,0.09265,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.25,4.878,0.09661,8,10.0,random
CMU_93_93_08_poses_60_jpos,1.0,4.705,0.07236,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.25,1.302,0.12206,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,0.875,3.74,0.07692,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,0.875,1.415,0.06667,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,1.0,5.05,0.07226,8,10.0,random
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,0.75,2.578,0.08513,8,10.0,random
CMU_35_35_18_poses_120_jpos,0.625,0.72,0.15588,8,10.0,random
CMU_35_35_26_poses_120_jpos,0.75,0.393,0.12068,8,10.0,random
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.5,0.495,0.06797,8,10.0,random
CMU_108_108_18_poses_120_jpos,0.875,0.512,0.09329,8,10.0,random
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.125,2.583,0.1065,8,10.0,random
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,1.0,1.492,0.07559,8,10.0,random
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.0,1.85,0.10951,8,10.0,random
CMU_91_91_04_poses_120_jpos,0.625,6.7,0.09243,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.125,2.54,0.08847,8,10.0,random
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.0,2.837,0.09282,8,10.0,random
CMU_138_138_10_poses_120_jpos,0.0,0.315,0.16959,8,10.0,random
CMU_106_106_04_poses_60_jpos,0.25,2.16,0.08333,8,10.0,random
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.125,0.212,0.12462,8,10.0,random
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,0.75,5.36,0.09322,8,10.0,random
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,0.75,1.042,0.07591,8,10.0,random
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,1.0,4.085,0.05959,8,10.0,random
ACCAD_s007_QkWalk1_poses_120_jpos,0.5,0.62,0.13193,8,10.0,random
CMU_78_78_31_poses_120_jpos,0.375,2.03,0.11888,8,10.0,random
CMU_76_76_03_poses_120_jpos,0.625,1.34,0.09403,8,10.0,random
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,1.0,5.958,0.05218,8,10.0,random
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,1.0,7.925,0.07685,8,10.0,random
CMU_108_108_16_poses_120_jpos,0.5,0.85,0.11573,8,10.0,random
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.75,7.723,0.08759,8,10.0,random
DFaust_67_50020_50020_punching_poses_60_jpos,0.625,0.71,0.091,8,10.0,random
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,1.0,2.817,0.06303,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,1.0,9.495,0.069,8,10.0,random
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,0.875,7.2,0.07868,8,10.0,random
CMU_139_139_11_poses_60_jpos,1.0,1.75,0.07609,8,10.0,random
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.75,4.357,0.07536,8,10.0,random
KIT_379_push_recovery_left05_poses_100_jpos,1.0,2.45,0.04926,8,10.0,random
CMU_122_122_55_poses_120_jpos,1.0,3.903,0.06634,8,10.0,random
CMU_144_144_04_poses_120_jpos,0.75,8.03,0.07818,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,1.0,8.44,0.07361,8,10.0,random
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,0.875,3.363,0.07847,8,10.0,random
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,1.0,2.825,0.05078,8,10.0,random
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,1.0,3.665,0.06957,8,10.0,random
CMU_122_122_15_poses_120_jpos,0.625,1.288,0.08248,8,10.0,random
KIT_513_kick07_poses_100_jpos,0.75,1.167,0.06976,8,10.0,random
GRAB_s3_eyeglasses_clean_1,1.0,6.228,0.05514,8,10.0,random
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,0.0,0.873,0.19736,8,10.0,random
KIT_425_bend_left06_poses_100_jpos,1.0,1.31,0.06554,8,10.0,random
KIT_424_walking_fast08_poses_100_jpos,1.0,3.127,0.05937,8,10.0,random
GRAB_s7_stapler_staple_1,1.0,3.643,0.05944,8,10.0,random
CMU_122_122_03_poses_120_jpos,0.125,1.26,0.08879,8,10.0,random
GRAB_s3_waterbottle_pick_all,1.0,6.963,0.06226,8,10.0,random
KIT_675_walk_with_table_left04_poses_100_jpos,1.0,3.39,0.07349,8,10.0,random
KIT_3_seesaw07_poses_100_jpos,1.0,3.43,0.06331,8,10.0,random
CMU_137_137_36_poses_120_jpos,0.875,7.75,0.08214,8,10.0,random
KIT_8_RightTurn03_poses_100_jpos,1.0,2.297,0.05358,8,10.0,random
KIT_424_seesaw04_poses_100_jpos,0.625,2.19,0.06361,8,10.0,random
KIT_3_walking_medium08_poses_100_jpos,1.0,3.603,0.06312,8,10.0,random
KIT_421_push_recovery_stand_left03_poses_100_jpos,1.0,3.442,0.04546,8,10.0,random
GRAB_s6_mouse_pick_all,1.0,5.978,0.05035,8,10.0,random
KIT_8_WalkingStraightForwards09_poses_100_jpos,1.0,1.673,0.04526,8,10.0,random
CMU_106_106_13_poses_60_jpos,1.0,2.575,0.04878,8,10.0,random
GRAB_s4_apple_pick_all,1.0,3.875,0.0612,8,10.0,random
GRAB_s6_spherelarge_pick_all,1.0,5.897,0.05231,8,10.0,random
KIT_572_throw_left04_poses_100_jpos,1.0,1.83,0.037,8,10.0,random
GRAB_s5_spherelarge_pick_all,1.0,7.003,0.04665,8,10.0,random
GRAB_s8_toruslarge_inspect_1,1.0,3.643,0.05242,8,10.0,random
GRAB_s9_stapler_pass_1,1.0,3.59,0.05462,8,10.0,random
GRAB_s1_toothpaste_pick_all,1.0,8.172,0.05554,8,10.0,random
KIT_3_wave_left01_poses_100_jpos,1.0,2.692,0.04842,8,10.0,random
Eyes_Japan_Dataset_kanno_pose-19-funny-kanno_poses_120_jpos,0.875,8.433,0.06092,8,10.0,random
Eyes_Japan_Dataset_kanno_gesture_etc-50-syuriken-kanno_poses_120_jpos,1.0,8.91,0.06375,8,10.0,random
