clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.375,4.428,0.08263,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.25,1.01,0.13476,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.375,4.367,0.08722,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,0.875,1.12,0.06802,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,1.0,7.487,0.07769,8,10.0,random
CMU_35_35_24_poses_120_jpos,1.0,0.473,0.09512,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.5,5.065,0.1112,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.125,0.253,0.14016,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.375,6.338,0.09462,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.75,0.705,0.11318,8,10.0,random
CMU_35_35_20_poses_120_jpos,1.0,0.945,0.11062,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.25,1.49,0.09453,8,10.0,random
CMU_16_16_35_poses_120_jpos,0.75,0.917,0.11771,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.25,1.772,0.09407,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.0,1.097,0.14973,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.375,1.385,0.10946,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.25,4.548,0.12612,8,10.0,random
CMU_138_138_25_poses_120_jpos,0.875,1.43,0.07924,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.875,0.935,0.05237,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.875,1.355,0.06494,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.75,6.605,0.09793,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.25,2.953,0.12267,8,10.0,random
CMU_93_93_08_poses_60_jpos,0.875,3.335,0.08184,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.125,1.573,0.14008,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,0.75,3.06,0.08171,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,1.0,3.453,0.09434,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,0.625,3.272,0.08457,8,10.0,random
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,0.5,3.01,0.08512,8,10.0,random
CMU_35_35_18_poses_120_jpos,1.0,1.032,0.11266,8,10.0,random
CMU_35_35_26_poses_120_jpos,0.625,0.652,0.13942,8,10.0,random
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.625,0.408,0.08773,8,10.0,random
CMU_108_108_18_poses_120_jpos,0.75,0.393,0.09128,8,10.0,random
