clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.0,0.64,0.19821,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.25,0.235,0.13343,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.0,0.598,0.14195,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,0.125,0.302,0.10518,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,0.0,0.657,0.1509,8,10.0,random
CMU_35_35_24_poses_120_jpos,0.25,0.168,0.31794,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.0,0.497,0.17723,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.25,0.2,0.13775,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.0,0.432,0.17828,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.125,0.273,0.25307,8,10.0,random
CMU_35_35_20_poses_120_jpos,0.0,0.19,0.20468,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.125,0.312,0.14088,8,10.0,random
CMU_16_16_35_poses_120_jpos,0.25,0.255,0.27909,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.0,0.593,0.24326,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.0,0.2,0.16424,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.0,0.438,0.13735,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.0,0.312,0.17477,8,10.0,random
CMU_138_138_25_poses_120_jpos,0.0,0.562,0.18817,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.125,0.62,0.23194,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.125,0.217,0.11209,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.0,0.522,0.22149,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.0,0.735,0.16396,8,10.0,random
CMU_93_93_08_poses_60_jpos,0.125,0.64,0.11855,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.125,0.485,0.25447,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,0.0,0.458,0.17674,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,0.375,1.035,0.10798,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,0.25,0.385,0.12067,8,10.0,random
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,0.125,0.383,0.1595,8,10.0,random
CMU_35_35_18_poses_120_jpos,0.125,0.255,0.2426,8,10.0,random
CMU_35_35_26_poses_120_jpos,0.125,0.168,0.28907,8,10.0,random
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.125,0.145,0.29901,8,10.0,random
CMU_108_108_18_poses_120_jpos,0.125,0.372,0.20231,8,10.0,random
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.0,0.445,0.19229,8,10.0,random
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,0.125,0.17,0.14039,8,10.0,random
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.0,0.625,0.18017,8,10.0,random
CMU_91_91_04_poses_120_jpos,0.125,0.785,0.1438,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.0,0.693,0.16452,8,10.0,random
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.0,0.43,0.1588,8,10.0,random
CMU_138_138_10_poses_120_jpos,0.0,0.29,0.18882,8,10.0,random
CMU_106_106_04_poses_60_jpos,0.125,0.435,0.2391,8,10.0,random
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.25,0.105,0.13008,8,10.0,random
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,0.0,0.71,0.1821,8,10.0,random
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,0.125,0.195,0.16558,8,10.0,random
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,0.125,0.745,0.15194,8,10.0,random
ACCAD_s007_QkWalk1_poses_120_jpos,0.0,0.233,0.28413,8,10.0,random
CMU_78_78_31_poses_120_jpos,0.0,0.36,0.11073,8,10.0,random
CMU_76_76_03_poses_120_jpos,0.0,0.228,0.18184,8,10.0,random
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,0.25,0.853,0.14043,8,10.0,random
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,0.0,0.22,0.15874,8,10.0,random
CMU_108_108_16_poses_120_jpos,0.125,0.36,0.19407,8,10.0,random
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.0,0.3,0.11392,8,10.0,random
DFaust_67_50020_50020_punching_poses_60_jpos,0.5,0.188,0.14055,8,10.0,random
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,0.25,0.685,0.11475,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,0.0,0.135,0.14138,8,10.0,random
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,0.0,0.905,0.15194,8,10.0,random
CMU_139_139_11_poses_60_jpos,0.0,0.65,0.20696,8,10.0,random
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.0,0.443,0.17213,8,10.0,random
KIT_379_push_recovery_left05_poses_100_jpos,0.125,0.695,0.16648,8,10.0,random
CMU_122_122_55_poses_120_jpos,0.125,0.993,0.13992,8,10.0,random
CMU_144_144_04_poses_120_jpos,0.0,0.85,0.15995,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,0.0,0.31,0.21339,8,10.0,random
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,0.125,0.662,0.14002,8,10.0,random
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,0.375,0.797,0.12035,8,10.0,random
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,0.125,0.43,0.14403,8,10.0,random
CMU_122_122_15_poses_120_jpos,0.125,0.75,0.17142,8,10.0,random
KIT_513_kick07_poses_100_jpos,0.0,0.652,0.18039,8,10.0,random
GRAB_s3_eyeglasses_clean_1,0.0,0.385,0.16502,8,10.0,random
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,0.0,0.33,0.19045,8,10.0,random
KIT_425_bend_left06_poses_100_jpos,0.125,0.772,0.13872,8,10.0,random
KIT_424_walking_fast08_poses_100_jpos,0.25,0.74,0.13772,8,10.0,random
GRAB_s7_stapler_staple_1,0.0,0.703,0.14479,8,10.0,random
CMU_122_122_03_poses_120_jpos,0.25,0.835,0.1566,8,10.0,random
GRAB_s3_waterbottle_pick_all,0.0,0.59,0.12786,8,10.0,random
KIT_675_walk_with_table_left04_poses_100_jpos,0.25,0.54,0.17619,8,10.0,random
KIT_3_seesaw07_poses_100_jpos,0.0,0.715,0.17238,8,10.0,random
CMU_137_137_36_poses_120_jpos,0.0,0.988,0.20882,8,10.0,random
