clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.875,6.893,0.06119,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.375,1.67,0.08678,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.5,4.41,0.07538,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,1.0,1.67,0.05954,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,1.0,9.107,0.07084,8,10.0,random
CMU_35_35_24_poses_120_jpos,0.75,0.508,0.10681,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.625,7.41,0.07835,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.375,1.4,0.08216,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.375,6.96,0.09078,8,10.0,random
CMU_127_127_13_poses_120_jpos,1.0,0.84,0.10168,8,10.0,random
CMU_35_35_20_poses_120_jpos,1.0,0.522,0.08734,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.875,2.155,0.09337,8,10.0,random
CMU_16_16_35_poses_120_jpos,1.0,0.7,0.07864,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.25,2.37,0.09481,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,1.0,1.667,0.07615,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.25,2.007,0.0871,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.625,7.958,0.10593,8,10.0,random
CMU_138_138_25_poses_120_jpos,1.0,1.535,0.05753,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,1.0,1.785,0.06019,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.625,0.993,0.0939,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.875,9.978,0.08462,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.5,3.908,0.08142,8,10.0,random
CMU_93_93_08_poses_60_jpos,1.0,3.98,0.06465,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.5,2.1,0.08317,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,1.0,5.33,0.0627,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,1.0,2.315,0.06631,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,1.0,3.812,0.04949,8,10.0,random
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,0.875,5.235,0.07728,8,10.0,random
CMU_35_35_18_poses_120_jpos,1.0,0.51,0.08625,8,10.0,random
CMU_35_35_26_poses_120_jpos,1.0,0.522,0.08934,8,10.0,random
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.875,0.9,0.05282,8,10.0,random
CMU_108_108_18_poses_120_jpos,1.0,0.922,0.08365,8,10.0,random
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.75,7.88,0.09277,8,10.0,random
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,1.0,2.265,0.07483,8,10.0,random
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.375,5.54,0.06735,8,10.0,random
CMU_91_91_04_poses_120_jpos,0.5,5.607,0.0982,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.5,2.248,0.06765,8,10.0,random
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.25,6.66,0.08289,8,10.0,random
CMU_138_138_10_poses_120_jpos,0.75,2.083,0.07502,8,10.0,random
CMU_106_106_04_poses_60_jpos,0.375,3.255,0.07457,8,10.0,random
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.625,0.925,0.07702,8,10.0,random
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,0.875,8.645,0.08203,8,10.0,random
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,0.625,1.193,0.07501,8,10.0,random
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,1.0,4.873,0.06039,8,10.0,random
ACCAD_s007_QkWalk1_poses_120_jpos,0.875,1.288,0.09298,8,10.0,random
CMU_78_78_31_poses_120_jpos,0.125,1.72,0.09242,8,10.0,random
CMU_76_76_03_poses_120_jpos,0.5,1.325,0.08744,8,10.0,random
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,1.0,3.908,0.04119,8,10.0,random
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,1.0,7.805,0.07343,8,10.0,random
CMU_108_108_16_poses_120_jpos,0.875,1.265,0.09156,8,10.0,random
