clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.0,0.532,0.16055,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.0,0.405,0.17117,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.0,0.818,0.13594,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,0.25,0.385,0.07994,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,0.125,0.425,0.13133,8,10.0,random
CMU_35_35_24_poses_120_jpos,0.25,0.1,0.34337,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.0,0.565,0.16596,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.375,0.205,0.05335,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.125,0.388,0.25677,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.125,0.233,0.277,8,10.0,random
CMU_35_35_20_poses_120_jpos,0.0,0.19,0.33274,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.0,0.288,0.24122,8,10.0,random
CMU_16_16_35_poses_120_jpos,0.5,0.205,0.15901,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.0,0.395,0.24589,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.125,0.255,0.14334,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.0,0.312,0.16523,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.0,0.283,0.23339,8,10.0,random
CMU_138_138_25_poses_120_jpos,0.125,0.593,0.17494,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.375,0.628,0.13325,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.0,0.18,0.17783,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.0,0.62,0.19803,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.0,0.527,0.22266,8,10.0,random
CMU_93_93_08_poses_60_jpos,0.0,0.84,0.12417,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.125,0.565,0.22808,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,0.125,0.552,0.14055,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,0.375,0.573,0.09199,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,0.25,0.52,0.11338,8,10.0,random
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,0.125,0.343,0.12664,8,10.0,random
CMU_35_35_18_poses_120_jpos,0.125,0.193,0.25768,8,10.0,random
CMU_35_35_26_poses_120_jpos,0.0,0.147,0.38178,8,10.0,random
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.0,0.158,0.14972,8,10.0,random
CMU_108_108_18_poses_120_jpos,0.25,0.275,0.18648,8,10.0,random
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.0,0.47,0.17497,8,10.0,random
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,0.0,0.393,0.11587,8,10.0,random
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.0,0.517,0.12048,8,10.0,random
CMU_91_91_04_poses_120_jpos,0.0,0.555,0.23062,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.0,0.49,0.13464,8,10.0,random
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.0,0.618,0.13639,8,10.0,random
CMU_138_138_10_poses_120_jpos,0.0,0.265,0.22844,8,10.0,random
CMU_106_106_04_poses_60_jpos,0.0,0.56,0.17369,8,10.0,random
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.125,0.158,0.1699,8,10.0,random
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,0.0,0.777,0.16672,8,10.0,random
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,0.375,0.198,0.13837,8,10.0,random
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,0.0,0.927,0.1346,8,10.0,random
ACCAD_s007_QkWalk1_poses_120_jpos,0.125,0.193,0.31866,8,10.0,random
CMU_78_78_31_poses_120_jpos,0.0,0.42,0.13143,8,10.0,random
CMU_76_76_03_poses_120_jpos,0.0,0.128,0.20838,8,10.0,random
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,0.0,0.958,0.14556,8,10.0,random
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,0.0,0.235,0.15586,8,10.0,random
CMU_108_108_16_poses_120_jpos,0.0,0.395,0.23862,8,10.0,random
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.0,0.258,0.15795,8,10.0,random
DFaust_67_50020_50020_punching_poses_60_jpos,0.25,0.215,0.15066,8,10.0,random
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,0.375,0.565,0.10842,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,0.0,0.302,0.17365,8,10.0,random
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,0.0,0.695,0.14851,8,10.0,random
CMU_139_139_11_poses_60_jpos,0.125,0.642,0.1463,8,10.0,random
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.0,0.497,0.16002,8,10.0,random
KIT_379_push_recovery_left05_poses_100_jpos,0.125,0.578,0.17121,8,10.0,random
CMU_122_122_55_poses_120_jpos,0.125,0.865,0.1373,8,10.0,random
CMU_144_144_04_poses_120_jpos,0.0,0.715,0.15306,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,0.0,0.41,0.15103,8,10.0,random
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,0.125,0.662,0.15374,8,10.0,random
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,0.375,0.755,0.09843,8,10.0,random
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,0.0,0.512,0.13118,8,10.0,random
CMU_122_122_15_poses_120_jpos,0.25,0.873,0.15553,8,10.0,random
KIT_513_kick07_poses_100_jpos,0.375,0.393,0.09189,8,10.0,random
GRAB_s3_eyeglasses_clean_1,0.0,0.422,0.10548,8,10.0,random
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,0.0,0.23,0.18328,8,10.0,random
KIT_425_bend_left06_poses_100_jpos,0.25,0.667,0.11226,8,10.0,random
KIT_424_walking_fast08_poses_100_jpos,0.125,0.79,0.12897,8,10.0,random
