clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.5,4.607,0.06449,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.375,1.657,0.10073,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.125,2.865,0.09068,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,1.0,1.625,0.06379,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,1.0,9.623,0.08806,8,10.0,random
CMU_35_35_24_poses_120_jpos,0.875,0.662,0.12766,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.75,5.93,0.08599,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.25,0.312,0.09627,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.25,5.822,0.10718,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.875,0.72,0.122,8,10.0,random
CMU_35_35_20_poses_120_jpos,1.0,0.802,0.11431,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.0,1.758,0.11188,8,10.0,random
CMU_16_16_35_poses_120_jpos,1.0,0.76,0.11182,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.5,1.045,0.09797,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.5,1.35,0.1098,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.25,1.795,0.09388,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.0,5.905,0.10932,8,10.0,random
CMU_138_138_25_poses_120_jpos,1.0,0.965,0.05957,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.25,1.005,0.12586,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.25,1.062,0.11694,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.375,5.697,0.10002,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.375,4.768,0.0738,8,10.0,random
CMU_93_93_08_poses_60_jpos,0.875,3.143,0.06934,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.25,2.303,0.07313,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,0.625,3.18,0.07335,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,1.0,2.65,0.07545,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,0.625,3.01,0.0909,8,10.0,random
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,0.5,1.74,0.10357,8,10.0,random
CMU_35_35_18_poses_120_jpos,0.75,0.855,0.12227,8,10.0,random
CMU_35_35_26_poses_120_jpos,0.5,0.398,0.17893,8,10.0,random
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.625,0.725,0.07584,8,10.0,random
CMU_108_108_18_poses_120_jpos,0.75,0.675,0.10881,8,10.0,random
