clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start,effort_sat_mean,effort_sat_peak,effort_sat_at_end
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.25,3.255,0.07543,8,10.0,random,0.00054,0.01724,0.01724
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.25,5.605,0.09108,8,10.0,random,0.00055,0.02586,0.00862
CMU_138_138_25_poses_120_jpos,1.0,1.305,0.05772,8,10.0,random,0.00073,0.01724,0.01293
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,1.0,1.13,0.05319,8,10.0,random,0.00105,0.02155,0.01724
CMU_88_88_10_poses_60_jpos,0.5,1.312,0.11082,8,10.0,random,0.00032,0.01293,0.0
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,1.0,8.68,0.07843,8,10.0,random,0.00149,0.03879,0.02155
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.375,2.578,0.08241,8,10.0,random,0.00366,0.06034,0.01724
CMU_93_93_08_poses_60_jpos,1.0,4.037,0.06497,8,10.0,random,0.00023,0.02155,0.0
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.5,1.353,0.08939,8,10.0,random,0.00186,0.03017,0.02155
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,0.875,5.325,0.06744,8,10.0,random,0.00154,0.05172,0.0431
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,0.75,1.097,0.06637,8,10.0,random,0.00122,0.03017,0.03017
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,1.0,5.123,0.05568,8,10.0,random,0.00076,0.03017,0.00431
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,1.0,2.877,0.06148,8,10.0,random,0.00145,0.03017,0.00862
CMU_35_35_18_poses_120_jpos,0.75,0.487,0.10797,8,10.0,random,0.00746,0.03448,0.02586
CMU_35_35_26_poses_120_jpos,0.75,0.54,0.11598,8,10.0,random,0.00924,0.03017,0.01293
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.75,0.868,0.06486,8,10.0,random,0.00052,0.02586,0.02586
CMU_108_108_18_poses_120_jpos,0.875,0.828,0.08459,8,10.0,random,0.01021,0.03879,0.02155
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.375,6.46,0.09118,8,10.0,random,0.00238,0.05172,0.01724
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,1.0,1.225,0.06898,8,10.0,random,0.0004,0.00431,0.00431
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.125,2.455,0.08903,8,10.0,random,0.00156,0.03448,0.00431
CMU_91_91_04_poses_120_jpos,0.625,5.913,0.09393,8,10.0,random,0.00121,0.0431,0.01724
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.0,3.893,0.0838,8,10.0,random,0.0009,0.03879,0.02155
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.75,7.053,0.07823,8,10.0,random,0.00018,0.01724,0.00431
CMU_138_138_10_poses_120_jpos,0.625,1.165,0.07522,8,10.0,random,0.00461,0.05603,0.04741
CMU_106_106_04_poses_60_jpos,0.25,3.955,0.06761,8,10.0,random,0.00086,0.03879,0.02155
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.5,0.628,0.07946,8,10.0,random,0.00045,0.01293,0.01293
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,0.75,7.21,0.08019,8,10.0,random,0.00097,0.03879,0.02586
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,0.875,1.39,0.08876,8,10.0,random,0.00079,0.02586,0.02155
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,1.0,3.938,0.05982,8,10.0,random,0.0009,0.03017,0.02155
ACCAD_s007_QkWalk1_poses_120_jpos,0.75,1.315,0.11312,8,10.0,random,0.00386,0.0431,0.02155
CMU_78_78_31_poses_120_jpos,0.0,1.927,0.11998,8,10.0,random,0.00205,0.0431,0.02586
CMU_76_76_03_poses_120_jpos,0.25,1.475,0.09437,8,10.0,random,0.00072,0.02155,0.01724
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,1.0,3.538,0.03911,8,10.0,random,8e-05,0.00862,0.00862
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,0.875,8.438,0.07861,8,10.0,random,0.00048,0.03448,0.01293
CMU_108_108_16_poses_120_jpos,0.75,1.03,0.11088,8,10.0,random,0.00582,0.03017,0.00862
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.5,6.888,0.08504,8,10.0,random,0.0005,0.05172,0.02586
DFaust_67_50020_50020_punching_poses_60_jpos,0.5,1.205,0.06693,8,10.0,random,0.00039,0.02586,0.02586
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,1.0,2.485,0.05022,8,10.0,random,0.00051,0.03448,0.03017
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,0.875,5.375,0.06207,8,10.0,random,8e-05,0.01724,0.00862
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,1.0,8.89,0.06324,8,10.0,random,0.00046,0.02586,0.00862
CMU_139_139_11_poses_60_jpos,1.0,1.44,0.05957,8,10.0,random,0.00035,0.01724,0.01293
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.375,3.525,0.08386,8,10.0,random,0.00137,0.02155,0.00431
KIT_379_push_recovery_left05_poses_100_jpos,1.0,4.15,0.05072,8,10.0,random,0.00263,0.03017,0.00862
CMU_122_122_55_poses_120_jpos,1.0,2.14,0.05545,8,10.0,random,0.00018,0.01293,0.00862
CMU_144_144_04_poses_120_jpos,1.0,4.125,0.04542,8,10.0,random,0.00065,0.02586,0.02155
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,1.0,8.98,0.06304,8,10.0,random,0.00047,0.03017,0.00862
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,1.0,3.468,0.05267,8,10.0,random,0.00036,0.03017,0.02155
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,1.0,1.53,0.04673,8,10.0,random,0.00016,0.01724,0.01724
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,1.0,2.868,0.06125,8,10.0,random,0.00129,0.02155,0.00862
CMU_122_122_15_poses_120_jpos,0.75,2.888,0.09715,8,10.0,random,0.00073,0.03017,0.01724
KIT_513_kick07_poses_100_jpos,0.625,1.518,0.06303,8,10.0,random,0.00031,0.01724,0.01724
GRAB_s3_eyeglasses_clean_1,1.0,5.522,0.04359,8,10.0,random,0.00031,0.0431,0.03879
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,0.5,1.762,0.1077,8,10.0,random,0.00367,0.04741,0.02586
KIT_425_bend_left06_poses_100_jpos,1.0,2.183,0.05007,8,10.0,random,0.0009,0.02155,0.0
KIT_424_walking_fast08_poses_100_jpos,1.0,2.933,0.04885,8,10.0,random,0.00078,0.03017,0.02155
GRAB_s7_stapler_staple_1,1.0,3.683,0.04745,8,10.0,random,0.00015,0.00862,0.00431
CMU_122_122_03_poses_120_jpos,0.625,2.025,0.1182,8,10.0,random,0.00144,0.03017,0.01293
GRAB_s3_waterbottle_pick_all,1.0,8.295,0.05012,8,10.0,random,0.00087,0.03448,0.01293
KIT_675_walk_with_table_left04_poses_100_jpos,1.0,3.493,0.06646,8,10.0,random,0.00078,0.02586,0.00862
KIT_3_seesaw07_poses_100_jpos,1.0,2.123,0.04409,8,10.0,random,5e-05,0.00431,0.0
CMU_137_137_36_poses_120_jpos,0.625,8.248,0.08381,8,10.0,random,0.00103,0.05603,0.00862
KIT_8_RightTurn03_poses_100_jpos,1.0,2.357,0.04668,8,10.0,random,0.0006,0.02586,0.01724
KIT_424_seesaw04_poses_100_jpos,0.875,2.81,0.0547,8,10.0,random,0.00052,0.02586,0.01293
KIT_3_walking_medium08_poses_100_jpos,1.0,2.402,0.04802,8,10.0,random,0.00075,0.01724,0.01724
KIT_421_push_recovery_stand_left03_poses_100_jpos,1.0,5.245,0.04571,8,10.0,random,0.00017,0.01724,0.01724
GRAB_s6_mouse_pick_all,1.0,8.672,0.04158,8,10.0,random,0.00014,0.03017,0.03017
KIT_8_WalkingStraightForwards09_poses_100_jpos,1.0,3.38,0.04791,8,10.0,random,0.00037,0.03017,0.00862
CMU_106_106_13_poses_60_jpos,0.875,1.683,0.03923,8,10.0,random,0.00071,0.02155,0.01293
GRAB_s4_apple_pick_all,1.0,7.828,0.06137,8,10.0,random,0.00193,0.03017,0.01293
GRAB_s6_spherelarge_pick_all,1.0,8.617,0.04165,8,10.0,random,0.0001,0.03017,0.03017
KIT_572_throw_left04_poses_100_jpos,1.0,2.185,0.0386,8,10.0,random,0.00054,0.02586,0.01293
GRAB_s5_spherelarge_pick_all,1.0,8.57,0.03854,8,10.0,random,0.00016,0.03017,0.02155
GRAB_s8_toruslarge_inspect_1,1.0,3.748,0.03987,8,10.0,random,0.00014,0.02155,0.01724
GRAB_s9_stapler_pass_1,0.875,2.825,0.05516,8,10.0,random,0.00051,0.03448,0.02155
GRAB_s1_toothpaste_pick_all,1.0,6.978,0.04488,8,10.0,random,0.0001,0.02155,0.01724
KIT_3_wave_left01_poses_100_jpos,1.0,2.545,0.04227,8,10.0,random,2e-05,0.00431,0.00431
Eyes_Japan_Dataset_kanno_pose-19-funny-kanno_poses_120_jpos,1.0,10.0,0.05458,8,10.0,random,0.0002,0.02155,0.01293
Eyes_Japan_Dataset_kanno_gesture_etc-50-syuriken-kanno_poses_120_jpos,1.0,8.935,0.04962,8,10.0,random,7e-05,0.00862,0.00431
KIT_950_Wipe_Back_Small_Circle_01_poses_100_jpos,0.875,5.522,0.13159,8,10.0,random,0.00277,0.04741,0.04741
KIT_1487_stirring_in_the_bowl07_poses_100_jpos,1.0,4.298,0.04021,8,10.0,random,0.001,0.02586,0.00431
KIT_1717_displace_from_left_to_right_14_poses_100_jpos,1.0,2.125,0.03837,8,10.0,random,0.00051,0.02586,0.02586
KIT_969_Trial_30_poses_100_jpos,1.0,8.242,0.03595,8,10.0,random,0.0001,0.02586,0.02155
KIT_572_wipe_circular_left07_poses_100_jpos,1.0,3.123,0.03223,8,10.0,random,0.00033,0.02155,0.01293
KIT_1229_hand_through_hair_right_arm_02_poses_100_jpos,1.0,1.857,0.03717,8,10.0,random,0.00078,0.04741,0.04741
KIT_291_shake_hand05_poses_100_jpos,1.0,1.498,0.03173,8,10.0,random,0.00096,0.02586,0.02155
