clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.375,5.575,0.07535,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.25,1.835,0.10205,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.5,6.67,0.08543,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,1.0,2.0,0.06024,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,1.0,8.877,0.06679,8,10.0,random
CMU_35_35_24_poses_120_jpos,1.0,0.787,0.08283,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.875,8.748,0.07812,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.125,0.475,0.14895,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.625,7.415,0.09196,8,10.0,random
CMU_127_127_13_poses_120_jpos,1.0,0.868,0.09432,8,10.0,random
CMU_35_35_20_poses_120_jpos,1.0,0.517,0.08668,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.5,2.455,0.08109,8,10.0,random
CMU_16_16_35_poses_120_jpos,0.875,0.948,0.10094,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.125,1.857,0.09699,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.625,1.748,0.09643,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.25,3.265,0.07515,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.5,7.253,0.09452,8,10.0,random
CMU_138_138_25_poses_120_jpos,1.0,1.768,0.06688,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.875,1.25,0.05961,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.375,1.423,0.11404,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,1.0,9.263,0.08119,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.25,5.192,0.07756,8,10.0,random
CMU_93_93_08_poses_60_jpos,1.0,4.593,0.06352,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.5,1.177,0.08554,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,0.875,3.388,0.05562,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,0.875,1.945,0.06747,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,1.0,3.705,0.05606,8,10.0,random
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,1.0,3.527,0.06691,8,10.0,random
CMU_35_35_18_poses_120_jpos,1.0,0.65,0.07637,8,10.0,random
CMU_35_35_26_poses_120_jpos,1.0,0.557,0.07512,8,10.0,random
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.625,0.693,0.0577,8,10.0,random
CMU_108_108_18_poses_120_jpos,1.0,1.028,0.0792,8,10.0,random
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.625,5.73,0.08706,8,10.0,random
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,1.0,1.643,0.07607,8,10.0,random
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.25,4.71,0.06738,8,10.0,random
CMU_91_91_04_poses_120_jpos,0.875,5.665,0.06681,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.25,3.522,0.08079,8,10.0,random
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.0,5.013,0.08316,8,10.0,random
CMU_138_138_10_poses_120_jpos,0.5,0.705,0.07659,8,10.0,random
CMU_106_106_04_poses_60_jpos,0.125,2.698,0.10446,8,10.0,random
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.25,0.482,0.10246,8,10.0,random
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,1.0,7.958,0.07152,8,10.0,random
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,1.0,1.58,0.07117,8,10.0,random
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,1.0,3.81,0.06578,8,10.0,random
ACCAD_s007_QkWalk1_poses_120_jpos,1.0,1.415,0.08021,8,10.0,random
CMU_78_78_31_poses_120_jpos,0.125,1.173,0.09939,8,10.0,random
CMU_76_76_03_poses_120_jpos,0.5,2.728,0.0806,8,10.0,random
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,1.0,4.798,0.05286,8,10.0,random
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,0.75,7.73,0.07227,8,10.0,random
CMU_108_108_16_poses_120_jpos,0.625,0.92,0.07622,8,10.0,random
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.875,9.777,0.07069,8,10.0,random
DFaust_67_50020_50020_punching_poses_60_jpos,0.625,0.83,0.04414,8,10.0,random
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,1.0,2.8,0.05069,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,1.0,8.685,0.07356,8,10.0,random
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,1.0,9.8,0.06311,8,10.0,random
CMU_139_139_11_poses_60_jpos,1.0,2.112,0.06109,8,10.0,random
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.75,2.76,0.06867,8,10.0,random
KIT_379_push_recovery_left05_poses_100_jpos,1.0,3.917,0.05244,8,10.0,random
