clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.375,5.09,0.06945,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.375,0.935,0.09971,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.375,6.647,0.07282,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,1.0,1.877,0.06307,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,1.0,8.115,0.07156,8,10.0,random
CMU_35_35_24_poses_120_jpos,0.75,0.652,0.09371,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.875,6.6,0.07643,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.125,0.25,0.10229,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.625,9.5,0.08047,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.875,0.74,0.11463,8,10.0,random
CMU_35_35_20_poses_120_jpos,0.875,0.745,0.11262,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.375,1.995,0.10607,8,10.0,random
CMU_16_16_35_poses_120_jpos,1.0,0.672,0.09297,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.25,1.535,0.15953,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.75,1.538,0.1063,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.5,2.68,0.07614,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.375,5.038,0.09109,8,10.0,random
CMU_138_138_25_poses_120_jpos,0.875,2.01,0.07725,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.5,1.145,0.12341,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.375,1.01,0.11065,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.625,7.045,0.09197,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.25,3.63,0.07974,8,10.0,random
CMU_93_93_08_poses_60_jpos,1.0,4.633,0.07219,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.25,1.485,0.08648,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,1.0,4.925,0.06209,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,0.875,1.478,0.06693,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,1.0,3.018,0.06202,8,10.0,random
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,1.0,4.97,0.07269,8,10.0,random
CMU_35_35_18_poses_120_jpos,1.0,1.083,0.09315,8,10.0,random
CMU_35_35_26_poses_120_jpos,0.875,0.652,0.11797,8,10.0,random
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.75,0.578,0.05289,8,10.0,random
CMU_108_108_18_poses_120_jpos,0.75,0.945,0.11819,8,10.0,random
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.0,4.295,0.1169,8,10.0,random
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,1.0,1.758,0.08185,8,10.0,random
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.0,3.06,0.11351,8,10.0,random
CMU_91_91_04_poses_120_jpos,1.0,5.715,0.073,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.0,3.13,0.09305,8,10.0,random
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.0,1.883,0.0735,8,10.0,random
CMU_138_138_10_poses_120_jpos,0.0,0.405,0.1817,8,10.0,random
CMU_106_106_04_poses_60_jpos,0.375,4.285,0.08982,8,10.0,random
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.25,0.195,0.11642,8,10.0,random
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,1.0,5.157,0.07635,8,10.0,random
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,0.5,1.383,0.0812,8,10.0,random
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,1.0,3.96,0.06594,8,10.0,random
ACCAD_s007_QkWalk1_poses_120_jpos,0.625,1.165,0.11492,8,10.0,random
CMU_78_78_31_poses_120_jpos,0.5,1.427,0.10883,8,10.0,random
CMU_76_76_03_poses_120_jpos,0.0,1.252,0.11365,8,10.0,random
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,1.0,4.965,0.05593,8,10.0,random
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,0.875,7.128,0.06864,8,10.0,random
CMU_108_108_16_poses_120_jpos,0.375,0.802,0.1184,8,10.0,random
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.625,7.4,0.08033,8,10.0,random
DFaust_67_50020_50020_punching_poses_60_jpos,0.875,1.66,0.09553,8,10.0,random
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,1.0,3.01,0.05724,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,1.0,6.918,0.05861,8,10.0,random
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,0.5,6.798,0.07478,8,10.0,random
CMU_139_139_11_poses_60_jpos,1.0,2.863,0.06778,8,10.0,random
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.875,3.545,0.06113,8,10.0,random
KIT_379_push_recovery_left05_poses_100_jpos,0.875,2.5,0.06234,8,10.0,random
CMU_122_122_55_poses_120_jpos,1.0,2.808,0.06502,8,10.0,random
CMU_144_144_04_poses_120_jpos,1.0,8.875,0.0746,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,1.0,6.897,0.05765,8,10.0,random
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,1.0,3.01,0.06909,8,10.0,random
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,1.0,2.167,0.0512,8,10.0,random
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,0.625,3.982,0.07787,8,10.0,random
CMU_122_122_15_poses_120_jpos,0.375,1.535,0.09563,8,10.0,random
KIT_513_kick07_poses_100_jpos,0.5,0.68,0.0584,8,10.0,random
GRAB_s3_eyeglasses_clean_1,1.0,6.928,0.05179,8,10.0,random
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,0.5,1.403,0.11313,8,10.0,random
KIT_425_bend_left06_poses_100_jpos,1.0,1.63,0.06315,8,10.0,random
KIT_424_walking_fast08_poses_100_jpos,1.0,2.578,0.05367,8,10.0,random
GRAB_s7_stapler_staple_1,0.875,4.973,0.0511,8,10.0,random
CMU_122_122_03_poses_120_jpos,0.125,1.14,0.08588,8,10.0,random
GRAB_s3_waterbottle_pick_all,0.875,5.798,0.06377,8,10.0,random
KIT_675_walk_with_table_left04_poses_100_jpos,1.0,3.083,0.07716,8,10.0,random
KIT_3_seesaw07_poses_100_jpos,1.0,2.938,0.05699,8,10.0,random
CMU_137_137_36_poses_120_jpos,0.625,8.645,0.08139,8,10.0,random
KIT_8_RightTurn03_poses_100_jpos,1.0,2.335,0.04979,8,10.0,random
KIT_424_seesaw04_poses_100_jpos,0.75,3.75,0.06989,8,10.0,random
KIT_3_walking_medium08_poses_100_jpos,1.0,3.083,0.05622,8,10.0,random
KIT_421_push_recovery_stand_left03_poses_100_jpos,1.0,3.768,0.0464,8,10.0,random
GRAB_s6_mouse_pick_all,1.0,6.995,0.04554,8,10.0,random
KIT_8_WalkingStraightForwards09_poses_100_jpos,1.0,2.39,0.04949,8,10.0,random
CMU_106_106_13_poses_60_jpos,0.875,2.803,0.05146,8,10.0,random
GRAB_s4_apple_pick_all,1.0,6.668,0.0657,8,10.0,random
GRAB_s6_spherelarge_pick_all,1.0,8.26,0.04391,8,10.0,random
KIT_572_throw_left04_poses_100_jpos,1.0,2.01,0.04628,8,10.0,random
GRAB_s5_spherelarge_pick_all,1.0,7.595,0.04625,8,10.0,random
GRAB_s8_toruslarge_inspect_1,1.0,3.385,0.04747,8,10.0,random
GRAB_s9_stapler_pass_1,1.0,2.43,0.05405,8,10.0,random
GRAB_s1_toothpaste_pick_all,1.0,6.697,0.04945,8,10.0,random
KIT_3_wave_left01_poses_100_jpos,1.0,2.093,0.04699,8,10.0,random
Eyes_Japan_Dataset_kanno_pose-19-funny-kanno_poses_120_jpos,1.0,9.35,0.0473,8,10.0,random
Eyes_Japan_Dataset_kanno_gesture_etc-50-syuriken-kanno_poses_120_jpos,1.0,8.787,0.04379,8,10.0,random
KIT_950_Wipe_Back_Small_Circle_01_poses_100_jpos,0.0,0.44,0.11514,8,10.0,random
KIT_1487_stirring_in_the_bowl07_poses_100_jpos,1.0,4.867,0.04388,8,10.0,random
