clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.25,1.992,0.08475,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.25,0.693,0.10225,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.125,1.78,0.10101,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,0.75,1.498,0.07932,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,0.25,3.3,0.1163,8,10.0,random
CMU_35_35_24_poses_120_jpos,0.25,0.568,0.16894,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.125,1.79,0.10482,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.125,0.173,0.09631,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.125,1.963,0.1161,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.375,0.48,0.15972,8,10.0,random
CMU_35_35_20_poses_120_jpos,0.5,0.56,0.14717,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.0,1.69,0.11414,8,10.0,random
CMU_16_16_35_poses_120_jpos,0.5,0.527,0.13049,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.125,1.312,0.14176,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.25,0.828,0.11075,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.125,1.748,0.12519,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.0,2.473,0.1272,8,10.0,random
CMU_138_138_25_poses_120_jpos,0.75,1.538,0.08959,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.625,1.008,0.092,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.375,1.117,0.08998,8,10.0,random
