clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start,effort_sat_mean,effort_sat_peak,effort_sat_at_end
CMU_35_35_18_poses_120_jpos,0.375,0.705,0.16342,8,10.0,random,0.0102,0.03448,0.00862
CMU_35_35_26_poses_120_jpos,0.5,0.255,0.14194,8,10.0,random,0.00752,0.02155,0.00862
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.5,0.4,0.07404,8,10.0,random,0.00174,0.02586,0.02155
CMU_108_108_18_poses_120_jpos,0.875,0.685,0.11234,8,10.0,random,0.00882,0.0431,0.02155
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.375,5.053,0.09942,8,10.0,random,0.00062,0.03448,0.00862
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,1.0,2.328,0.09539,8,10.0,random,0.0004,0.02586,0.02155
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.375,2.295,0.06586,8,10.0,random,0.00051,0.01724,0.00431
CMU_91_91_04_poses_120_jpos,0.375,4.062,0.08291,8,10.0,random,0.0004,0.03017,0.01293
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.0,3.312,0.08711,8,10.0,random,0.00012,0.00862,0.00431
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.0,3.525,0.09192,8,10.0,random,0.00047,0.03448,0.02586
CMU_138_138_10_poses_120_jpos,0.25,0.84,0.09997,8,10.0,random,0.00152,0.01724,0.00431
CMU_106_106_04_poses_60_jpos,0.25,1.46,0.10272,8,10.0,random,0.00397,0.02586,0.0
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.375,0.787,0.10248,8,10.0,random,0.00122,0.02586,0.01293
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,0.125,4.62,0.1155,8,10.0,random,0.00167,0.03017,0.00862
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,1.0,1.488,0.08999,8,10.0,random,0.00044,0.01293,0.00431
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,1.0,4.765,0.06041,8,10.0,random,0.00024,0.02155,0.01724
ACCAD_s007_QkWalk1_poses_120_jpos,0.375,1.062,0.15778,8,10.0,random,0.00348,0.03448,0.00862
CMU_78_78_31_poses_120_jpos,0.25,1.445,0.12128,8,10.0,random,0.0036,0.0431,0.03017
CMU_76_76_03_poses_120_jpos,0.0,2.09,0.13672,8,10.0,random,0.00084,0.03448,0.00862
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,1.0,3.495,0.0452,8,10.0,random,0.0003,0.02586,0.02586
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,0.5,7.293,0.09,8,10.0,random,0.00062,0.03017,0.01293
CMU_108_108_16_poses_120_jpos,0.5,0.578,0.11749,8,10.0,random,0.00628,0.02155,0.00431
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.25,4.708,0.11278,8,10.0,random,0.00105,0.03448,0.02155
DFaust_67_50020_50020_punching_poses_60_jpos,0.625,1.025,0.07307,8,10.0,random,0.00084,0.01724,0.00431
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,1.0,1.453,0.0438,8,10.0,random,0.00018,0.01724,0.01293
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,0.75,6.065,0.07314,8,10.0,random,0.00019,0.02155,0.01293
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,0.875,8.71,0.07029,8,10.0,random,0.00037,0.0431,0.01293
CMU_139_139_11_poses_60_jpos,0.75,2.768,0.0983,8,10.0,random,0.00226,0.03879,0.01724
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.625,1.88,0.08077,8,10.0,random,0.00203,0.02586,0.00431
KIT_379_push_recovery_left05_poses_100_jpos,0.875,3.605,0.06559,8,10.0,random,0.00033,0.03017,0.02155
CMU_122_122_55_poses_120_jpos,1.0,3.96,0.05565,8,10.0,random,0.00051,0.03017,0.01724
CMU_144_144_04_poses_120_jpos,0.5,5.058,0.07971,8,10.0,random,0.00087,0.02586,0.00862
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,0.75,7.043,0.06691,8,10.0,random,0.00018,0.02155,0.00862
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,0.875,3.527,0.06545,8,10.0,random,0.00056,0.02155,0.01293
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,1.0,1.955,0.04343,8,10.0,random,0.0,0.0,0.0
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,1.0,2.23,0.06508,8,10.0,random,0.00077,0.02586,0.01724
CMU_122_122_15_poses_120_jpos,0.75,1.84,0.06495,8,10.0,random,0.00016,0.00431,0.0
KIT_513_kick07_poses_100_jpos,0.5,1.528,0.08444,8,10.0,random,3e-05,0.00431,0.0
GRAB_s3_eyeglasses_clean_1,1.0,5.505,0.05297,8,10.0,random,0.00029,0.02155,0.01724
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,0.375,1.133,0.1088,8,10.0,random,0.00283,0.03448,0.03448
KIT_425_bend_left06_poses_100_jpos,1.0,2.27,0.07052,8,10.0,random,0.00086,0.03017,0.00431
KIT_424_walking_fast08_poses_100_jpos,1.0,2.785,0.04666,8,10.0,random,0.00044,0.02155,0.02155
GRAB_s7_stapler_staple_1,1.0,4.928,0.04805,8,10.0,random,2e-05,0.00431,0.0
CMU_122_122_03_poses_120_jpos,0.25,1.603,0.07792,8,10.0,random,0.00012,0.00862,0.00431
GRAB_s3_waterbottle_pick_all,1.0,9.49,0.06579,8,10.0,random,0.00017,0.01293,0.00431
KIT_675_walk_with_table_left04_poses_100_jpos,0.75,4.487,0.08099,8,10.0,random,0.00124,0.03017,0.01293
KIT_3_seesaw07_poses_100_jpos,0.875,3.498,0.06692,8,10.0,random,0.00045,0.01724,0.00862
CMU_137_137_36_poses_120_jpos,0.625,6.6,0.09286,8,10.0,random,0.0019,0.0431,0.00862
KIT_8_RightTurn03_poses_100_jpos,1.0,1.532,0.03866,8,10.0,random,0.00026,0.00862,0.0
KIT_424_seesaw04_poses_100_jpos,1.0,5.168,0.06029,8,10.0,random,0.00011,0.01293,0.0
KIT_3_walking_medium08_poses_100_jpos,1.0,2.958,0.05346,8,10.0,random,0.00067,0.03017,0.02155
KIT_421_push_recovery_stand_left03_poses_100_jpos,1.0,4.23,0.04561,8,10.0,random,0.00016,0.01724,0.00431
GRAB_s6_mouse_pick_all,1.0,7.282,0.05071,8,10.0,random,0.00011,0.01724,0.00862
KIT_8_WalkingStraightForwards09_poses_100_jpos,1.0,3.167,0.04691,8,10.0,random,0.00036,0.02155,0.01293
CMU_106_106_13_poses_60_jpos,0.875,2.595,0.05205,8,10.0,random,0.00047,0.01724,0.00862
GRAB_s4_apple_pick_all,1.0,6.808,0.06399,8,10.0,random,0.00024,0.01293,0.00431
GRAB_s6_spherelarge_pick_all,1.0,7.022,0.04921,8,10.0,random,9e-05,0.02155,0.01724
KIT_572_throw_left04_poses_100_jpos,1.0,2.15,0.04535,8,10.0,random,0.0012,0.02586,0.01293
GRAB_s5_spherelarge_pick_all,1.0,7.9,0.04843,8,10.0,random,6e-05,0.01293,0.01293
GRAB_s8_toruslarge_inspect_1,1.0,2.603,0.04321,8,10.0,random,0.00055,0.01724,0.01724
GRAB_s9_stapler_pass_1,1.0,3.96,0.06565,8,10.0,random,0.00022,0.02586,0.02155
GRAB_s1_toothpaste_pick_all,1.0,8.53,0.05674,8,10.0,random,1e-05,0.00431,0.0
KIT_3_wave_left01_poses_100_jpos,1.0,1.732,0.03958,8,10.0,random,0.00063,0.01724,0.00862
Eyes_Japan_Dataset_kanno_pose-19-funny-kanno_poses_120_jpos,0.875,9.873,0.0553,8,10.0,random,0.00019,0.03448,0.00431
Eyes_Japan_Dataset_kanno_gesture_etc-50-syuriken-kanno_poses_120_jpos,1.0,5.755,0.05459,8,10.0,random,0.00016,0.03017,0.03017
KIT_950_Wipe_Back_Small_Circle_01_poses_100_jpos,0.875,4.538,0.11724,8,10.0,random,0.00396,0.0431,0.01724
KIT_1487_stirring_in_the_bowl07_poses_100_jpos,1.0,4.39,0.04344,8,10.0,random,3e-05,0.00431,0.00431
KIT_1717_displace_from_left_to_right_14_poses_100_jpos,1.0,1.875,0.03375,8,10.0,random,0.0,0.0,0.0
KIT_969_Trial_30_poses_100_jpos,1.0,7.442,0.05652,8,10.0,random,4e-05,0.00862,0.0
KIT_572_wipe_circular_left07_poses_100_jpos,1.0,3.215,0.03466,8,10.0,random,0.00011,0.01724,0.01724
KIT_1229_hand_through_hair_right_arm_02_poses_100_jpos,0.875,1.772,0.05207,8,10.0,random,0.0,0.0,0.0
KIT_291_shake_hand05_poses_100_jpos,1.0,2.51,0.03959,8,10.0,random,9e-05,0.00431,0.00431
