clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start,effort_sat_mean,effort_sat_peak,effort_sat_at_end
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.75,8.135,0.07632,8,10.0,random,0.00107,0.03879,0.02155
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.25,2.285,0.07156,8,10.0,random,0.00306,0.06034,0.01724
CMU_93_93_08_poses_60_jpos,0.875,5.433,0.0696,8,10.0,random,0.00049,0.03017,0.01293
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.5,2.058,0.10046,8,10.0,random,0.0008,0.03017,0.01724
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,1.0,4.915,0.06259,8,10.0,random,0.00097,0.03879,0.01293
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,1.0,2.828,0.0726,8,10.0,random,0.00071,0.03017,0.03017
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,1.0,4.175,0.04928,8,10.0,random,0.00207,0.03879,0.02155
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,1.0,3.163,0.06277,8,10.0,random,0.00131,0.02586,0.00431
CMU_35_35_18_poses_120_jpos,0.875,0.758,0.11337,8,10.0,random,0.00583,0.05172,0.0431
CMU_35_35_26_poses_120_jpos,1.0,0.655,0.1121,8,10.0,random,0.0128,0.03448,0.03448
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.625,0.92,0.07396,8,10.0,random,0.00058,0.01293,0.00862
CMU_108_108_18_poses_120_jpos,0.875,0.878,0.09697,8,10.0,random,0.00597,0.03879,0.01724
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.75,4.27,0.07661,8,10.0,random,0.00083,0.03017,0.01724
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,1.0,1.613,0.07503,8,10.0,random,0.00101,0.01724,0.01293
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.0,3.303,0.06474,8,10.0,random,0.0005,0.01724,0.00862
CMU_91_91_04_poses_120_jpos,0.75,5.79,0.06939,8,10.0,random,0.00078,0.03448,0.01724
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.375,3.7,0.07211,8,10.0,random,0.00062,0.03448,0.01724
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.125,4.225,0.08018,8,10.0,random,0.00022,0.02586,0.01724
CMU_138_138_10_poses_120_jpos,0.5,0.958,0.08026,8,10.0,random,0.00141,0.02586,0.01293
CMU_106_106_04_poses_60_jpos,0.125,4.032,0.0735,8,10.0,random,0.00191,0.0431,0.02155
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.0,0.705,0.14503,8,10.0,random,0.00036,0.01293,0.01293
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,0.875,7.072,0.08161,8,10.0,random,0.00073,0.03448,0.01724
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,0.5,1.373,0.0963,8,10.0,random,0.00177,0.02586,0.00431
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,1.0,4.147,0.05903,8,10.0,random,8e-05,0.01293,0.00431
ACCAD_s007_QkWalk1_poses_120_jpos,0.625,0.675,0.11369,8,10.0,random,0.00757,0.04741,0.03017
CMU_78_78_31_poses_120_jpos,0.125,1.06,0.10121,8,10.0,random,0.00328,0.03017,0.00431
CMU_76_76_03_poses_120_jpos,0.25,1.85,0.09216,8,10.0,random,0.00026,0.01724,0.00431
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,1.0,6.49,0.04841,8,10.0,random,0.0001,0.01724,0.01293
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,0.875,9.335,0.08685,8,10.0,random,0.0007,0.03448,0.00862
CMU_108_108_16_poses_120_jpos,0.875,1.647,0.09494,8,10.0,random,0.00326,0.02586,0.00431
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.75,9.235,0.08167,8,10.0,random,0.00104,0.06466,0.02155
DFaust_67_50020_50020_punching_poses_60_jpos,0.5,0.647,0.06315,8,10.0,random,0.00011,0.00431,0.00431
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,1.0,2.752,0.05456,8,10.0,random,0.00022,0.01293,0.00431
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,0.875,5.742,0.07462,8,10.0,random,0.00044,0.02586,0.01293
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,0.875,7.975,0.06911,8,10.0,random,0.00047,0.03879,0.02155
CMU_139_139_11_poses_60_jpos,1.0,1.975,0.07209,8,10.0,random,0.00062,0.01293,0.00862
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.875,4.003,0.07332,8,10.0,random,0.00068,0.0431,0.03448
KIT_379_push_recovery_left05_poses_100_jpos,1.0,2.067,0.04641,8,10.0,random,0.00035,0.02155,0.01293
CMU_122_122_55_poses_120_jpos,1.0,2.62,0.05813,8,10.0,random,0.00052,0.01724,0.00431
CMU_144_144_04_poses_120_jpos,0.875,7.938,0.07005,8,10.0,random,0.00034,0.03448,0.00862
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,1.0,7.345,0.05633,8,10.0,random,0.00063,0.03448,0.01293
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,1.0,3.195,0.05634,8,10.0,random,0.0005,0.02586,0.01724
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,1.0,2.283,0.05178,8,10.0,random,0.0,0.0,0.0
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,0.75,4.083,0.08016,8,10.0,random,0.0025,0.03879,0.00431
CMU_122_122_15_poses_120_jpos,1.0,2.97,0.06447,8,10.0,random,0.0008,0.03017,0.00431
KIT_513_kick07_poses_100_jpos,0.75,1.258,0.06075,8,10.0,random,0.00046,0.00862,0.00862
GRAB_s3_eyeglasses_clean_1,1.0,6.873,0.04544,8,10.0,random,0.00012,0.02155,0.01724
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,0.125,1.833,0.16199,8,10.0,random,0.00236,0.05172,0.02155
KIT_425_bend_left06_poses_100_jpos,1.0,2.36,0.06848,8,10.0,random,0.00049,0.01724,0.01293
KIT_424_walking_fast08_poses_100_jpos,1.0,2.685,0.05116,8,10.0,random,0.00025,0.00862,0.00431
GRAB_s7_stapler_staple_1,1.0,6.248,0.05214,8,10.0,random,3e-05,0.00862,0.00431
CMU_122_122_03_poses_120_jpos,0.5,2.48,0.08246,8,10.0,random,2e-05,0.00431,0.0
GRAB_s3_waterbottle_pick_all,1.0,5.81,0.05298,8,10.0,random,0.00024,0.05172,0.0431
KIT_675_walk_with_table_left04_poses_100_jpos,1.0,3.3,0.06622,8,10.0,random,0.00036,0.02155,0.00862
KIT_3_seesaw07_poses_100_jpos,1.0,3.638,0.06064,8,10.0,random,0.00021,0.01724,0.00431
CMU_137_137_36_poses_120_jpos,0.875,7.103,0.07381,8,10.0,random,0.00067,0.03017,0.0
KIT_8_RightTurn03_poses_100_jpos,1.0,3.12,0.06112,8,10.0,random,0.00043,0.03448,0.03017
KIT_424_seesaw04_poses_100_jpos,0.875,4.73,0.06131,8,10.0,random,0.00032,0.02586,0.01724
KIT_3_walking_medium08_poses_100_jpos,1.0,2.158,0.04934,8,10.0,random,0.00021,0.01724,0.01724
KIT_421_push_recovery_stand_left03_poses_100_jpos,1.0,6.242,0.04996,8,10.0,random,0.00019,0.01293,0.00431
GRAB_s6_mouse_pick_all,1.0,7.718,0.04027,8,10.0,random,0.00016,0.02155,0.00862
KIT_8_WalkingStraightForwards09_poses_100_jpos,1.0,2.96,0.05329,8,10.0,random,0.00029,0.01724,0.01293
CMU_106_106_13_poses_60_jpos,0.875,3.002,0.0588,8,10.0,random,0.00084,0.02155,0.00862
GRAB_s4_apple_pick_all,1.0,6.418,0.05731,8,10.0,random,0.00089,0.02586,0.01293
GRAB_s6_spherelarge_pick_all,1.0,6.433,0.04687,8,10.0,random,9e-05,0.02155,0.02155
KIT_572_throw_left04_poses_100_jpos,0.875,1.92,0.04382,8,10.0,random,0.00089,0.03448,0.02155
GRAB_s5_spherelarge_pick_all,1.0,7.325,0.04232,8,10.0,random,0.00032,0.04741,0.0431
GRAB_s8_toruslarge_inspect_1,1.0,4.312,0.04194,8,10.0,random,0.00013,0.02586,0.02155
GRAB_s9_stapler_pass_1,1.0,4.25,0.05262,8,10.0,random,0.00021,0.02155,0.01293
GRAB_s1_toothpaste_pick_all,1.0,8.38,0.04759,8,10.0,random,0.00016,0.02586,0.01724
KIT_3_wave_left01_poses_100_jpos,1.0,2.667,0.04707,8,10.0,random,0.00029,0.01724,0.00862
Eyes_Japan_Dataset_kanno_pose-19-funny-kanno_poses_120_jpos,1.0,6.628,0.05376,8,10.0,random,0.00041,0.0431,0.03879
Eyes_Japan_Dataset_kanno_gesture_etc-50-syuriken-kanno_poses_120_jpos,1.0,7.86,0.0475,8,10.0,random,0.00019,0.02586,0.02155
KIT_950_Wipe_Back_Small_Circle_01_poses_100_jpos,0.625,3.66,0.11861,8,10.0,random,0.00106,0.03879,0.03448
KIT_1487_stirring_in_the_bowl07_poses_100_jpos,1.0,5.163,0.03828,8,10.0,random,0.00058,0.02586,0.01293
KIT_1717_displace_from_left_to_right_14_poses_100_jpos,1.0,2.908,0.0316,8,10.0,random,2e-05,0.00431,0.0
KIT_969_Trial_30_poses_100_jpos,1.0,5.09,0.03879,8,10.0,random,0.00052,0.05603,0.05603
KIT_572_wipe_circular_left07_poses_100_jpos,1.0,2.755,0.02979,8,10.0,random,0.00019,0.01724,0.01724
KIT_1229_hand_through_hair_right_arm_02_poses_100_jpos,1.0,2.11,0.03753,8,10.0,random,0.00035,0.02586,0.02586
KIT_291_shake_hand05_poses_100_jpos,1.0,1.723,0.02881,8,10.0,random,0.00036,0.01293,0.00862
