clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.25,6.492,0.07405,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.25,1.8,0.12466,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.375,7.33,0.08149,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,1.0,2.755,0.06829,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,1.0,8.675,0.06958,8,10.0,random
CMU_35_35_24_poses_120_jpos,0.625,0.682,0.13082,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.375,3.7,0.08944,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.125,0.81,0.09708,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.5,6.923,0.11024,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.875,0.585,0.12079,8,10.0,random
CMU_35_35_20_poses_120_jpos,1.0,0.695,0.09997,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.625,2.635,0.08985,8,10.0,random
CMU_16_16_35_poses_120_jpos,1.0,0.743,0.09437,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.5,1.903,0.06796,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.25,1.28,0.11526,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.0,2.007,0.1097,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.0,4.345,0.11836,8,10.0,random
CMU_138_138_25_poses_120_jpos,1.0,1.532,0.07047,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.875,1.24,0.06197,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.625,1.218,0.08545,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.875,8.713,0.08071,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.625,5.255,0.0809,8,10.0,random
CMU_93_93_08_poses_60_jpos,1.0,4.692,0.06508,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.125,1.772,0.10169,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,1.0,4.31,0.06664,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,1.0,2.79,0.08149,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,0.875,4.84,0.06539,8,10.0,random
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,0.875,4.64,0.08143,8,10.0,random
CMU_35_35_18_poses_120_jpos,1.0,0.682,0.0987,8,10.0,random
CMU_35_35_26_poses_120_jpos,1.0,0.73,0.10175,8,10.0,random
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.625,0.688,0.07251,8,10.0,random
CMU_108_108_18_poses_120_jpos,0.5,0.777,0.12621,8,10.0,random
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.25,4.003,0.10298,8,10.0,random
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,1.0,1.838,0.07174,8,10.0,random
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.0,4.237,0.12004,8,10.0,random
CMU_91_91_04_poses_120_jpos,0.75,4.885,0.07391,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.25,4.593,0.07219,8,10.0,random
