clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.375,7.0,0.06218,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.125,1.308,0.09954,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.625,5.84,0.06337,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,0.875,1.215,0.05683,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,1.0,8.408,0.06541,8,10.0,random
CMU_35_35_24_poses_120_jpos,1.0,0.398,0.07665,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,1.0,6.513,0.06184,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.0,0.833,0.09017,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.125,2.29,0.07987,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.875,0.628,0.10536,8,10.0,random
CMU_35_35_20_poses_120_jpos,1.0,0.59,0.0842,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.5,2.835,0.08839,8,10.0,random
CMU_16_16_35_poses_120_jpos,1.0,0.44,0.07331,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.625,1.292,0.06203,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.625,1.992,0.09462,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.125,2.17,0.08206,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.375,5.258,0.10923,8,10.0,random
CMU_138_138_25_poses_120_jpos,1.0,1.455,0.05191,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.75,1.443,0.06502,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.625,1.59,0.07995,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,1.0,8.925,0.08438,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.375,4.845,0.07639,8,10.0,random
CMU_93_93_08_poses_60_jpos,1.0,4.99,0.06136,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.25,1.818,0.06697,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,1.0,4.435,0.05344,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,1.0,2.15,0.06516,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,1.0,4.652,0.05543,8,10.0,random
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,1.0,3.43,0.05504,8,10.0,random
CMU_35_35_18_poses_120_jpos,1.0,0.875,0.07847,8,10.0,random
CMU_35_35_26_poses_120_jpos,1.0,0.485,0.07831,8,10.0,random
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.5,0.772,0.09214,8,10.0,random
CMU_108_108_18_poses_120_jpos,1.0,1.123,0.08303,8,10.0,random
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.75,5.152,0.08717,8,10.0,random
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,1.0,2.363,0.08036,8,10.0,random
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.5,3.402,0.09046,8,10.0,random
CMU_91_91_04_poses_120_jpos,1.0,8.28,0.06836,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.625,4.98,0.0608,8,10.0,random
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.0,3.78,0.07277,8,10.0,random
CMU_138_138_10_poses_120_jpos,0.75,0.907,0.05957,8,10.0,random
CMU_106_106_04_poses_60_jpos,0.5,4.298,0.07563,8,10.0,random
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.25,0.72,0.07861,8,10.0,random
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,1.0,7.34,0.07117,8,10.0,random
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,1.0,1.677,0.07345,8,10.0,random
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,1.0,5.378,0.0631,8,10.0,random
ACCAD_s007_QkWalk1_poses_120_jpos,1.0,1.445,0.08216,8,10.0,random
CMU_78_78_31_poses_120_jpos,0.125,1.79,0.10691,8,10.0,random
CMU_76_76_03_poses_120_jpos,0.625,2.728,0.07917,8,10.0,random
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,1.0,4.178,0.04566,8,10.0,random
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,0.625,7.532,0.08055,8,10.0,random
CMU_108_108_16_poses_120_jpos,0.5,0.782,0.10249,8,10.0,random
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.875,9.367,0.07096,8,10.0,random
DFaust_67_50020_50020_punching_poses_60_jpos,0.875,1.232,0.05334,8,10.0,random
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,1.0,2.12,0.044,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,0.75,8.98,0.059,8,10.0,random
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,1.0,7.455,0.05803,8,10.0,random
CMU_139_139_11_poses_60_jpos,1.0,2.3,0.06039,8,10.0,random
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.875,3.98,0.06292,8,10.0,random
KIT_379_push_recovery_left05_poses_100_jpos,1.0,2.002,0.03838,8,10.0,random
CMU_122_122_55_poses_120_jpos,1.0,2.435,0.05773,8,10.0,random
CMU_144_144_04_poses_120_jpos,1.0,9.312,0.06128,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,1.0,8.888,0.05485,8,10.0,random
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,1.0,3.73,0.05403,8,10.0,random
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,1.0,1.848,0.05077,8,10.0,random
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,0.875,3.698,0.08406,8,10.0,random
CMU_122_122_15_poses_120_jpos,1.0,2.95,0.06729,8,10.0,random
KIT_513_kick07_poses_100_jpos,0.375,0.755,0.05687,8,10.0,random
GRAB_s3_eyeglasses_clean_1,1.0,3.738,0.04396,8,10.0,random
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,0.0,0.613,0.1762,8,10.0,random
KIT_425_bend_left06_poses_100_jpos,1.0,1.978,0.04652,8,10.0,random
KIT_424_walking_fast08_poses_100_jpos,1.0,3.26,0.04631,8,10.0,random
GRAB_s7_stapler_staple_1,1.0,2.812,0.04907,8,10.0,random
CMU_122_122_03_poses_120_jpos,0.625,1.62,0.09147,8,10.0,random
GRAB_s3_waterbottle_pick_all,1.0,8.648,0.05472,8,10.0,random
KIT_675_walk_with_table_left04_poses_100_jpos,1.0,3.855,0.07649,8,10.0,random
KIT_3_seesaw07_poses_100_jpos,1.0,3.175,0.04939,8,10.0,random
CMU_137_137_36_poses_120_jpos,1.0,8.912,0.07656,8,10.0,random
KIT_8_RightTurn03_poses_100_jpos,1.0,2.695,0.04587,8,10.0,random
KIT_424_seesaw04_poses_100_jpos,1.0,3.167,0.04528,8,10.0,random
KIT_3_walking_medium08_poses_100_jpos,1.0,3.188,0.04612,8,10.0,random
KIT_421_push_recovery_stand_left03_poses_100_jpos,1.0,2.828,0.04182,8,10.0,random
GRAB_s6_mouse_pick_all,1.0,6.94,0.03834,8,10.0,random
KIT_8_WalkingStraightForwards09_poses_100_jpos,1.0,3.235,0.04855,8,10.0,random
CMU_106_106_13_poses_60_jpos,1.0,3.718,0.04875,8,10.0,random
GRAB_s4_apple_pick_all,1.0,7.058,0.05166,8,10.0,random
GRAB_s6_spherelarge_pick_all,1.0,6.128,0.04159,8,10.0,random
KIT_572_throw_left04_poses_100_jpos,1.0,1.7,0.03187,8,10.0,random
GRAB_s5_spherelarge_pick_all,1.0,6.688,0.03934,8,10.0,random
GRAB_s8_toruslarge_inspect_1,1.0,4.197,0.04048,8,10.0,random
GRAB_s9_stapler_pass_1,1.0,3.725,0.04797,8,10.0,random
GRAB_s1_toothpaste_pick_all,1.0,10.0,0.04536,8,10.0,random
KIT_3_wave_left01_poses_100_jpos,1.0,2.698,0.03689,8,10.0,random
Eyes_Japan_Dataset_kanno_pose-19-funny-kanno_poses_120_jpos,1.0,9.527,0.04653,8,10.0,random
Eyes_Japan_Dataset_kanno_gesture_etc-50-syuriken-kanno_poses_120_jpos,1.0,9.195,0.03619,8,10.0,random
KIT_950_Wipe_Back_Small_Circle_01_poses_100_jpos,0.875,4.397,0.12452,8,10.0,random
KIT_1487_stirring_in_the_bowl07_poses_100_jpos,1.0,3.958,0.03362,8,10.0,random
KIT_1717_displace_from_left_to_right_14_poses_100_jpos,1.0,2.103,0.02853,8,10.0,random
KIT_969_Trial_30_poses_100_jpos,1.0,6.67,0.03572,8,10.0,random
KIT_572_wipe_circular_left07_poses_100_jpos,1.0,2.607,0.0266,8,10.0,random
KIT_1229_hand_through_hair_right_arm_02_poses_100_jpos,1.0,2.17,0.02988,8,10.0,random
KIT_291_shake_hand05_poses_100_jpos,1.0,2.873,0.03701,8,10.0,random
