clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.875,7.64,0.05335,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.125,1.883,0.10917,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.5,6.765,0.0689,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,1.0,2.57,0.06542,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,1.0,8.34,0.06984,8,10.0,random
CMU_35_35_24_poses_120_jpos,1.0,0.797,0.0953,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,1.0,8.485,0.07799,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.25,0.585,0.08676,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.375,7.078,0.10017,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.875,0.628,0.10815,8,10.0,random
CMU_35_35_20_poses_120_jpos,1.0,0.838,0.09376,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.75,2.935,0.08787,8,10.0,random
CMU_16_16_35_poses_120_jpos,1.0,0.655,0.08993,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.0,1.823,0.1724,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.875,2.718,0.10302,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.375,2.44,0.07885,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.75,9.455,0.09832,8,10.0,random
CMU_138_138_25_poses_120_jpos,1.0,1.31,0.061,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.625,1.005,0.10926,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.375,1.347,0.10751,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,1.0,8.562,0.08147,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.5,4.208,0.06626,8,10.0,random
CMU_93_93_08_poses_60_jpos,1.0,6.708,0.06931,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.375,0.912,0.0944,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,1.0,4.277,0.05912,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,1.0,1.988,0.06873,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,1.0,2.978,0.05409,8,10.0,random
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,1.0,4.322,0.06937,8,10.0,random
CMU_35_35_18_poses_120_jpos,1.0,0.59,0.08348,8,10.0,random
