clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.0,0.51,0.15574,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.0,0.278,0.15809,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.0,0.715,0.15355,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,0.125,0.378,0.18964,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,0.0,0.578,0.1312,8,10.0,random
CMU_35_35_24_poses_120_jpos,0.0,0.143,0.40749,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.0,0.578,0.20072,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.0,0.295,0.10993,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.0,0.26,0.2496,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.0,0.278,0.27732,8,10.0,random
CMU_35_35_20_poses_120_jpos,0.125,0.145,0.30373,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.0,0.235,0.12993,8,10.0,random
CMU_16_16_35_poses_120_jpos,0.375,0.182,0.16573,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.0,0.545,0.27559,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.0,0.225,0.12875,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.125,0.39,0.13783,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.0,0.335,0.16383,8,10.0,random
CMU_138_138_25_poses_120_jpos,0.5,0.46,0.13652,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.25,0.512,0.22534,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.0,0.198,0.13861,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.0,0.505,0.17118,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.0,0.672,0.23095,8,10.0,random
CMU_93_93_08_poses_60_jpos,0.0,0.938,0.1637,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.125,0.6,0.21507,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,0.0,0.545,0.1363,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,0.5,0.618,0.10305,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,0.125,0.595,0.13143,8,10.0,random
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,0.25,0.487,0.15288,8,10.0,random
CMU_35_35_18_poses_120_jpos,0.125,0.253,0.23224,8,10.0,random
CMU_35_35_26_poses_120_jpos,0.0,0.182,0.39085,8,10.0,random
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.0,0.155,0.16746,8,10.0,random
CMU_108_108_18_poses_120_jpos,0.125,0.367,0.21587,8,10.0,random
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.0,0.613,0.21456,8,10.0,random
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,0.125,0.278,0.11017,8,10.0,random
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.125,0.47,0.12163,8,10.0,random
CMU_91_91_04_poses_120_jpos,0.0,0.73,0.19373,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.0,0.647,0.14993,8,10.0,random
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.0,0.672,0.14405,8,10.0,random
CMU_138_138_10_poses_120_jpos,0.0,0.223,0.22041,8,10.0,random
CMU_106_106_04_poses_60_jpos,0.125,0.613,0.15419,8,10.0,random
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.125,0.21,0.18421,8,10.0,random
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,0.0,0.63,0.15499,8,10.0,random
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,0.125,0.143,0.13013,8,10.0,random
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,0.0,1.022,0.14913,8,10.0,random
