clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.625,4.638,0.06771,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.125,1.167,0.09319,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.5,5.277,0.07378,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,1.0,1.985,0.06694,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,1.0,6.782,0.06674,8,10.0,random
CMU_35_35_24_poses_120_jpos,0.75,0.25,0.10965,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.625,5.29,0.09075,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.125,0.265,0.14272,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.125,3.41,0.09071,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.875,0.508,0.11407,8,10.0,random
CMU_35_35_20_poses_120_jpos,0.5,0.36,0.12422,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.25,2.667,0.11844,8,10.0,random
CMU_16_16_35_poses_120_jpos,0.875,0.512,0.1028,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.375,1.8,0.10585,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.125,0.97,0.14742,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.125,1.732,0.09382,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.0,1.63,0.12202,8,10.0,random
CMU_138_138_25_poses_120_jpos,1.0,1.2,0.06457,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.375,1.272,0.10997,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.625,1.038,0.09453,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.5,3.955,0.08951,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.375,3.685,0.07675,8,10.0,random
CMU_93_93_08_poses_60_jpos,0.875,4.242,0.06985,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.25,1.468,0.09287,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,0.875,3.605,0.0736,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,1.0,2.675,0.07702,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,0.75,2.272,0.07732,8,10.0,random
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,0.5,5.272,0.08935,8,10.0,random
CMU_35_35_18_poses_120_jpos,0.75,0.555,0.11971,8,10.0,random
CMU_35_35_26_poses_120_jpos,0.625,0.555,0.13872,8,10.0,random
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.5,0.415,0.0754,8,10.0,random
CMU_108_108_18_poses_120_jpos,0.875,0.66,0.0908,8,10.0,random
