clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.5,7.055,0.06138,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.375,2.297,0.08818,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.25,6.52,0.0699,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,1.0,2.147,0.05896,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,1.0,8.387,0.06056,8,10.0,random
CMU_35_35_24_poses_120_jpos,0.5,0.48,0.12345,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.875,5.848,0.05868,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.125,0.36,0.12774,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.25,5.645,0.09539,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.875,0.775,0.10832,8,10.0,random
CMU_35_35_20_poses_120_jpos,0.5,0.508,0.14625,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.625,2.263,0.09551,8,10.0,random
CMU_16_16_35_poses_120_jpos,1.0,0.615,0.0864,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.125,1.752,0.08857,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,1.0,1.848,0.08494,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.125,3.107,0.08854,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.375,6.703,0.08483,8,10.0,random
CMU_138_138_25_poses_120_jpos,1.0,1.417,0.05801,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.75,1.585,0.08197,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.5,1.7,0.08102,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.75,7.06,0.08312,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.5,7.24,0.07528,8,10.0,random
CMU_93_93_08_poses_60_jpos,1.0,3.08,0.05879,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.5,1.583,0.07156,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,1.0,3.478,0.05407,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,1.0,2.413,0.06827,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,1.0,4.21,0.0571,8,10.0,random
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,1.0,4.152,0.06621,8,10.0,random
CMU_35_35_18_poses_120_jpos,1.0,0.62,0.07973,8,10.0,random
CMU_35_35_26_poses_120_jpos,0.5,0.367,0.14919,8,10.0,random
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.75,0.628,0.06332,8,10.0,random
CMU_108_108_18_poses_120_jpos,0.625,0.6,0.10547,8,10.0,random
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.875,6.873,0.07903,8,10.0,random
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,1.0,1.19,0.06311,8,10.0,random
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.0,3.538,0.06348,8,10.0,random
CMU_91_91_04_poses_120_jpos,0.875,5.987,0.05957,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.375,1.933,0.0633,8,10.0,random
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.0,3.165,0.07996,8,10.0,random
CMU_138_138_10_poses_120_jpos,0.25,0.527,0.11971,8,10.0,random
CMU_106_106_04_poses_60_jpos,0.375,2.345,0.06866,8,10.0,random
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.25,0.325,0.10996,8,10.0,random
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,1.0,9.412,0.06998,8,10.0,random
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,1.0,1.61,0.0764,8,10.0,random
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,1.0,5.553,0.06166,8,10.0,random
ACCAD_s007_QkWalk1_poses_120_jpos,0.875,0.828,0.08225,8,10.0,random
CMU_78_78_31_poses_120_jpos,0.25,1.978,0.11758,8,10.0,random
CMU_76_76_03_poses_120_jpos,0.375,2.007,0.08016,8,10.0,random
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,1.0,2.623,0.03764,8,10.0,random
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,0.5,7.06,0.07904,8,10.0,random
CMU_108_108_16_poses_120_jpos,0.5,0.968,0.08667,8,10.0,random
SFU_0015_0015_BasicKendo001_poses_120_jpos,1.0,9.662,0.07489,8,10.0,random
DFaust_67_50020_50020_punching_poses_60_jpos,1.0,2.02,0.05486,8,10.0,random
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,1.0,2.185,0.04241,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,1.0,8.885,0.05751,8,10.0,random
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,1.0,7.098,0.05678,8,10.0,random
CMU_139_139_11_poses_60_jpos,1.0,2.69,0.06425,8,10.0,random
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.875,3.027,0.04934,8,10.0,random
KIT_379_push_recovery_left05_poses_100_jpos,1.0,3.165,0.04371,8,10.0,random
CMU_122_122_55_poses_120_jpos,1.0,3.17,0.05949,8,10.0,random
CMU_144_144_04_poses_120_jpos,1.0,8.838,0.05536,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,1.0,7.125,0.04697,8,10.0,random
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,1.0,2.585,0.04875,8,10.0,random
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,1.0,2.115,0.04167,8,10.0,random
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,1.0,4.93,0.06138,8,10.0,random
CMU_122_122_15_poses_120_jpos,0.875,1.21,0.04311,8,10.0,random
KIT_513_kick07_poses_100_jpos,0.875,1.417,0.04474,8,10.0,random
GRAB_s3_eyeglasses_clean_1,1.0,4.737,0.03598,8,10.0,random
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,0.0,0.777,0.20541,8,10.0,random
KIT_425_bend_left06_poses_100_jpos,1.0,3.002,0.0447,8,10.0,random
KIT_424_walking_fast08_poses_100_jpos,1.0,3.212,0.04128,8,10.0,random
GRAB_s7_stapler_staple_1,1.0,3.725,0.0435,8,10.0,random
CMU_122_122_03_poses_120_jpos,0.25,1.575,0.07311,8,10.0,random
GRAB_s3_waterbottle_pick_all,1.0,7.43,0.04821,8,10.0,random
KIT_675_walk_with_table_left04_poses_100_jpos,1.0,2.973,0.05781,8,10.0,random
KIT_3_seesaw07_poses_100_jpos,1.0,3.59,0.05373,8,10.0,random
CMU_137_137_36_poses_120_jpos,1.0,9.48,0.07208,8,10.0,random
KIT_8_RightTurn03_poses_100_jpos,1.0,2.38,0.03573,8,10.0,random
KIT_424_seesaw04_poses_100_jpos,1.0,4.515,0.05506,8,10.0,random
KIT_3_walking_medium08_poses_100_jpos,1.0,2.825,0.04485,8,10.0,random
KIT_421_push_recovery_stand_left03_poses_100_jpos,1.0,4.39,0.04061,8,10.0,random
GRAB_s6_mouse_pick_all,1.0,4.31,0.03751,8,10.0,random
KIT_8_WalkingStraightForwards09_poses_100_jpos,1.0,2.252,0.03626,8,10.0,random
CMU_106_106_13_poses_60_jpos,1.0,4.107,0.04635,8,10.0,random
GRAB_s4_apple_pick_all,1.0,4.895,0.04402,8,10.0,random
GRAB_s6_spherelarge_pick_all,1.0,6.093,0.04074,8,10.0,random
KIT_572_throw_left04_poses_100_jpos,1.0,2.195,0.03433,8,10.0,random
GRAB_s5_spherelarge_pick_all,1.0,9.05,0.03489,8,10.0,random
GRAB_s8_toruslarge_inspect_1,1.0,3.085,0.03644,8,10.0,random
GRAB_s9_stapler_pass_1,1.0,2.97,0.0454,8,10.0,random
GRAB_s1_toothpaste_pick_all,1.0,9.06,0.04433,8,10.0,random
KIT_3_wave_left01_poses_100_jpos,1.0,1.992,0.03763,8,10.0,random
Eyes_Japan_Dataset_kanno_pose-19-funny-kanno_poses_120_jpos,1.0,6.875,0.03791,8,10.0,random
Eyes_Japan_Dataset_kanno_gesture_etc-50-syuriken-kanno_poses_120_jpos,1.0,8.777,0.03366,8,10.0,random
KIT_950_Wipe_Back_Small_Circle_01_poses_100_jpos,0.625,4.503,0.14896,8,10.0,random
KIT_1487_stirring_in_the_bowl07_poses_100_jpos,1.0,3.7,0.03095,8,10.0,random
KIT_1717_displace_from_left_to_right_14_poses_100_jpos,1.0,3.11,0.03041,8,10.0,random
KIT_969_Trial_30_poses_100_jpos,1.0,5.525,0.02888,8,10.0,random
KIT_572_wipe_circular_left07_poses_100_jpos,1.0,2.542,0.02691,8,10.0,random
KIT_1229_hand_through_hair_right_arm_02_poses_100_jpos,1.0,1.933,0.02633,8,10.0,random
KIT_291_shake_hand05_poses_100_jpos,1.0,2.435,0.03222,8,10.0,random
