clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.375,5.61,0.06573,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.5,1.258,0.08926,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.875,7.697,0.071,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,1.0,2.335,0.06742,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,1.0,9.83,0.07295,8,10.0,random
CMU_35_35_24_poses_120_jpos,1.0,0.613,0.07815,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,1.0,5.173,0.05976,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.25,0.695,0.09789,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.875,9.207,0.08442,8,10.0,random
CMU_127_127_13_poses_120_jpos,1.0,0.53,0.08091,8,10.0,random
CMU_35_35_20_poses_120_jpos,1.0,0.677,0.07769,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.875,1.778,0.09613,8,10.0,random
CMU_16_16_35_poses_120_jpos,1.0,0.893,0.08739,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.0,2.435,0.07675,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.75,2.26,0.0947,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.125,3.058,0.08425,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.25,5.623,0.10006,8,10.0,random
CMU_138_138_25_poses_120_jpos,1.0,1.185,0.05913,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,1.0,1.515,0.05373,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.0,0.76,0.10284,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.875,7.6,0.08013,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.625,5.28,0.06851,8,10.0,random
CMU_93_93_08_poses_60_jpos,1.0,5.275,0.0648,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.125,1.492,0.10654,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,0.875,5.107,0.05888,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,1.0,2.425,0.07226,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,1.0,2.877,0.05037,8,10.0,random
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,1.0,2.888,0.05596,8,10.0,random
CMU_35_35_18_poses_120_jpos,1.0,0.738,0.07198,8,10.0,random
CMU_35_35_26_poses_120_jpos,1.0,0.623,0.0813,8,10.0,random
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.5,0.512,0.11821,8,10.0,random
CMU_108_108_18_poses_120_jpos,0.875,0.943,0.08514,8,10.0,random
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.625,7.065,0.09071,8,10.0,random
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,1.0,1.578,0.07965,8,10.0,random
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.5,2.768,0.07148,8,10.0,random
CMU_91_91_04_poses_120_jpos,1.0,6.175,0.06143,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.125,4.503,0.07475,8,10.0,random
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.0,4.128,0.08685,8,10.0,random
