clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.25,4.14,0.07004,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.375,1.038,0.10796,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.125,3.36,0.09879,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,0.75,1.07,0.06219,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,1.0,9.14,0.07802,8,10.0,random
CMU_35_35_24_poses_120_jpos,0.875,0.535,0.10163,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.625,6.49,0.0915,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.125,0.333,0.08845,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.0,2.23,0.10709,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.875,0.647,0.11322,8,10.0,random
CMU_35_35_20_poses_120_jpos,0.875,0.642,0.09829,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.375,1.49,0.09734,8,10.0,random
CMU_16_16_35_poses_120_jpos,0.75,0.805,0.13894,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.125,2.03,0.09112,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.5,0.93,0.11744,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.0,1.385,0.12058,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.125,5.465,0.11896,8,10.0,random
CMU_138_138_25_poses_120_jpos,1.0,0.708,0.05544,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.25,0.75,0.13595,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.375,1.298,0.10841,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.5,4.277,0.09889,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.375,3.58,0.09605,8,10.0,random
CMU_93_93_08_poses_60_jpos,1.0,3.715,0.07022,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.25,1.735,0.11969,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,0.5,2.998,0.08802,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,1.0,2.6,0.07978,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,0.875,2.525,0.06619,8,10.0,random
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,0.5,3.603,0.08744,8,10.0,random
CMU_35_35_18_poses_120_jpos,0.625,0.758,0.12847,8,10.0,random
CMU_35_35_26_poses_120_jpos,0.875,0.562,0.11319,8,10.0,random
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.875,0.883,0.09214,8,10.0,random
CMU_108_108_18_poses_120_jpos,0.5,0.715,0.13219,8,10.0,random
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.5,2.565,0.10374,8,10.0,random
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,1.0,1.458,0.09456,8,10.0,random
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.5,1.823,0.15163,8,10.0,random
CMU_91_91_04_poses_120_jpos,0.25,5.478,0.09412,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.375,2.438,0.08795,8,10.0,random
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.0,3.0,0.08803,8,10.0,random
CMU_138_138_10_poses_120_jpos,0.25,0.338,0.13124,8,10.0,random
CMU_106_106_04_poses_60_jpos,0.25,1.525,0.11059,8,10.0,random
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.125,0.205,0.07085,8,10.0,random
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,0.25,5.803,0.10684,8,10.0,random
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,0.375,0.403,0.08259,8,10.0,random
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,0.875,2.28,0.06447,8,10.0,random
ACCAD_s007_QkWalk1_poses_120_jpos,1.0,1.203,0.0801,8,10.0,random
CMU_78_78_31_poses_120_jpos,0.25,0.76,0.08452,8,10.0,random
CMU_76_76_03_poses_120_jpos,0.125,1.598,0.09747,8,10.0,random
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,1.0,6.095,0.05502,8,10.0,random
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,0.125,2.02,0.0936,8,10.0,random
CMU_108_108_16_poses_120_jpos,0.875,0.795,0.11514,8,10.0,random
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.0,3.005,0.10288,8,10.0,random
DFaust_67_50020_50020_punching_poses_60_jpos,0.375,0.255,0.06099,8,10.0,random
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,1.0,2.027,0.05445,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,0.625,5.005,0.09944,8,10.0,random
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,0.875,7.37,0.08136,8,10.0,random
CMU_139_139_11_poses_60_jpos,0.75,3.415,0.07058,8,10.0,random
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,0.875,2.85,0.06892,8,10.0,random
KIT_379_push_recovery_left05_poses_100_jpos,0.625,2.333,0.06842,8,10.0,random
CMU_122_122_55_poses_120_jpos,1.0,2.63,0.05672,8,10.0,random
CMU_144_144_04_poses_120_jpos,0.875,6.21,0.06371,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,0.625,6.48,0.07677,8,10.0,random
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,0.75,3.272,0.07922,8,10.0,random
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,1.0,1.812,0.04283,8,10.0,random
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,0.5,2.94,0.0828,8,10.0,random
CMU_122_122_15_poses_120_jpos,0.625,1.312,0.06311,8,10.0,random
KIT_513_kick07_poses_100_jpos,0.375,1.312,0.06878,8,10.0,random
GRAB_s3_eyeglasses_clean_1,1.0,6.98,0.05098,8,10.0,random
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,0.75,2.195,0.11418,8,10.0,random
KIT_425_bend_left06_poses_100_jpos,1.0,2.445,0.06608,8,10.0,random
KIT_424_walking_fast08_poses_100_jpos,1.0,1.627,0.04323,8,10.0,random
GRAB_s7_stapler_staple_1,1.0,3.345,0.063,8,10.0,random
CMU_122_122_03_poses_120_jpos,0.375,1.245,0.08156,8,10.0,random
GRAB_s3_waterbottle_pick_all,1.0,5.678,0.06561,8,10.0,random
KIT_675_walk_with_table_left04_poses_100_jpos,1.0,3.578,0.07557,8,10.0,random
KIT_3_seesaw07_poses_100_jpos,0.875,4.1,0.07072,8,10.0,random
CMU_137_137_36_poses_120_jpos,0.5,4.875,0.07562,8,10.0,random
KIT_8_RightTurn03_poses_100_jpos,1.0,3.522,0.05982,8,10.0,random
