clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.125,5.013,0.06786,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.375,1.083,0.10691,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.125,4.438,0.09147,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,0.625,1.645,0.08633,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,0.875,7.31,0.08345,8,10.0,random
CMU_35_35_24_poses_120_jpos,0.5,0.75,0.14097,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.75,7.777,0.08426,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.125,0.408,0.11005,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.0,4.56,0.10807,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.875,0.642,0.11452,8,10.0,random
CMU_35_35_20_poses_120_jpos,0.875,0.845,0.12155,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.5,1.222,0.08565,8,10.0,random
CMU_16_16_35_poses_120_jpos,0.875,0.88,0.1106,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.25,1.315,0.13517,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.5,1.788,0.11761,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.125,2.2,0.11793,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.375,6.753,0.11093,8,10.0,random
CMU_138_138_25_poses_120_jpos,0.875,0.863,0.08031,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,0.75,1.185,0.08989,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.375,1.01,0.10276,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.75,7.535,0.08799,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.625,4.562,0.08061,8,10.0,random
CMU_93_93_08_poses_60_jpos,1.0,4.915,0.06787,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.125,1.802,0.08912,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,0.75,6.405,0.08972,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,0.875,1.417,0.06415,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,0.875,4.84,0.08256,8,10.0,random
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,0.75,2.158,0.0721,8,10.0,random
CMU_35_35_18_poses_120_jpos,0.875,0.878,0.10884,8,10.0,random
CMU_35_35_26_poses_120_jpos,0.625,0.552,0.12798,8,10.0,random
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.875,0.485,0.05218,8,10.0,random
CMU_108_108_18_poses_120_jpos,0.625,0.645,0.10405,8,10.0,random
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.5,4.333,0.09548,8,10.0,random
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,0.5,0.895,0.10083,8,10.0,random
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.125,2.732,0.08877,8,10.0,random
CMU_91_91_04_poses_120_jpos,0.25,3.748,0.09526,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.25,3.43,0.07619,8,10.0,random
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.125,3.433,0.09118,8,10.0,random
CMU_138_138_10_poses_120_jpos,0.125,0.487,0.14053,8,10.0,random
CMU_106_106_04_poses_60_jpos,0.25,2.36,0.08453,8,10.0,random
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.0,0.52,0.10773,8,10.0,random
