clip,survival_rate,mean_survival_s,mean_body_pos_err,episodes,horizon_s,start
Eyes_Japan_Dataset_kaiwa_accident-02-dodge_fast-kaiwa_poses_120_jpos,0.625,5.41,0.05566,8,10.0,random
CMU_102_102_29_poses_120_jpos,0.5,1.71,0.09395,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-02-dodge_fast-kanno_poses_120_jpos,0.5,7.103,0.06966,8,10.0,random
BMLmovi_Subject_70_F_MoSh_Subject_70_F_3_poses_120_jpos,1.0,2.158,0.06101,8,10.0,random
Eyes_Japan_Dataset_kaiwa_jump-04-horizontal-kaiwa_poses_120_jpos,1.0,9.29,0.07125,8,10.0,random
CMU_35_35_24_poses_120_jpos,0.5,0.432,0.16705,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_pose-04-drank-kawaguchi_poses_120_jpos,0.75,8.617,0.07061,8,10.0,random
DFaust_67_50025_50025_one_leg_loose_poses_60_jpos,0.125,0.32,0.09779,8,10.0,random
SFU_0015_0015_Kirikaeshi001_poses_120_jpos,0.0,3.615,0.09229,8,10.0,random
CMU_127_127_13_poses_120_jpos,0.625,0.633,0.16003,8,10.0,random
CMU_35_35_20_poses_120_jpos,0.625,0.628,0.11777,8,10.0,random
CMU_18_19_Justin_18_03_poses_120_jpos,0.625,2.203,0.09642,8,10.0,random
CMU_16_16_35_poses_120_jpos,1.0,0.782,0.09492,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_a_poses_120_jpos,0.5,1.49,0.07492,8,10.0,random
CMU_20_21_rory1_20_10_poses_120_jpos,0.375,1.0,0.12194,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-09-rope_cross-hamada_poses_120_jpos,0.375,1.355,0.13609,8,10.0,random
DanceDB_20180501_CliodelaVara_CLIO_Dimitroula_1_poses_120_jpos,0.375,5.088,0.10637,8,10.0,random
CMU_138_138_25_poses_120_jpos,1.0,1.1,0.05528,8,10.0,random
ACCAD_Female1General_c3d_A15_-_skip_to_stand_poses_120_jpos,1.0,1.893,0.06452,8,10.0,random
CMU_88_88_10_poses_60_jpos,0.125,1.325,0.11818,8,10.0,random
Eyes_Japan_Dataset_aita_pose-04-drank-aita_poses_120_jpos,0.875,8.475,0.07827,8,10.0,random
Eyes_Japan_Dataset_yamaoka_tennis-18-catch_netball-yamaoka_poses_120_jpos,0.75,6.56,0.06168,8,10.0,random
CMU_93_93_08_poses_60_jpos,1.0,5.01,0.06291,8,10.0,random
ACCAD_Male2Walking_c3d_B17_-__Walk_to_hop_to_walk_poses_120_jpos,0.25,1.64,0.08961,8,10.0,random
BMLmovi_Subject_13_F_MoSh_Subject_13_F_3_poses_120_jpos,1.0,5.503,0.05906,8,10.0,random
BMLmovi_Subject_32_F_MoSh_Subject_32_F_7_poses_120_jpos,0.875,2.4,0.07792,8,10.0,random
BMLmovi_Subject_51_F_MoSh_Subject_51_F_17_poses_120_jpos,1.0,2.66,0.04711,8,10.0,random
BMLmovi_Subject_27_F_MoSh_Subject_27_F_11_poses_120_jpos,1.0,4.145,0.06511,8,10.0,random
CMU_35_35_18_poses_120_jpos,0.875,0.647,0.09503,8,10.0,random
CMU_35_35_26_poses_120_jpos,0.375,0.445,0.16085,8,10.0,random
ACCAD_Male2MartialArtsKicks_c3d_G3_-_front_kick_poses_120_jpos,0.625,0.537,0.06038,8,10.0,random
CMU_108_108_18_poses_120_jpos,1.0,0.608,0.07862,8,10.0,random
Eyes_Japan_Dataset_aita_walk-06-catwalk-aita_poses_120_jpos,0.875,8.982,0.08966,8,10.0,random
BMLmovi_Subject_45_F_MoSh_Subject_45_F_19_poses_120_jpos,1.0,1.812,0.07827,8,10.0,random
Eyes_Japan_Dataset_ichige_soccer-29-heel_lift-ichige_poses_120_jpos,0.125,2.257,0.10264,8,10.0,random
CMU_91_91_04_poses_120_jpos,0.875,5.503,0.05842,8,10.0,random
Eyes_Japan_Dataset_hamada_jump-02-leap-hamada_poses_120_jpos,0.0,1.96,0.08902,8,10.0,random
Eyes_Japan_Dataset_takiguchi_jump-05-rope_normal_run-takiguchi_poses_120_jpos,0.125,3.955,0.08049,8,10.0,random
CMU_138_138_10_poses_120_jpos,0.125,0.618,0.11994,8,10.0,random
CMU_106_106_04_poses_60_jpos,0.125,3.24,0.08006,8,10.0,random
DFaust_67_50020_50020_one_leg_loose_poses_60_jpos,0.5,0.348,0.08709,8,10.0,random
Eyes_Japan_Dataset_aita_walk-01-normal-aita_poses_120_jpos,1.0,8.655,0.07317,8,10.0,random
BMLmovi_Subject_24_F_MoSh_Subject_24_F_2_poses_120_jpos,1.0,1.768,0.06811,8,10.0,random
BMLmovi_Subject_72_F_MoSh_Subject_72_F_16_poses_120_jpos,1.0,5.855,0.06244,8,10.0,random
ACCAD_s007_QkWalk1_poses_120_jpos,1.0,1.552,0.09082,8,10.0,random
CMU_78_78_31_poses_120_jpos,0.625,0.775,0.08184,8,10.0,random
CMU_76_76_03_poses_120_jpos,0.625,1.705,0.08523,8,10.0,random
BMLmovi_Subject_47_F_MoSh_Subject_47_F_8_poses_120_jpos,1.0,4.527,0.04627,8,10.0,random
Eyes_Japan_Dataset_kaiwa_gesture_etc-41-mosh-kaiwa_poses_120_jpos,1.0,7.873,0.06816,8,10.0,random
CMU_108_108_16_poses_120_jpos,0.75,0.818,0.07931,8,10.0,random
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.75,8.332,0.07692,8,10.0,random
DFaust_67_50020_50020_punching_poses_60_jpos,1.0,0.925,0.04456,8,10.0,random
BMLmovi_Subject_85_F_MoSh_Subject_85_F_10_poses_120_jpos,1.0,1.873,0.03926,8,10.0,random
Eyes_Japan_Dataset_kawaguchi_throw_toss-05-both_hands_over_heavy-kawaguchi_poses_120_jpos,1.0,7.413,0.05432,8,10.0,random
Eyes_Japan_Dataset_hamada_accident-06-damage_left_leg-hamada_poses_120_jpos,1.0,10.0,0.05904,8,10.0,random
CMU_139_139_11_poses_60_jpos,1.0,2.605,0.06077,8,10.0,random
Transitions_mocap_mazen_c3d_kick_walk_poses_120_jpos,1.0,4.65,0.0538,8,10.0,random
KIT_379_push_recovery_left05_poses_100_jpos,1.0,3.65,0.04566,8,10.0,random
CMU_122_122_55_poses_120_jpos,1.0,4.015,0.05512,8,10.0,random
CMU_144_144_04_poses_120_jpos,1.0,8.845,0.05677,8,10.0,random
Eyes_Japan_Dataset_kanno_accident-03-damage_head-kanno_poses_120_jpos,1.0,8.27,0.04949,8,10.0,random
KIT_10_WalkInClockwiseCircle08_poses_100_jpos,1.0,3.56,0.05059,8,10.0,random
ACCAD_Male1Walking_c3d_Walk_B23_-_Side_step_right_poses_120_jpos,1.0,2.288,0.04639,8,10.0,random
BMLhandball_S07_Expert_Trial_upper_right_180_poses_120_jpos,1.0,3.837,0.06484,8,10.0,random
CMU_122_122_15_poses_120_jpos,1.0,2.3,0.04729,8,10.0,random
KIT_513_kick07_poses_100_jpos,0.75,1.305,0.05359,8,10.0,random
GRAB_s3_eyeglasses_clean_1,1.0,4.242,0.03602,8,10.0,random
KIT_3_kneel_down_with_right_hand03_poses_100_jpos,0.125,0.615,0.17383,8,10.0,random
KIT_425_bend_left06_poses_100_jpos,1.0,2.127,0.04372,8,10.0,random
KIT_424_walking_fast08_poses_100_jpos,1.0,2.005,0.04626,8,10.0,random
GRAB_s7_stapler_staple_1,1.0,3.99,0.04175,8,10.0,random
CMU_122_122_03_poses_120_jpos,0.375,2.09,0.09416,8,10.0,random
GRAB_s3_waterbottle_pick_all,1.0,7.46,0.04867,8,10.0,random
KIT_675_walk_with_table_left04_poses_100_jpos,1.0,2.433,0.05819,8,10.0,random
KIT_3_seesaw07_poses_100_jpos,1.0,2.578,0.03972,8,10.0,random
CMU_137_137_36_poses_120_jpos,1.0,7.195,0.06426,8,10.0,random
KIT_8_RightTurn03_poses_100_jpos,1.0,2.62,0.03487,8,10.0,random
KIT_424_seesaw04_poses_100_jpos,1.0,5.495,0.05522,8,10.0,random
KIT_3_walking_medium08_poses_100_jpos,1.0,2.345,0.04158,8,10.0,random
KIT_421_push_recovery_stand_left03_poses_100_jpos,1.0,4.3,0.03733,8,10.0,random
GRAB_s6_mouse_pick_all,1.0,8.822,0.03662,8,10.0,random
KIT_8_WalkingStraightForwards09_poses_100_jpos,1.0,3.17,0.03885,8,10.0,random
CMU_106_106_13_poses_60_jpos,1.0,2.658,0.03732,8,10.0,random
GRAB_s4_apple_pick_all,1.0,6.418,0.04554,8,10.0,random
GRAB_s6_spherelarge_pick_all,1.0,5.67,0.03502,8,10.0,random
KIT_572_throw_left04_poses_100_jpos,1.0,2.163,0.03329,8,10.0,random
GRAB_s5_spherelarge_pick_all,1.0,6.708,0.03663,8,10.0,random
GRAB_s8_toruslarge_inspect_1,1.0,4.708,0.03972,8,10.0,random
GRAB_s9_stapler_pass_1,1.0,3.047,0.05057,8,10.0,random
GRAB_s1_toothpaste_pick_all,1.0,9.44,0.03923,8,10.0,random
KIT_3_wave_left01_poses_100_jpos,1.0,1.907,0.03029,8,10.0,random
