clip,offset_s,survival,mean_survival_s,n,window_s,effort_sat_mean,effort_sat_peak,effort_sat_at_end
CMU_108_108_16_poses_120_jpos,1.0,0.375,1.188,8,1.94,0.00149,0.03017,0.01724
CMU_108_108_16_poses_120_jpos,2.0,1.0,0.94,8,0.94,0.01247,0.04741,0.02155
CMU_108_108_16_poses_120_jpos,3.0,1.0,0.04,8,0.04,0.00862,0.01724,0.01724
CMU_108_108_16_poses_120_jpos,4.0,1.0,0.04,8,0.04,0.00431,0.00862,0.00862
CMU_108_108_16_poses_120_jpos,6.0,1.0,0.04,8,0.04,0.00647,0.01293,0.01293
CMU_108_108_16_poses_120_jpos,8.0,1.0,0.04,8,0.04,0.00862,0.01724,0.01724
CMU_108_108_16_poses_120_jpos,mean,0.8393,,56,3.0,0.00631,,
SFU_0015_0015_BasicKendo001_poses_120_jpos,0.0,0.0,1.763,8,3.0,0.00682,0.08621,0.01293
SFU_0015_0015_BasicKendo001_poses_120_jpos,1.0,0.0,0.745,8,3.0,0.00153,0.03017,0.02155
SFU_0015_0015_BasicKendo001_poses_120_jpos,2.0,1.0,3.0,8,3.0,0.00098,0.03017,0.0
SFU_0015_0015_BasicKendo001_poses_120_jpos,3.0,1.0,3.0,8,3.0,0.00014,0.00431,0.0
SFU_0015_0015_BasicKendo001_poses_120_jpos,4.0,1.0,3.0,8,3.0,0.0,0.0,0.0
SFU_0015_0015_BasicKendo001_poses_120_jpos,6.0,1.0,3.0,8,3.0,3e-05,0.00431,0.0
SFU_0015_0015_BasicKendo001_poses_120_jpos,8.0,1.0,3.0,8,3.0,0.00135,0.03448,0.01293
SFU_0015_0015_BasicKendo001_poses_120_jpos,mean,0.7143,,56,3.0,0.00155,,
DFaust_67_50020_50020_punching_poses_60_jpos,0.0,0.0,1.795,8,3.0,0.00018,0.01724,0.01724
DFaust_67_50020_50020_punching_poses_60_jpos,1.0,0.25,1.127,8,2.36,0.00125,0.03017,0.01293
DFaust_67_50020_50020_punching_poses_60_jpos,2.0,1.0,1.38,8,1.38,0.00087,0.03448,0.02586
