clip,offset_s,survival,mean_survival_s,n,window_s,effort_sat_mean,effort_sat_peak,effort_sat_at_end
Eyes_Japan_Dataset_kanno_sitdown_standup-11-one_knee_drawn_up-kanno_poses_120_jpos,2.0,1.0,3.0,8,3.0,0.0,0.0,0.0
Eyes_Japan_Dataset_kanno_sitdown_standup-11-one_knee_drawn_up-kanno_poses_120_jpos,3.0,0.875,2.99,8,3.0,6e-05,0.00862,0.00862
Eyes_Japan_Dataset_kanno_sitdown_standup-11-one_knee_drawn_up-kanno_poses_120_jpos,4.0,0.125,2.152,8,3.0,0.00112,0.03879,0.03448
Eyes_Japan_Dataset_kanno_sitdown_standup-11-one_knee_drawn_up-kanno_poses_120_jpos,6.0,0.0,0.33,8,3.0,0.00501,0.05172,0.04741
Eyes_Japan_Dataset_kanno_sitdown_standup-11-one_knee_drawn_up-kanno_poses_120_jpos,8.0,0.0,0.327,8,3.0,0.00547,0.06034,0.05172
Eyes_Japan_Dataset_kanno_sitdown_standup-11-one_knee_drawn_up-kanno_poses_120_jpos,mean,0.5714,,56,3.0,0.00167,,
KIT_3_kneel_down_to_crawl04_poses_100_jpos,0.0,1.0,3.0,8,3.0,0.00023,0.00862,0.0
KIT_3_kneel_down_to_crawl04_poses_100_jpos,1.0,0.0,2.275,8,3.0,0.00308,0.06034,0.03879
KIT_3_kneel_down_to_crawl04_poses_100_jpos,2.0,0.0,0.715,8,3.0,0.00639,0.06897,0.05172
KIT_3_kneel_down_to_crawl04_poses_100_jpos,3.0,0.0,0.357,8,2.4,0.01188,0.07328,0.03017
KIT_3_kneel_down_to_crawl04_poses_100_jpos,4.0,0.0,0.38,8,1.42,0.02652,0.11207,0.04741
KIT_3_kneel_down_to_crawl04_poses_100_jpos,6.0,1.0,0.04,8,0.04,0.00431,0.00862,0.00862
KIT_3_kneel_down_to_crawl04_poses_100_jpos,8.0,1.0,0.04,8,0.04,0.00647,0.01293,0.01293
KIT_3_kneel_down_to_crawl04_poses_100_jpos,mean,0.4286,,56,3.0,0.00841,,
KIT_3_kneel_down_to_crawl05_poses_100_jpos,0.0,1.0,3.0,8,3.0,0.0004,0.01724,0.01293
KIT_3_kneel_down_to_crawl05_poses_100_jpos,1.0,0.0,2.125,8,3.0,0.0017,0.05172,0.02155
KIT_3_kneel_down_to_crawl05_poses_100_jpos,2.0,0.0,0.89,8,2.9,0.01056,0.07759,0.03448
KIT_3_kneel_down_to_crawl05_poses_100_jpos,3.0,0.0,0.34,8,1.92,0.00915,0.06897,0.02586
KIT_3_kneel_down_to_crawl05_poses_100_jpos,4.0,0.625,0.815,8,0.9,0.03143,0.06897,0.05172
KIT_3_kneel_down_to_crawl05_poses_100_jpos,6.0,1.0,0.04,8,0.04,0.01078,0.02155,0.02155
KIT_3_kneel_down_to_crawl05_poses_100_jpos,8.0,1.0,0.04,8,0.04,0.00431,0.00862,0.00862
KIT_3_kneel_down_to_crawl05_poses_100_jpos,mean,0.5179,,56,3.0,0.00976,,
KIT_3_kneel_down_to_crawl06_poses_100_jpos,0.0,1.0,3.0,8,3.0,0.00017,0.01724,0.01724
KIT_3_kneel_down_to_crawl06_poses_100_jpos,1.0,0.5,2.95,8,3.0,0.00262,0.06897,0.04741
KIT_3_kneel_down_to_crawl06_poses_100_jpos,2.0,0.0,1.997,8,3.0,0.00395,0.06897,0.03879
KIT_3_kneel_down_to_crawl06_poses_100_jpos,3.0,0.0,0.635,8,2.6,0.00804,0.06034,0.02586
KIT_3_kneel_down_to_crawl06_poses_100_jpos,4.0,0.0,0.455,8,1.58,0.02987,0.09483,0.03879
KIT_3_kneel_down_to_crawl06_poses_100_jpos,6.0,1.0,0.04,8,0.04,0.00431,0.00862,0.00862
KIT_3_kneel_down_to_crawl06_poses_100_jpos,8.0,1.0,0.04,8,0.04,0.00216,0.00431,0.00431
KIT_3_kneel_down_to_crawl06_poses_100_jpos,mean,0.5,,56,3.0,0.0073,,
KIT_3_kneel_down_with_both_hands01_poses_100_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_3_kneel_down_with_both_hands01_poses_100_jpos,1.0,1.0,3.0,8,3.0,3e-05,0.00431,0.0
KIT_3_kneel_down_with_both_hands01_poses_100_jpos,2.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_3_kneel_down_with_both_hands01_poses_100_jpos,3.0,0.5,2.848,8,3.0,0.00036,0.03448,0.02155
KIT_3_kneel_down_with_both_hands01_poses_100_jpos,4.0,0.0,1.765,8,3.0,0.00362,0.07759,0.0431
KIT_3_kneel_down_with_both_hands01_poses_100_jpos,6.0,0.0,0.567,8,3.0,0.02056,0.10345,0.03879
KIT_3_kneel_down_with_both_hands01_poses_100_jpos,8.0,0.0,0.778,8,1.5,0.00749,0.0819,0.02586
KIT_3_kneel_down_with_both_hands01_poses_100_jpos,mean,0.5,,56,3.0,0.00458,,
KIT_3_kneel_down_with_both_hands02_poses_100_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_3_kneel_down_with_both_hands02_poses_100_jpos,1.0,1.0,3.0,8,3.0,6e-05,0.00431,0.0
KIT_3_kneel_down_with_both_hands02_poses_100_jpos,2.0,1.0,3.0,8,3.0,0.00066,0.03448,0.00862
KIT_3_kneel_down_with_both_hands02_poses_100_jpos,3.0,0.0,2.148,8,3.0,0.00429,0.07328,0.05172
KIT_3_kneel_down_with_both_hands02_poses_100_jpos,4.0,0.0,0.73,8,3.0,0.01095,0.07328,0.03448
KIT_3_kneel_down_with_both_hands02_poses_100_jpos,6.0,0.0,0.492,8,2.4,0.00657,0.07328,0.05603
KIT_3_kneel_down_with_both_hands02_poses_100_jpos,8.0,1.0,0.42,8,0.42,0.00267,0.05172,0.05172
KIT_3_kneel_down_with_both_hands02_poses_100_jpos,mean,0.5714,,56,3.0,0.0036,,
KIT_3_kneel_down_with_both_hands03_poses_100_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_3_kneel_down_with_both_hands03_poses_100_jpos,1.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_3_kneel_down_with_both_hands03_poses_100_jpos,2.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_3_kneel_down_with_both_hands03_poses_100_jpos,3.0,0.5,2.923,8,3.0,0.00081,0.03448,0.02155
KIT_3_kneel_down_with_both_hands03_poses_100_jpos,4.0,0.0,1.912,8,3.0,0.00445,0.09052,0.0431
KIT_3_kneel_down_with_both_hands03_poses_100_jpos,6.0,0.0,0.37,8,3.0,0.01188,0.07759,0.05172
KIT_3_kneel_down_with_both_hands03_poses_100_jpos,8.0,0.0,0.597,8,3.0,0.01268,0.06897,0.03448
KIT_3_kneel_down_with_both_hands03_poses_100_jpos,mean,0.5,,56,3.0,0.00426,,
KIT_3_kneel_down_with_both_hands04_poses_100_jpos,0.0,0.375,2.875,8,3.0,0.00167,0.05172,0.03448
KIT_3_kneel_down_with_both_hands04_poses_100_jpos,1.0,0.25,2.297,8,3.0,0.00438,0.05172,0.03448
KIT_3_kneel_down_with_both_hands04_poses_100_jpos,2.0,0.0,0.827,8,3.0,0.00694,0.05172,0.03448
KIT_3_kneel_down_with_both_hands04_poses_100_jpos,3.0,0.0,1.015,8,2.38,0.01205,0.09914,0.03879
KIT_3_kneel_down_with_both_hands04_poses_100_jpos,4.0,0.0,0.5,8,1.4,0.01995,0.08621,0.03448
KIT_3_kneel_down_with_both_hands04_poses_100_jpos,6.0,1.0,0.04,8,0.04,0.00862,0.01724,0.01724
KIT_3_kneel_down_with_both_hands04_poses_100_jpos,8.0,1.0,0.04,8,0.04,0.00862,0.01293,0.01293
KIT_3_kneel_down_with_both_hands04_poses_100_jpos,mean,0.375,,56,3.0,0.00889,,
KIT_3_kneel_down_with_both_hands05_poses_100_jpos,0.0,1.0,3.0,8,3.0,0.00017,0.01293,0.0
KIT_3_kneel_down_with_both_hands05_poses_100_jpos,1.0,0.0,2.408,8,3.0,0.00294,0.06034,0.01724
KIT_3_kneel_down_with_both_hands05_poses_100_jpos,2.0,0.0,0.3,8,3.0,0.0023,0.03448,0.03448
KIT_3_kneel_down_with_both_hands05_poses_100_jpos,3.0,0.0,0.36,8,2.78,0.018,0.10345,0.05172
KIT_3_kneel_down_with_both_hands05_poses_100_jpos,4.0,0.0,0.522,8,1.78,0.00755,0.05603,0.03879
KIT_3_kneel_down_with_both_hands05_poses_100_jpos,6.0,1.0,0.04,8,0.04,0.00647,0.00862,0.00431
KIT_3_kneel_down_with_both_hands05_poses_100_jpos,8.0,1.0,0.04,8,0.04,0.00647,0.01293,0.01293
KIT_3_kneel_down_with_both_hands05_poses_100_jpos,mean,0.4286,,56,3.0,0.00627,,
KIT_3_kneel_down_with_both_hands07_poses_100_jpos,0.0,1.0,3.0,8,3.0,6e-05,0.00431,0.00431
KIT_3_kneel_down_with_both_hands07_poses_100_jpos,1.0,0.0,2.525,8,3.0,0.00212,0.05603,0.01724
KIT_3_kneel_down_with_both_hands07_poses_100_jpos,2.0,0.0,1.477,8,3.0,0.00355,0.06034,0.03448
KIT_3_kneel_down_with_both_hands07_poses_100_jpos,3.0,0.0,0.427,8,3.0,0.01372,0.07328,0.05603
KIT_3_kneel_down_with_both_hands07_poses_100_jpos,4.0,0.0,0.672,8,2.2,0.01286,0.06897,0.04741
KIT_3_kneel_down_with_both_hands07_poses_100_jpos,6.0,1.0,0.18,8,0.18,0.00479,0.0431,0.0
KIT_3_kneel_down_with_both_hands07_poses_100_jpos,8.0,1.0,0.04,8,0.04,0.01509,0.03017,0.0
KIT_3_kneel_down_with_both_hands07_poses_100_jpos,mean,0.4286,,56,3.0,0.00746,,
KIT_3_kneel_down_with_both_hands09_poses_100_jpos,0.0,0.75,2.972,8,3.0,0.00178,0.05172,0.00862
KIT_3_kneel_down_with_both_hands09_poses_100_jpos,1.0,0.0,2.4,8,3.0,0.00353,0.06466,0.04741
KIT_3_kneel_down_with_both_hands09_poses_100_jpos,2.0,0.0,1.625,8,3.0,0.00634,0.07328,0.03017
KIT_3_kneel_down_with_both_hands09_poses_100_jpos,3.0,0.0,0.92,8,3.0,0.01064,0.10776,0.0431
KIT_3_kneel_down_with_both_hands09_poses_100_jpos,4.0,0.0,0.42,8,2.9,0.02245,0.10345,0.0431
KIT_3_kneel_down_with_both_hands09_poses_100_jpos,6.0,0.0,0.7,8,0.9,0.01099,0.09483,0.06466
KIT_3_kneel_down_with_both_hands09_poses_100_jpos,8.0,1.0,0.04,8,0.04,0.00862,0.01724,0.01724
KIT_3_kneel_down_with_both_hands09_poses_100_jpos,mean,0.25,,56,3.0,0.00919,,
KIT_3_kneel_down_with_both_hands10_poses_100_jpos,0.0,0.75,2.93,8,3.0,0.00021,0.02586,0.01724
KIT_3_kneel_down_with_both_hands10_poses_100_jpos,1.0,0.625,2.467,8,3.0,0.00036,0.03017,0.01724
KIT_3_kneel_down_with_both_hands10_poses_100_jpos,2.0,0.0,0.38,8,3.0,0.00228,0.0431,0.0431
KIT_3_kneel_down_with_both_hands10_poses_100_jpos,3.0,0.0,0.298,8,3.0,0.00417,0.06034,0.06034
KIT_3_kneel_down_with_both_hands10_poses_100_jpos,4.0,0.0,0.46,8,3.0,0.00488,0.04741,0.01724
KIT_3_kneel_down_with_both_hands10_poses_100_jpos,6.0,0.0,0.762,8,1.7,0.01243,0.06897,0.03879
KIT_3_kneel_down_with_both_hands10_poses_100_jpos,8.0,1.0,0.04,8,0.04,0.00647,0.01293,0.00862
KIT_3_kneel_down_with_both_hands10_poses_100_jpos,mean,0.3393,,56,3.0,0.0044,,
KIT_3_kneel_down_with_both_hands11_poses_100_jpos,0.0,0.0,2.66,8,3.0,0.00181,0.06034,0.0431
KIT_3_kneel_down_with_both_hands11_poses_100_jpos,1.0,0.0,1.682,8,3.0,0.00363,0.0819,0.05172
KIT_3_kneel_down_with_both_hands11_poses_100_jpos,2.0,0.0,0.575,8,3.0,0.01439,0.08621,0.06034
KIT_3_kneel_down_with_both_hands11_poses_100_jpos,3.0,0.0,0.43,8,2.38,0.01231,0.08621,0.05172
KIT_3_kneel_down_with_both_hands11_poses_100_jpos,4.0,0.0,0.615,8,1.4,0.00855,0.06466,0.05172
KIT_3_kneel_down_with_both_hands11_poses_100_jpos,6.0,1.0,0.04,8,0.04,0.01078,0.01724,0.01724
KIT_3_kneel_down_with_both_hands11_poses_100_jpos,8.0,1.0,0.04,8,0.04,0.01293,0.02155,0.02155
KIT_3_kneel_down_with_both_hands11_poses_100_jpos,mean,0.2857,,56,3.0,0.0092,,
KIT_3_kneel_down_with_left_hand01_poses_100_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_3_kneel_down_with_left_hand01_poses_100_jpos,1.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_3_kneel_down_with_left_hand01_poses_100_jpos,2.0,0.875,2.992,8,3.0,9e-05,0.01293,0.00862
KIT_3_kneel_down_with_left_hand01_poses_100_jpos,3.0,0.0,2.225,8,3.0,0.00086,0.03448,0.01724
KIT_3_kneel_down_with_left_hand01_poses_100_jpos,4.0,0.0,1.048,8,3.0,0.0024,0.05172,0.05172
KIT_3_kneel_down_with_left_hand01_poses_100_jpos,6.0,0.0,0.6,8,3.0,0.0048,0.06034,0.03448
KIT_3_kneel_down_with_left_hand01_poses_100_jpos,8.0,0.0,0.65,8,1.7,0.00595,0.06897,0.03448
KIT_3_kneel_down_with_left_hand01_poses_100_jpos,mean,0.4107,,56,3.0,0.00201,,
KIT_3_kneel_down_with_left_hand02_poses_100_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_3_kneel_down_with_left_hand02_poses_100_jpos,1.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_3_kneel_down_with_left_hand02_poses_100_jpos,2.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_3_kneel_down_with_left_hand02_poses_100_jpos,3.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_3_kneel_down_with_left_hand02_poses_100_jpos,4.0,0.5,2.925,8,3.0,0.00077,0.03448,0.02586
KIT_3_kneel_down_with_left_hand02_poses_100_jpos,6.0,0.0,1.197,8,3.0,0.00362,0.06034,0.06034
KIT_3_kneel_down_with_left_hand02_poses_100_jpos,8.0,0.0,0.665,8,1.24,0.00494,0.05603,0.0431
KIT_3_kneel_down_with_left_hand02_poses_100_jpos,mean,0.6429,,56,3.0,0.00133,,
KIT_3_kneel_down_with_left_hand03_poses_100_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_3_kneel_down_with_left_hand03_poses_100_jpos,1.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_3_kneel_down_with_left_hand03_poses_100_jpos,2.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_3_kneel_down_with_left_hand03_poses_100_jpos,3.0,0.875,2.955,8,3.0,0.00016,0.00862,0.00862
KIT_3_kneel_down_with_left_hand03_poses_100_jpos,4.0,0.125,2.318,8,3.0,0.00069,0.05603,0.0431
KIT_3_kneel_down_with_left_hand03_poses_100_jpos,6.0,0.0,1.245,8,2.92,0.00374,0.06034,0.03879
KIT_3_kneel_down_with_left_hand03_poses_100_jpos,8.0,0.375,0.855,8,0.94,0.00772,0.06897,0.06466
KIT_3_kneel_down_with_left_hand03_poses_100_jpos,mean,0.625,,56,3.0,0.00176,,
KIT_3_kneel_down_with_left_hand05_poses_100_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_3_kneel_down_with_left_hand05_poses_100_jpos,1.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_3_kneel_down_with_left_hand05_poses_100_jpos,2.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_3_kneel_down_with_left_hand05_poses_100_jpos,3.0,0.0,2.71,8,3.0,0.00068,0.06034,0.06034
KIT_3_kneel_down_with_left_hand05_poses_100_jpos,4.0,0.0,1.587,8,3.0,0.00355,0.06466,0.03448
KIT_3_kneel_down_with_left_hand05_poses_100_jpos,6.0,0.0,0.617,8,2.76,0.01632,0.09483,0.06034
KIT_3_kneel_down_with_left_hand05_poses_100_jpos,8.0,0.375,0.705,8,0.76,0.00787,0.06897,0.05172
KIT_3_kneel_down_with_left_hand05_poses_100_jpos,mean,0.4821,,56,3.0,0.00406,,
KIT_3_kneel_down_with_left_hand06_poses_100_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_3_kneel_down_with_left_hand06_poses_100_jpos,1.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_3_kneel_down_with_left_hand06_poses_100_jpos,2.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_3_kneel_down_with_left_hand06_poses_100_jpos,3.0,0.0,2.915,8,3.0,0.00168,0.05603,0.04741
KIT_3_kneel_down_with_left_hand06_poses_100_jpos,4.0,0.0,2.0,8,3.0,0.00412,0.06466,0.03879
KIT_3_kneel_down_with_left_hand06_poses_100_jpos,6.0,0.0,0.515,8,1.92,0.00421,0.05603,0.05172
KIT_3_kneel_down_with_left_hand06_poses_100_jpos,8.0,1.0,0.04,8,0.04,0.0194,0.03448,0.00431
KIT_3_kneel_down_with_left_hand06_poses_100_jpos,mean,0.5714,,56,3.0,0.0042,,
KIT_3_kneel_down_with_left_hand07_poses_100_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_3_kneel_down_with_left_hand07_poses_100_jpos,1.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_3_kneel_down_with_left_hand07_poses_100_jpos,2.0,1.0,3.0,8,3.0,0.00023,0.01293,0.0
KIT_3_kneel_down_with_left_hand07_poses_100_jpos,3.0,0.0,2.545,8,3.0,0.00122,0.05603,0.04741
KIT_3_kneel_down_with_left_hand07_poses_100_jpos,4.0,0.0,1.62,8,3.0,0.00611,0.06466,0.04741
KIT_3_kneel_down_with_left_hand07_poses_100_jpos,6.0,0.0,0.738,8,3.0,0.01159,0.0819,0.03879
KIT_3_kneel_down_with_left_hand07_poses_100_jpos,8.0,0.0,0.79,8,1.66,0.00603,0.06897,0.01724
KIT_3_kneel_down_with_left_hand07_poses_100_jpos,mean,0.4286,,56,3.0,0.0036,,
KIT_3_kneel_down_with_left_hand08_poses_100_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_3_kneel_down_with_left_hand08_poses_100_jpos,1.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_3_kneel_down_with_left_hand08_poses_100_jpos,2.0,0.875,2.95,8,3.0,0.00117,0.03448,0.00431
KIT_3_kneel_down_with_left_hand08_poses_100_jpos,3.0,0.0,1.932,8,3.0,0.00409,0.07759,0.03448
KIT_3_kneel_down_with_left_hand08_poses_100_jpos,4.0,0.0,1.067,8,3.0,0.00588,0.05603,0.04741
KIT_3_kneel_down_with_left_hand08_poses_100_jpos,6.0,0.0,0.648,8,3.0,0.012,0.07759,0.04741
KIT_3_kneel_down_with_left_hand08_poses_100_jpos,8.0,0.0,0.69,8,1.5,0.0091,0.07328,0.05172
KIT_3_kneel_down_with_left_hand08_poses_100_jpos,mean,0.4107,,56,3.0,0.00461,,
KIT_3_kneel_down_with_left_hand09_poses_100_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_3_kneel_down_with_left_hand09_poses_100_jpos,1.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_3_kneel_down_with_left_hand09_poses_100_jpos,2.0,1.0,3.0,8,3.0,0.00011,0.00862,0.00431
KIT_3_kneel_down_with_left_hand09_poses_100_jpos,3.0,0.125,2.578,8,3.0,0.00094,0.0431,0.03879
KIT_3_kneel_down_with_left_hand09_poses_100_jpos,4.0,0.0,1.797,8,3.0,0.0028,0.07328,0.05603
KIT_3_kneel_down_with_left_hand09_poses_100_jpos,6.0,0.0,0.585,8,3.0,0.01121,0.09052,0.06034
KIT_3_kneel_down_with_left_hand09_poses_100_jpos,8.0,0.0,0.61,8,1.56,0.00965,0.08621,0.0431
KIT_3_kneel_down_with_left_hand09_poses_100_jpos,mean,0.4464,,56,3.0,0.00353,,
KIT_3_kneel_down_with_left_hand10_poses_100_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_3_kneel_down_with_left_hand10_poses_100_jpos,1.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_3_kneel_down_with_left_hand10_poses_100_jpos,2.0,1.0,3.0,8,3.0,0.00032,0.01724,0.00431
KIT_3_kneel_down_with_left_hand10_poses_100_jpos,3.0,0.0,2.385,8,3.0,0.00329,0.06466,0.03448
KIT_3_kneel_down_with_left_hand10_poses_100_jpos,4.0,0.0,1.312,8,3.0,0.00254,0.05603,0.0431
KIT_3_kneel_down_with_left_hand10_poses_100_jpos,6.0,0.0,0.595,8,1.48,0.01285,0.06897,0.03448
KIT_3_kneel_down_with_left_hand10_poses_100_jpos,8.0,1.0,0.04,8,0.04,0.01078,0.02155,0.02155
KIT_3_kneel_down_with_left_hand10_poses_100_jpos,mean,0.5714,,56,3.0,0.00425,,
KIT_3_kneel_down_with_right_hand01_poses_100_jpos,0.0,1.0,3.0,8,3.0,0.00032,0.01293,0.0
KIT_3_kneel_down_with_right_hand01_poses_100_jpos,1.0,0.0,2.215,8,3.0,0.00147,0.05603,0.03879
KIT_3_kneel_down_with_right_hand01_poses_100_jpos,2.0,0.0,0.477,8,3.0,0.00173,0.03879,0.03879
KIT_3_kneel_down_with_right_hand01_poses_100_jpos,3.0,0.0,0.327,8,3.0,0.00415,0.0431,0.03879
KIT_3_kneel_down_with_right_hand01_poses_100_jpos,4.0,0.0,0.722,8,3.0,0.00954,0.07328,0.03017
KIT_3_kneel_down_with_right_hand01_poses_100_jpos,6.0,0.0,0.64,8,1.58,0.00765,0.07328,0.05172
KIT_3_kneel_down_with_right_hand01_poses_100_jpos,8.0,1.0,0.04,8,0.04,0.01293,0.02586,0.01293
KIT_3_kneel_down_with_right_hand01_poses_100_jpos,mean,0.2857,,56,3.0,0.0054,,
KIT_3_kneel_down_with_right_hand02_poses_100_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_3_kneel_down_with_right_hand02_poses_100_jpos,1.0,0.25,2.753,8,3.0,0.00054,0.0431,0.03448
KIT_3_kneel_down_with_right_hand02_poses_100_jpos,2.0,0.0,1.392,8,3.0,0.00355,0.05172,0.03448
KIT_3_kneel_down_with_right_hand02_poses_100_jpos,3.0,0.0,0.295,8,3.0,0.00288,0.0431,0.0431
KIT_3_kneel_down_with_right_hand02_poses_100_jpos,4.0,0.0,0.577,8,2.02,0.01268,0.08621,0.04741
KIT_3_kneel_down_with_right_hand02_poses_100_jpos,6.0,1.0,0.04,8,0.04,0.01293,0.02155,0.00431
KIT_3_kneel_down_with_right_hand02_poses_100_jpos,8.0,1.0,0.04,8,0.04,0.00216,0.00431,0.0
KIT_3_kneel_down_with_right_hand02_poses_100_jpos,mean,0.4643,,56,3.0,0.00496,,
KIT_3_kneel_down_with_right_hand04_poses_100_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_3_kneel_down_with_right_hand04_poses_100_jpos,1.0,0.0,2.793,8,3.0,0.00167,0.05172,0.03448
KIT_3_kneel_down_with_right_hand04_poses_100_jpos,2.0,0.0,1.852,8,3.0,0.004,0.06466,0.04741
KIT_3_kneel_down_with_right_hand04_poses_100_jpos,3.0,0.0,0.645,8,3.0,0.01367,0.07328,0.0431
KIT_3_kneel_down_with_right_hand04_poses_100_jpos,4.0,0.0,0.37,8,2.66,0.01202,0.07328,0.02586
KIT_3_kneel_down_with_right_hand04_poses_100_jpos,6.0,0.0,0.287,8,0.68,0.00796,0.07328,0.05603
KIT_3_kneel_down_with_right_hand04_poses_100_jpos,8.0,1.0,0.04,8,0.04,0.01724,0.03017,0.01293
KIT_3_kneel_down_with_right_hand04_poses_100_jpos,mean,0.2857,,56,3.0,0.00808,,
KIT_3_kneel_down_with_right_hand05_poses_100_jpos,0.0,0.125,2.848,8,3.0,0.00121,0.03879,0.02155
KIT_3_kneel_down_with_right_hand05_poses_100_jpos,1.0,0.0,1.737,8,3.0,0.00181,0.06897,0.05172
KIT_3_kneel_down_with_right_hand05_poses_100_jpos,2.0,0.0,0.272,8,2.08,0.00607,0.06466,0.04741
KIT_3_kneel_down_with_right_hand05_poses_100_jpos,3.0,0.0,0.685,8,1.1,0.01078,0.08621,0.0431
KIT_3_kneel_down_with_right_hand05_poses_100_jpos,4.0,1.0,0.08,8,0.08,0.0,0.0,0.0
KIT_3_kneel_down_with_right_hand05_poses_100_jpos,6.0,1.0,0.04,8,0.04,0.00862,0.01724,0.01724
KIT_3_kneel_down_with_right_hand05_poses_100_jpos,8.0,1.0,0.04,8,0.04,0.0194,0.03879,0.03879
KIT_3_kneel_down_with_right_hand05_poses_100_jpos,mean,0.4464,,56,3.0,0.00684,,
KIT_3_kneel_down_with_right_hand06_poses_100_jpos,0.0,0.875,3.0,8,3.0,6e-05,0.00862,0.00862
KIT_3_kneel_down_with_right_hand06_poses_100_jpos,1.0,0.0,1.997,8,3.0,0.001,0.05172,0.05172
KIT_3_kneel_down_with_right_hand06_poses_100_jpos,2.0,0.0,0.32,8,3.0,0.00446,0.03879,0.02586
KIT_3_kneel_down_with_right_hand06_poses_100_jpos,3.0,0.0,0.287,8,3.0,0.00597,0.05603,0.05603
KIT_3_kneel_down_with_right_hand06_poses_100_jpos,4.0,0.0,0.597,8,3.0,0.00898,0.0819,0.05172
KIT_3_kneel_down_with_right_hand06_poses_100_jpos,6.0,0.0,0.752,8,1.42,0.00782,0.0819,0.05172
KIT_3_kneel_down_with_right_hand06_poses_100_jpos,8.0,1.0,0.04,8,0.04,0.01509,0.02586,0.02586
KIT_3_kneel_down_with_right_hand06_poses_100_jpos,mean,0.2679,,56,3.0,0.0062,,
KIT_3_kneel_down_with_right_hand07_poses_100_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_3_kneel_down_with_right_hand07_poses_100_jpos,1.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_3_kneel_down_with_right_hand07_poses_100_jpos,2.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_3_kneel_down_with_right_hand07_poses_100_jpos,3.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_3_kneel_down_with_right_hand07_poses_100_jpos,4.0,0.0,2.287,8,3.0,0.00049,0.04741,0.04741
KIT_3_kneel_down_with_right_hand07_poses_100_jpos,6.0,0.0,0.277,8,3.0,0.00462,0.05603,0.05172
KIT_3_kneel_down_with_right_hand07_poses_100_jpos,8.0,0.0,0.665,8,2.4,0.00706,0.0819,0.0431
KIT_3_kneel_down_with_right_hand07_poses_100_jpos,mean,0.5714,,56,3.0,0.00174,,
KIT_3_kneel_down_with_right_hand08_poses_100_jpos,0.0,1.0,3.0,8,3.0,0.0,0.0,0.0
KIT_3_kneel_down_with_right_hand08_poses_100_jpos,1.0,0.0,2.73,8,3.0,0.00051,0.05603,0.05172
KIT_3_kneel_down_with_right_hand08_poses_100_jpos,2.0,0.0,1.438,8,3.0,0.00158,0.04741,0.03448
KIT_3_kneel_down_with_right_hand08_poses_100_jpos,3.0,0.0,0.28,8,3.0,0.00313,0.0431,0.0431
KIT_3_kneel_down_with_right_hand08_poses_100_jpos,4.0,0.0,0.362,8,3.0,0.01211,0.07328,0.05172
KIT_3_kneel_down_with_right_hand08_poses_100_jpos,6.0,0.0,0.852,8,2.86,0.00896,0.10345,0.03448
KIT_3_kneel_down_with_right_hand08_poses_100_jpos,8.0,0.0,0.647,8,0.84,0.0088,0.09052,0.04741
KIT_3_kneel_down_with_right_hand08_poses_100_jpos,mean,0.1429,,56,3.0,0.00501,,
